Maker,2W,3W,4W
AMO MOBILITY SOLUTIONS PVT LTD,3,0,0
AMPERE VEHICLES PRIVATE LIMITED,22,0,0
AMRIT ENGINEERING WORKS ANGUL HEMASURPADA,0,0,3
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,1,0,0
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),1,0,0
ANGAD AGRO INDUSTRIES,0,0,1
ANJALI AUTO COMPONENTS,0,5,0
ANJALI TRADERS,0,2,0
ANNAPURNA INDUSTRIES,0,0,1
ANWAR ENGINEERING RAYAGADA,0,0,3
APARNA INDUSTRIES,0,11,0
A P I MOTORS PVT LTD,0,63,1
APM AUTO SALES,0,74,0
APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,15
APSARA ENTERPRISE,0,212,0
APTEC EQUIPMENT PRIVATE LIMITED,0,0,1
ARCHIT ENTERPRISES,0,111,0
ARD EXIM,0,1,0
A.R. MOTOR,1,53,0
ARROW AUTOMOTIVE,0,248,0
ARYAN INDUSTRIES,0,9,0
ASAV AUTOMOTIVE PVT LTD,0,8,0
ASHA IMPEX,0,27,0
ASHMA-MOTORS PVT LTD,0,87,0
ASHOK LEYLAND LTD,0,0,16566
ASSAM FABRICATION WORKS,0,0,6
ASTON MARTIN LAGONDA LTD,0,0,1
ATHER ENERGY LTD,15649,0,0
ATTOLENT AUTO GROUP PVT LTD,0,42,0
ATUL AUTO LTD,0,2445,0
ATUL GREENTECH PRIVATE LIMITED,0,221,0
ATUMOBILE PVT LTD,1,0,0
ATUT SANGAM,0,149,0
AUDI AG,0,0,21
AUTOECO GREEN ENERGY PVT LTD,0,76,0
AUTOEXIM HOUSE LLP,0,0,2
AUTOMOBILI LAMBORGHINI S.P.A,0,0,20
A.V.AUTOMOTIVES PVT LTD,0,100,0
AVL ELECTRIC VEHICLES PVT LTD,0,260,0
AVON CYCLES LTD,0,41,0
AWACHAT INDUSTRIES LTD,0,0,130
B24 ROKET EV,0,160,0
BABA E-VEHICLES,0,44,0
BABA PRODUCT,0,0,2
BADSHAH ENTERPRISES,0,15,0
BAGHWAN RIKSHAW UDYOG,0,12,0
BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),2,0,0
BAJAJ AUTO LTD,171851,33846,7
BAJAJ IMPLEMENTS PVT. LTD,0,47,0
BALAJI AGRO INDUSTRIES,0,0,3
BALAJI TRADING COMPANY,0,12,0
BALAN ENGINEERING PVT LTD,0,5,0
BAL GOPAL WHEELS PVT LTD,0,3,0
BALI AUTO INDUSTRIES,0,13,0
BANKU BODY BUILDERS CHANDIKHOLE KUAKHIA,0,0,1
BARKAT ENGINEERING WORKS,0,0,1
"BASUDEB ENGINEERING, CUTTACK",0,0,1
BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA,0,0,10
BATTRE ELECTRIC MOBLITY PVT LTD,173,0,0
BAXY LTD,0,526,1
BEML LIMITED,0,0,1
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,18,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,18,0
BENTLEY MOTORS LIMITED,0,0,2
BEST WAY AGENCIES PVT LTD,0,448,0
BGAUSS AUTO PRIVATE LIMITED,2591,0,0
BHAGWAN AGRO INDUSTRIES,0,0,12
BHARATH MOTOCORP,0,23,0
BHARAT MECHANICAL WORKS,0,0,3
BHAVE ELECTRIC VEHICLES PVT LTD,0,108,0
BHM INDUSTRIES,0,199,0
BHOGAL COMBINE SPARE PARTS,0,0,3
BHOLE SHANKAR MOTOR BODY,0,5,0
BHOOMI ENGINEERING,0,0,1
BHOYAR AGRO IND WARDHA,0,0,4
BIDISHA ENTERPRISES PVT LTD MAYURBHANJ RAIRANGPUR,0,0,5
BIG BULL TRADER PVT LTD,0,321,0
BIJNOR ENTERPRISES,0,2,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,49
BMR EV INDUSTRIES PVT LTD,1,0,0
BMW INDIA PVT LTD,592,0,1382
BOMAG INDIA PVT LTD,0,0,1
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,50,0,0
BOSS ENTERPRISES,0,21,0
BOUNCE ELECTRIC 1 PVT LTD,253,0,0
BRIGHT AUTOZONE PVT LTD,0,262,0
BRIGHT SAFAR,0,2,0
BSERAIL ENGINEERING PVT LTD,0,15,0
BSMS AGRICULTURE WORKSHOP,0,0,5
BULL MACHINES PVT LTD,0,0,246
BYD INDIA PRIVATE LIMITED,0,0,452
CAPCO INDUSTRIES PVT LTD,0,0,1
CAPTAIN TRACTORS PVT. LTD.,0,0,104
CARREE YUNUS VEHICLE PVT LTD,0,10,0
CART INDIA,0,32,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,243
CATERPILLAR INDIA PRIVATE LIMITED,0,0,199
CEEON INDIA,0,21,0
CELLETRON MOTOR WORKS,0,14,0
CG & BROTHER CO,0,25,0
CHAANY AGRO INDUSTRIES,0,0,1
CHAMPION POLY PLAST,0,808,0
CHANDAKE-AUTOMOBILES LLP,0,18,0
CHANDANA CORPORATION,4,0,0
CHANNY AGRO INDUSTRIES,0,0,1
CHAUHAN AUTO INDUSTRIES,0,91,0
CHEHAK BATTERIES,0,19,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),19,0,0
CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),2,0,0
CHITRA MANUFACTURERS LLP,0,0,1
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,22,0
CLAAS INDIA P LTD,0,0,2
CLASSIC LEGENDS PVT LTD,2319,0,0
C M OVERSEAS,0,1,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,3047
COMETTO TRAILER,0,0,1
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,20
CONTINENTAL ENGINES PVT LTD,0,7,0
COVAI GREEN RIDE,0,3,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,48
CUBE AUTO INDUSTRIES,0,0,1
CYRUS AUTO INDUSTRIES PVT LTD,0,3,0
DABASIYA LOADERS,0,0,3
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1872
DAKSH INDUSTRIES,0,510,0
DAO EVTECH PRIVATE LIMITED,1,0,0
DASHMESH TRADERS,0,19,0
DASMESH AGRICULTURE WORKS,0,0,7
DASMESH MECHANICAL WORKS PVT.LTD,0,0,135
DAVE EXIM PVT LTD,0,11,0
DEEP DRAWN TECHNOLOGIES,0,4,0
DEEPTI ENGG & IRON &STEEL IND MKG BALIMELA ROAD,0,0,3
DE EUSI MOTORS PVT LTD.,0,189,0
DELTA AUTOCORP LTD,0,77,0
DELTEK ENTERPRISES PVT LTD,0,2,0
DEV AGRO INDUSTRIES,0,0,1
DEVAM ELECTRIC VEHICLES PVT LTD,0,15,0
DEVANGI ENG..,0,0,17
DEVCHHAYA MOTORS,0,6,0
DEV ENGINEERING WORKS,0,0,12
DEVI ENGINEERING WORKS,0,0,2
DEV MOTORS,0,199,0
DEWAN AGRICULTURE WORKS,0,0,9
DHANALAKSHMI ENGINEERING WORKS,0,0,1
DHANALAXMI ENGINEERING PURI CHARINALA,0,0,1
DHANAVENKAT ENGINEERING WORKS BARGARH CANAL ROAD,0,0,4
DHANLAXMI FABRICATORS,0,0,3
DHAR IN PVT LTD,0,28,0
DHARMPAL ENTERPRISES,0,3,0
DHARTI AGRICULTURE WORKS,0,0,1
DHIMAN AGRICULTURE,0,0,3
DHIMAN AGRICULTURE WORKS,0,0,1
DHRITI ENTERPRISES,0,7,0
"DIAMOND ENGG,CTC",0,0,2
DIAMOND ENGINEERING CUTTACK BHANPUR,0,0,3
DIAMOND E VEHICLES,0,53,0
DILLI ELECTRIC AUTO PVT LTD,0,1734,0
DIVANSU AUTOMOBILES LTD,0,6,0
DIVYA ENTERPRISES,0,55,0
D K DIESELS PVT LTD,0,0,3
DOOSAN BOBCAT INDIA PVT LTD,0,0,57
DOZCO (INDIA) PVT LTD,0,0,1
DSR EV MOBILITY PVT LTD,0,1,0
DUCATI INDIA PVT LTD,28,0,0
DUKE AUTO INDIA,0,100,0
DULEVO INDIA PVT LTD,0,0,4
DURGA AGRO WORKS,0,0,1
DURGA AND DURGA ENG WORKS GANJAM HALADIAPADAR,0,0,1
DURGA ENGINEERING BHADRAK CHARAMPA,0,0,1
DURGA ENGINEERING WORKS,0,0,1
DURGA FILTERS PVT LTD,1,0,0
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,18
DYS IMPEX PRIVATE LIMITED,0,111,0
E-ASHWA AUTOMOTIVE PVT LTD,0,5,0
EBUZZ MOBILITY LLP,0,3,0
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),2,0,0
ECO DYNAAMIC EQUIPMENTS,0,9,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,30,0
ECO FUEL SYSTEMS (I) PVT LTD,16,0,0
ECO SMART VEHICLES PVT LTD,0,89,0
EDMRC MANNSCHAFT LLP,0,3,0
EFEV CHARGING SOLUTION PVT LTD,0,95,0
E-GURU AUTO ENERGY,0,6,0
EICHER MOTORS LTD,0,0,2
EICHER TRACTORS,0,0,4552
EIMCO ELECON,0,0,2
ELECTRA INTERNATIONAL,0,32,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),8,0,0
ELECTRO ARO AUTOMOTIVE PVT LTD,0,7,0
ELECTRODRIVE VEHICLES PVT LTD,0,16,0
ELEGO MOTORS PVT LTD,1,0,0
ELEPHANTA INDUSTRIES PVT LTD,0,1,0
ELITE AUTO ENGINEERS PVT LTD,0,76,0
ELSA CONCRETING MACHINERY INDIA PVT LTD,0,0,5
ELTHOR ENERGY PRIVATE LIMITED,17,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,50,0
ENABLING E-VEHICLE PVT LTD,0,52,0
ENERGY ELECTRIC VEHICLES,0,1091,0
ENGINIA VEHICLES PVT LTD,0,108,0
ENGTIAN ELECTRIC BIKE PVT LTD,24,0,0
ENTICE IMPEX PVT LTD,0,91,0
ERISHA E MOBILITY PVT LTD,0,1,0
E ROYCE MOTORS INDIA PVT LTD,0,76,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,6
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,7690
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,505
E-SPRINTO GREEN ENERGY PVT LTD,161,0,0
ESSAR ENGINEERING MAYURBHANJ BARIPADA,0,0,1
ESSEL ENERGY INFRA PVT LTD,3,0,0
EULER MOTORS PVT LTD,0,395,32
EVAGE AUTOMOTIVE PVT LTD,0,0,1
EVBHARAT RANGE PRIVATE LIMITED,0,5,0
EVCO AUTOMOBILES PVT LTD,0,82,0
EVEX AUTO INDIA PVT LTD,0,4,0
EVGREEN PVT LTD,0,5,0
EVTRIC MOTORS PVT LTD,6,0,0
EXERVAL PVT LTD,2,0,0
EXIDE INDUSTRIES LTD,0,149,0
EXTRA FAST SOLUTIONS,0,42,0
EXTREME MOTORS,0,8,0
EYUG AUTOMOBILE PVT LTD,0,9,0
FARMTECH AGRO INDUSTRIES,0,0,2
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,327
FEDE INDUSTRIES PVT LTD,0,196,0
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),0,0,2
FERRARI SPA (IMPORTER:SELECT CARS P LTD),0,0,1
FIELDTRACK EARTHMOVERS PVT LTD,0,0,41
FINE EQUIPMENTS INDIA PVT LTD,0,0,1
FIORI CONCRETE MACHINES INDIA PVT LTD,0,0,5
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,37,0
FITWEL MOBILITY PVT LTD,0,3,0
FIVE ELEMENTS,0,3,0
FORCE MOTORS LIMITED,0,0,3602
FORD INDIA PVT LTD,0,0,2
FRN MOTORS PVT LTD,0,1,0
GAGAN AUTOMOTIVES,0,39,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,4
GAHIR AGRO INDUSTRIES LIMITED,0,0,3
GAMZEN PLAST PVT LTD,0,0,18
GANESH AGRICULTURE WORKS,0,0,4
GANESH AGRO INDUSTRIES,0,0,3
GANGA IRON & STEELS,0,0,1
GAURA ELECTRIC VEHICLES PVT LTD,83,0,0
GAYATRI ELECTRIC VEHICLES PVT LTD,0,106,0
GENERAL MOTORS INDIA PVT LTD,0,0,3
G & G AUTOMOTIVE,0,82,0
GILL AGRICULTURE WORKS,0,0,6
GILLPREETAGRO INDUSTRIES,0,0,14
G.K E-VEHICLS INDUSTRIES PVT LTD,0,79,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,47,0
G.K. RICKSHAW PVT LTD,0,228,0
GLAZE EV LLP,0,65,0
G. M. VEHICLE INDUSTRIES,0,1,0
GOBIND AGRO INDUSTRIES,0,0,9
GOBIND INDUSTRIES PVT LTD,0,8,0
GODAWARI ELECTRIC MOTORS PVT LTD,34,36,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,12,0
GODREJ AND BOYCE MFG CO LTD,0,0,2
GODREJ & BOYCE MFG. CO. LTD,0,0,27
GOLDEN ELECTRIC VEHICLES,0,13,0
GOPAL AUTO MOTORS PVT LTD,0,97,0
GOPINATH AGRO TRADE  RAYAGDA PADMAPUR,0,0,1
GOREEN E-MOBILITY PVT LTD,69,0,0
GOYAL AGRO INDUSTRIES,0,0,1
GRD MOTORS,0,400,0
GREAVES ELECTRIC MOBILITY PVT LTD,5648,0,0
GREEN EVOLVE PVT LTD,0,82,0
GREENFIT INDUSTRIES LLP,0,50,0
GREEN IMPEX,0,110,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,9,0
GREEN STAR MOTORS,0,2,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,3,0
GREEN TECHNOLOGIES,0,80,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,70,0
GRINDIA G MOTORS PVT LTD,0,1,0
GROMAX AGRI EQUIPMENT LTD,0,0,293
GSP POWER PROJECTS,0,1,0
GTP ELECTRIC VEHICLES PVT LTD,0,3,0
G.T TRADER,0,10,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),6,0,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),3,0,0
GURDEEP ENGINEERING WORKS,0,0,10
GURMUKH AGRO INDUSTRIES,0,0,6
GURUKRUPA WELDING WORKS,0,0,4
GURU NANAK AGRI ENGG WORKS,0,0,76
GURU NANAK AGRI WORKS,0,0,6
GURU NANAK AGRO INDUSTRIES,0,0,2
HAITEK AUTOMOTIVE PVT LTD,0,18,0
HAMM AG,0,0,2
HANUMAN UDYOG,0,13,0
HARJEET AGRO INDUSTRIES,0,0,8
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),22,0,0
HARMEET AGRICULTURE WORKS,0,0,10
HARSH TRADING CO,0,37,0
HARSHVIE INDUSTRIES PVT LTD,0,2,0
HARYANA MOTORS PVT LTD,0,13,0
HBSS E MOBILITY PVT LTD,0,10,0
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,11
HEMAVATHI AGRO INDUSTRIES,0,0,1
HERO ELECTRIC VEHICLES PVT. LTD,74,0,0
HERO HONDA MOTORS  LTD,1,0,0
HERO MOTOCORP LTD,437420,1,1
HEXALL MOTORS PVT LTD,0,5,0
H H AGROTECH,0,0,1
HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,0,0,2
HIMANI AGRO INDUSTRIES,0,0,4
HIM TEKNOFORGE LTD,0,49,0
HIND AGRO INDUSTRIES,0,0,10
HINDUSTAN MOTOR CORPORATION,0,58,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,2
HIRA AGRO INDUSTRIES,0,0,20
HIREN ENGINEERING WORKS,0,0,3
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,6
HI-TECH INDUSTRIES,0,1,0
HITENDRA WELDING WORKS,0,0,2
HONDA CARS INDIA LTD,0,0,5144
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,357593,1,2
HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS),7,0,0
HONGKONG YIXING (IMPORTER: ADMS MARKETING),28,0,0
HOOGHLY MOTORS PVT LTD,0,313,0
HOP ELECTRIC MOBILITY PVT LTD,1,0,0
HOP MOTORS PVT LTD,0,6,1
HOTAGE INDIA,0,749,0
HOVEL CYLINDER PVT LTD,0,13,0
H R AGRO INDUSTRIES,0,0,7
HSU DRAGON (IMPORTER: BMR ELECTRIC),1,0,0
HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),4,0,0
HSU DRAGON (IMPORTER: HUMAN CENTERED),0,0,1
HUNDA EV PVT LTD,0,52,0
HUNDAL INDUSTRIES,0,67,0
HYUNDAI MOTOR INDIA LTD,0,0,43993
INDERPREET AGRO INDUSTRIES,0,0,2
INDIA KAWASAKI MOTORS PVT LTD,295,0,0
INDIAN MOTORS,0,177,0
INDIA SAFE ENTERPRISE,0,4,0
INDIA YAMAHA MOTOR PVT LTD,48313,0,0
INDO FARM EQUIPMENT LIMITED,0,0,227
INS AUTOMOBILES PVT LTD,0,118,0
INTERGLOBE ENERGY PVT LTD,0,464,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,6
INTERNATIONAL TRACTORS LIMITED,0,0,9275
INVVIGORS INDIA,0,1,0
IPL TECH ELECTRIC PVT LTD,0,0,12
IRA EDUTECH PVT LTD,5,0,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,21
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,11
ISUZU MOTORS INDIA PVT LTD,0,0,205
IVOOMI INNOVATION PVT LTD,62,0,0
IZANAU ELECTRIC LLP,3,0,0
JADE KOREA SPINE LIFE,0,1,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,5
JAGUAR LAND ROVER INDIA LIMITED,0,0,565
JAGUAR LAND ROVER LIMITED UK,0,0,1
JAI BHAVANI ENGINEERING  WORKS,0,0,40
JAIDKA POWER SYSTEMS PVT LTD,0,1,67
JAIN POWER CORP,0,118,0
JAISIK BUSINESS LINKS PVT LTD,0,48,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,8,0
JAJODIA COMMODITIES PVT LTD,0,185,0
JAL ENTERPRISES,0,12,0
JASHANPREET AGRO INDUSTRIES,0,0,1
JAY AGRO INDUSTRIES,0,0,15
JAYATI TOOLS,0,1,0
JAY JANARDAN TRAILOR,0,0,8
JAYNATH ENGINEERING,0,0,6
JBM AUTO LIMITED,0,0,4
JCB INDIA LIMITED,0,0,3638
JEET AGRO INDUSTRIES,0,0,3
JESSUN TECHNO PVT LTD,0,36,0
J.H.A TRADING COMPANY,0,12,0
JIANGSU AIMA (IMPORTER: FUTURE EV),1,0,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),2,0,0
JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING),1,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),1,0,0
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),0,1,0
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),3,0,0
JINDAL ELECTRIC VEHICLES,0,4,0
JITENDRA NEW EV-TECH PVT. LTD,34,0,0
JITENDRA TEMPO PARTS,0,48,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,3
J K AGRO INDUSTRIES,0,0,9
JMSSP AGRO INDUSTRIES PVT LTD,0,0,17
JMT VEHICLES PVT LTD,0,173,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,5954
J P AUTO TECH,0,11,0
J S AGRO INDUSTRIES,0,0,6
J. S. AGRO INDUSTRIES,0,0,1
J. S. AUTO (P) LTD,0,1108,0
JS MOBILEON PVT LTD,0,81,0
JSW MG MOTOR INDIA PVT LTD,0,0,5561
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),8,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),13,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2,0,0
KABIRA MOBILITY LLP,4,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,19,0
KAINING (HONGKONG) (IMPORTER: BEST EV MOBILITY),2,0,0
KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),5,0,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),14,0,0
KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS),7,0,0
KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),5,0,0
KAIZER ELECTRIC VEHICLES,0,2,0
KAKKAR ELECTRIC AUTO PVT LTD,0,46,0
KALMER INDUSTRIES,0,0,1
KALPVRIKSH ELECTOMOBILES CO,0,17,0
KAMAZ INDUSTRIES,0,6,0
KANHA ELECTRIC VEHICLES,0,23,0
KAPTECH INDIA PVT LTD,0,155,0
KARMA MECHANICAL WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,340
KARTAR TRACTORS PRIVATE LIMITED,0,0,37
KATYAYANI AUTOMOTIVE,0,2,0
KAVA IRON WORKS,0,0,7
KCAS ELECTRIC VEHICLES PVT LTD,0,8,0
K D AGRO INDUSTRIES,0,0,5
KERALA AUTOMOBILES LIMITED,0,8,0
KETO MOTORS PVT LTD,0,6,0
KETRON ELECTRIC VEHICLES PVT LTD,0,2,0
KGN,0,28,0
KGN INDUSTRIES,0,80,0
KHACHEDU RAM & SONS (INDIA) PVT LTD,0,4,0
KHAGESWAR AUTO BUILDS WORKS GANJAM HALADIAPADAR,0,0,1
KHALSAE-VEHICLES PVT LTD,0,580,0
KIA INDIA PRIVATE LIMITED,0,0,22832
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,842,345,0
KION INDIA PVT LTD,0,0,115
KIRAN AUTOMOBILE INDUSTRY,0,22,0
KISAN ENGINEERING WORKS,0,0,6
KISSAN AGRO INDUSTRIES,0,0,1
KLB KOMAKI PVT LTD,230,76,0
KOMATSU LTD JAPAN,0,0,1
KPT MOTORS,0,14,0
KR E-VEHICLE PVT LTD,0,4,0
KRISHNA ENGINEERING WORKS,0,107,0
KRISHNA INDUSTRIES,0,0,1
KRISHNA VEHICALS,0,4,0
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,36
K.S. AGROTECH  PVT LTD,0,0,3
K. S. INDUSTRIES,0,2,0
KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),1,0,0
K T ENTERPRISES,0,5,0
KTM MOTORRAD AG,4,0,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1121
KUKU AUTOMOTIVES,0,7,0
KULAR AGRO WORKS,0,0,1
KUMARAN ENGINEERING ENTERPRISES,0,58,0
KUMAR ENGINEERING,0,11,3
KYTE ENERGY PVT. LTD.,32,0,0
LAKSHYA AUTO SALES CORPORATION,0,28,0
LAKSHYA MOTORS,0,5,0
LALA G E RICKSHAW AND SPARE PARTS,0,15,0
LAL AGRO INDUSTRIES,0,0,1
LAWAT MOTORS LLP,0,12,0
LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,0,0,3
LECTRIX E VEHICLES PVT LTD,623,273,0
LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP),2,0,0
LIMA VEHICLE (IMPORTER: SARAOGI E-VENTURES),7,0,0
LIMO AUTO CARE PVT LTD,0,1,0
LIONIZE AUTOMOBILE PVT LTD,0,30,0
LIUGONG INDIA PVT. LTD,0,0,129
LOCAL TRAILER MANUFACTURER,0,0,3783
LOHAKA INDUSTRIES PVT LTD,0,8,0
LOHIA AUTO INDUSTRIES,0,102,0
LORDS AUTOMATIVE PVT LTD,2,0,0
LORDS VEHICLE MFG PVT LTD,0,1,0
LOTAY AGRO TECH,0,0,3
LOTEY AGRICULTURE WORKS,0,0,3
LOTEY INDUSTRY,0,0,2
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,29
LUCKY INDUSTRIES,0,3,0
LUXUS GREEN MOBILITY PVT LTD,0,1,0
M2J E VAHAN PVT LTD,0,9,0
MAA ENGINEERING CUTTACK KHAPURIA,0,0,1
MAA KALPANA ENTERPRISE,0,30,0
MAA MANGALA INDUSTRIES KEONJHAR DHANGARPADA,0,0,14
MAA MANGLA MOTORS ROURKELA GOPAPALI,0,0,1
MAA SHAKTI EXIM PVT LTD,0,151,0
MAA TARINI ENGINEERING CUTTACK KANDARPUR,0,0,4
MAC AUTO INDIA,0,33,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),7,0,0
MAGNIOUS E MOBILITY PVT LTD,1,0,0
MAHABIR MOTORS SONEPUR BINKA,0,0,1
MAHADEV ENGG WORKS,0,0,2
MAHAK TEEN UDYOG,0,48,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,78
