Maker,2W,3W,4W
GREAVES ELECTRIC MOBILITY PVT LTD,4003,0,0
GREEN EVOLVE PVT LTD,0,1,0
GREENFIT INDUSTRIES LLP,0,91,0
GREEN IMPEX,0,109,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,2,0
GREEN STAR MOTORS,0,6,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,5,0
GREEN TECHNOLOGIES,0,70,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,68,0
GROMAX AGRI EQUIPMENT LTD,0,0,190
GSP POWER PROJECTS,0,2,0
GTP ELECTRIC VEHICLES PVT LTD,0,1,0
G.T TRADER,0,12,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),10,0,0
GURDEEP ENGINEERING WORKS,0,0,3
GURM AGRICULTURE WORKS,0,0,1
GURMUKH AGRO INDUSTRIES,0,0,6
GURU JI WHEELS,0,1,0
GURUKRAPA ENGINEERING WORKS,0,0,1
GURU NANAK AGRICULTURE IMPLEMENTS,0,0,1
GURU NANAK AGRI ENGG WORKS,0,0,36
GURU NANAK AGRI WORKS,0,0,4
GURU NANAK AGRO INDUSTRIES,0,0,2
HAITEK AUTOMOTIVE PVT LTD,0,22,0
HANUMAN UDYOG,0,31,0
HARJEET AGRO INDUSTRIES,0,0,1
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),24,0,0
HARMEET AGRICULTURE WORKS,0,0,2
HARSH TRADING CO,0,89,0
HARSHVIE INDUSTRIES PVT LTD,0,4,0
HARYANA MOTORS PVT LTD,0,9,0
HBSS E MOBILITY PVT LTD,0,8,0
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,4
HERO ELECTRIC VEHICLES PVT. LTD,55,0,0
HERO MOTOCORP LTD,512845,0,0
HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,0,0,3
HIMANI AGRO INDUSTRIES,0,0,2
HIM TEKNOFORGE LTD,0,24,0
HIND AGRO INDUSTRIES,0,0,9
HINDUSTAN AGRICULTURAL IMPLEMENTS ANTPR,0,0,1
HINDUSTAN MOTOR CORPORATION,0,42,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,1
HIRA AGRO INDUSTRIES,0,0,10
HIREN ENGINEERING WORKS,0,0,6
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,12
HI-TECH INDUSTRIES,0,1,0
HITENDRA WELDING WORKS,0,0,5
HONDA CARS INDIA LTD,0,0,5054
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,407886,0,1
HONGKONG WANGYUAN (IMPORTER:INDI ELECTRIC EELS),12,0,0
HONGKONG YIXING (IMPORTER: ADMS MARKETING),9,0,0
HOOGHLY MOTORS PVT LTD,0,407,0
HOP ELECTRIC MOBILITY PVT LTD,2,0,0
HOP MOTORS PVT LTD,0,13,0
HOTAGE INDIA,0,977,0
HOVEL CYLINDER PVT LTD,0,12,0
HSU DRAGON (IMPORTER: BMR ELECTRIC),6,0,0
HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),3,0,0
HUNDA EV PVT LTD,0,24,0
HUNDAL INDUSTRIES,0,111,0
HYKON INDIA LTD,0,1,0
HYUNDAI MOTOR INDIA LTD,0,0,45176
INDIA KAWASAKI MOTORS PVT LTD,315,0,0
INDIAN MOTORS,0,343,0
INDIA SAFE ENTERPRISE,0,4,0
INDIA YAMAHA MOTOR PVT LTD,52577,0,0
INDO FARM EQUIPMENT LIMITED,0,0,193
INS AUTOMOBILES PVT LTD,0,98,0
INTERGLOBE ENERGY PVT LTD,0,530,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,2
INTERNATIONAL TRACTORS LIMITED,0,0,7788
INVVIGORS INDIA,0,1,0
IPL TECH ELECTRIC PVT LTD,0,0,21
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,9
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,4
ISUKII GREENS PVT LTD,0,1,0
ISUZU MOTORS INDIA PVT LTD,0,0,171
IVOOMI INNOVATION PVT LTD,56,0,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,10
JAGDAMBA TRAILERS PVT LTD,0,0,2
JAGUAR LAND ROVER INDIA LIMITED,0,0,459
JAGUAR LAND ROVER LIMITED UK,0,0,1
JAI BHAVANI ENGINEERING  WORKS,0,0,47
JAIDKA POWER SYSTEMS PVT LTD,0,4,54
JAIN POWER CORP,0,60,0
JAISIK BUSINESS LINKS PVT LTD,0,22,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,27,0
JAJODIA COMMODITIES PVT LTD,0,187,0
JAL ENTERPRISES,0,65,0
JANGEER MANUFACTURING INDUSTRIES PVT LTD,0,0,1
JAY AGRO INDUSTRIES,0,0,11
JAY CHEHER TRECKNO FEBRICATION,0,0,1
JAYDEV ENTERPRISE,0,8,0
JAY JANARDAN TRAILOR,0,0,2
JAYNA AUTOMOBILES LLP,0,5,0
JBM AUTO LIMITED,0,0,40
JBM ELECTRIC VEHICLES PVT LTD,0,0,6
JCB INDIA LIMITED,0,0,2673
JEET AGRO INDUSTRIES,0,0,1
JESSUN TECHNO PVT LTD,0,74,0
J.H.A TRADING COMPANY,0,16,0
JIANGSU AIMA (IMPORTER: FUTURE EV),2,0,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),4,0,0
JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),1,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),1,0,0
JIANGSU DALONG JIANHAO (IMPORTER: MK FLYING),2,0,0
JIANGSU SUNHOU (IMPORTER: SABOO TOR),1,0,0
JINDAL ELECTRIC VEHICLES,0,2,0
JITENDRA NEW EV-TECH PVT. LTD,33,0,0
JITENDRA TEMPO PARTS,0,48,0
J K AGRO INDUSTRIES,0,0,3
JMSSP AGRO INDUSTRIES PVT LTD,0,0,9
JMT VEHICLES PVT LTD,0,303,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,5032
J P AUTO TECH,0,18,0
J S AGRO INDUSTRIES,0,0,7
J. S. AUTO (P) LTD,0,1206,0
JS MOBILEON PVT LTD,0,104,0
JSS ENGINEERING COMPANY,0,1,0
JSW MG MOTOR INDIA PVT LTD,0,0,5271
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),1,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),9,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),12,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),1,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,29,0
KAINING (HONGKONG) (IMPORTER: BEST EV MOBILITY),1,0,0
KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),4,0,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),26,0,0
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),1,0,0
KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),1,0,0
KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS),3,0,0
KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),1,0,0
KAIZER ELECTRIC VEHICLES,0,3,0
KAKKAR ELECTRIC AUTO PVT LTD,0,41,0
KALINGA VENTURES INDIA PVT LTD,0,8,0
KALPVRIKSH ELECTOMOBILES CO,0,12,0
KAMAZ INDUSTRIES,0,18,0
KANHA ELECTRIC VEHICLES,0,32,0
KANTH E RICKSHAW,0,1,0
KAPTECH INDIA PVT LTD,0,153,0
KAPURA PANCHAL ENGINEERING WORKS,0,0,3
KARMA MECHANICAL WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,237
KARTAR TRACTORS PRIVATE LIMITED,0,0,34
KATYAYANI AUTOMOTIVE,0,6,0
KAVA IRON WORKS,0,0,6
KCAS ELECTRIC VEHICLES PVT LTD,0,17,0
KERALA AUTOMOBILES LIMITED,0,1,0
KETO MOTORS PVT LTD,0,10,0
KETRON ELECTRIC VEHICLES PVT LTD,0,6,0
KGN,0,52,0
KGN INDUSTRIES,0,193,0
KHACHEDU RAM & SONS (INDIA) PVT LTD,0,1,0
KHALSAE-VEHICLES PVT LTD,0,719,0
KHUSHI AGRO ENGINEERING BALASORE JANUGANJ,0,0,1
KIA INDIA PRIVATE LIMITED,0,0,22352
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,1306,234,0
KION INDIA PVT LTD,0,0,59
KIRAN AUTOMOBILE INDUSTRY,0,41,0
KISAN ENGINEERING WORKS,0,0,4
KISHAN TROLLY WORKS,0,0,1
KLB KOMAKI PVT LTD,184,63,0
KOMATSU LTD JAPAN,0,0,4
KPT INDUSTRIES LTD,0,1,0
KPT MOTORS,0,9,0
KR E-VEHICLE PVT LTD,0,1,0
KRISHNA AGRO ENGI,0,0,1
KRISHNA CHAITANYA ENTERPRISES,0,13,0
KRISHNA ENGINEERING WORKS,0,136,0
KRISHNA VEHICALS,0,20,0
KRUSHI KISAN TRAILORS,0,0,1
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,27
K.S. AGROTECH  PVT LTD,0,0,12
K T ENTERPRISES,0,15,0
KTM MOTORRAD AG,3,0,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,779
KUKU AUTOMOTIVES,0,20,0
KULAR AGRO WORKS,0,0,2
KUMAR ENGINEERING,0,4,2
K. V. INDUSTRIES,0,5,0
KYTE ENERGY PVT. LTD.,15,0,0
LAKSHYA AUTO SALES CORPORATION,0,14,0
LAKSHYA MOTORS,0,12,0
LALA G E RICKSHAW AND SPARE PARTS,0,35,0
LAL AGRO INDUSTRIES,0,0,1
LAWAT MOTORS LLP,0,5,0
LAXMI ENGINEERING WORKS,0,0,1
LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,0,0,1
LECTRIX E VEHICLES PVT LTD,385,348,0
LEOPAN MOTORS PRIVATE LIMITED,0,3,0
LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP),1,0,0
LIMO AUTO CARE PVT LTD,0,10,0
LIONIZE AUTOMOBILE PVT LTD,0,33,0
LIUGONG INDIA PVT. LTD,0,0,122
LOCAL TRAILER MANUFACTURER,0,0,3384
LOHAKA INDUSTRIES PVT LTD,0,15,0
LOHIA AUTO INDUSTRIES,0,150,0
LOTAY AGRO TECH,0,0,1
LOTUS CARS LTD (IMPORTER: EXCLUSIVE MOTORS P LTD),0,0,1
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,26
LUCKY INDUSTRIES,0,8,0
LUXUS GREEN MOBILITY PVT LTD,0,4,0
M2J E VAHAN PVT LTD,0,4,0
MAA KALPANA ENTERPRISE,0,21,0
MAA MANGALA INDUSTRIES KEONJHAR DHANGARPADA,0,0,3
MAA SHAKTI EXIM PVT LTD,0,161,0
MAA TARINI ENGINEERING CUTTACK KANDARPUR,0,0,4
MAC AUTO INDIA,0,12,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),5,0,0
MAGNIOUS E MOBILITY PVT LTD,2,0,0
MAHABIR MOTORS SONEPUR BINKA,0,0,2
MAHAK TEEN UDYOG,0,49,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,61
MAHINDRA DEFENCE SYSTEMS LTD,0,0,3
MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,2966
MAHINDRA ELECTRIC MOBILITY LIMITED,0,8,0
MAHINDRA LAST MILE MOBILITY LTD,0,6260,1440
MAHINDRA & MAHINDRA LIMITED,0,18,68260
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,11609
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,14063
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,31
MAHTAB BODY MAKER,0,86,0
MALAK TECHNO PVT LTD,0,6,0
MALI ENTERPRISES PVT LTD,0,30,0
MALKIT AGRO TECH PVT. LTD,0,0,115
MANIRAM ELECTRIC VEHICLE PVT LTD,0,84,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,3,0
MANITA CITY MOTORS LLP,0,299,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,33
MANKU AGRO TECH PVT LTD,0,0,234
MANMOHAN KAUR,0,3,0
MARTHWADA TRALIOR,0,0,1
MARUTI BHIWANI E AUTOMOBILES,0,5,0
MARUTI SUZUKI INDIA LTD,0,0,144048
MARUTI UDYOG LTD,0,0,10
MASERATI S.P.A,0,0,3
MATHARU ENGINEERING AGRI WORKS,0,0,4
MATHARU ENGINEERING WORKS,0,0,3
