Maker,2W,3W,4W
ARBUDA AGRO INDUSTRIES,0,0,1
ARCHIT ENTERPRISES,0,15,0
ARIHANT ENTERPRISES,0,1,0
A.R. MOTOR,0,34,0
ARROW AUTOMOTIVE,0,66,0
ARYAN INDUSTRIES,0,1,0
ASHA IMPEX,0,9,0
ASHMA-MOTORS PVT LTD,0,52,0
ASHOK LEYLAND LTD,0,0,4343
ATHER ENERGY LTD,4283,0,0
ATTOLENT AUTO GROUP PVT LTD,0,8,0
ATUL AUTO LTD,0,558,0
ATUL GREENTECH PRIVATE LIMITED,0,38,0
ATUT SANGAM,0,33,0
AUDI AG,0,0,6
AUTOECO GREEN ENERGY PVT LTD,0,17,0
AUTOHAUS PRIVATE LIMITED,0,1,0
AUTOMOBILI LAMBORGHINI S.P.A,0,0,1
A.V.AUTOMOTIVES PVT LTD,0,6,0
AVL ELECTRIC VEHICLES PVT LTD,0,67,0
AVON CYCLES LTD,0,7,0
AWACHAT INDUSTRIES LTD,0,0,14
AZAD INDIA MOBILITY LTD,0,0,2
B24 ROKET EV,0,43,0
BABA E-VEHICLES,0,2,0
BABA PRODUCT,0,0,1
BADSHAH ENTERPRISES,0,10,0
BAGHWAN RIKSHAW UDYOG,0,1,0
BAJAJ AUTO LTD,32192,9218,1
BAJAJ IMPLEMENTS PVT. LTD,0,12,0
BAJRANG MECHANICAL WORKS,0,0,3
BALAJI AGRO INDUSTRIES,0,0,1
BALAJI FARM & STEEL WORKS,0,0,1
BALAJI TRADING COMPANY,0,1,0
BALI AUTO INDUSTRIES,0,3,0
BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA,0,0,2
BATTRE ELECTRIC MOBLITY PVT LTD,26,0,0
BAXY LTD,0,123,0
BEAUTY ENGINEERING WORKS,0,0,2
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,3,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,4,0
BEST WAY AGENCIES PVT LTD,0,112,0
BGAUSS AUTO PRIVATE LIMITED,589,0,0
BHAGWAN AGRO INDUSTRIES,0,0,3
BHAGYALAXMI TRAILER,0,0,1
BHARATH MOTOCORP,0,10,0
BHARAT MECHANICAL WORKS,0,0,3
BHAVE ELECTRIC VEHICLES PVT LTD,0,42,0
BHM INDUSTRIES,0,48,0
BHOLE SHANKAR MOTOR BODY,0,4,0
BHOYAR AGRO IND WARDHA,0,0,3
BIG BULL TRADER PVT LTD,0,92,0
BMW INDIA PVT LTD,92,0,352
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,31,0,0
BOSS ENTERPRISES,0,3,0
BOUNCE ELECTRIC 1 PVT LTD,3,0,0
BRIGHT AUTOZONE PVT LTD,0,64,0
BRIGHT SAFAR,0,8,0
BSERAIL ENGINEERING PVT LTD,0,2,0
BULL MACHINES PVT LTD,0,0,30
BYD INDIA PRIVATE LIMITED,0,0,134
CAPTAIN TRACTORS PVT. LTD.,0,0,88
CARREE YUNUS VEHICLE PVT LTD,0,4,0
CART INDIA,0,3,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,20
CATERPILLAR INDIA PRIVATE LIMITED,0,0,38
CEEON INDIA,0,3,0
CELLETRON MOTOR WORKS,0,4,0
CG & BROTHER CO,0,2,0
CHAMPION POLY PLAST,0,152,0
CHANDAKE-AUTOMOBILES LLP,0,4,0
CHAUHAN AUTO INDUSTRIES,0,3,0
CHEHAK BATTERIES,0,7,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),1,0,0
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,6,0
CLAAS INDIA P LTD,0,0,2
CLASSIC LEGENDS PVT LTD,657,0,0
C M OVERSEAS,0,2,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,1055
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,2
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,3
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,441
DAKSH INDUSTRIES,0,161,0
DAO EVTECH PRIVATE LIMITED,2,0,0
DASHMESH TRADERS,0,3,0
DASMESH MECHANICAL WORKS PVT.LTD,0,0,19
DAVE EXIM PVT LTD,0,8,0
DE EUSI MOTORS PVT LTD.,0,63,0
DELTA AUTOCORP LTD,0,18,0
DEVAM ELECTRIC VEHICLES PVT LTD,0,2,0
DEVANGI ENG..,0,0,1
DEV MOTORS,0,47,0
DEWAN AGRICULTURE WORKS,0,0,2
DHAR IN PVT LTD,0,1,0
DHARMPAL ENTERPRISES,0,1,0
DHARTI AGRICULTURE WORKS,0,0,1
DHIMAN AGRICULTURE,0,0,2
DHIMAN AGRICULTURE WORKS,0,0,2
DHRITI ENTERPRISES,0,2,0
DIAMOND E VEHICLES,0,35,0
DILLI ELECTRIC AUTO PVT LTD,0,450,0
DIVYA ENTERPRISES,0,13,0
DIVYA VARALAKSHMI INDUSTRY,0,0,2
DOOSAN BOBCAT INDIA PVT LTD,0,0,16
D S INDUSTRIES,0,8,0
DUCATI INDIA PVT LTD,8,0,0
DUKE AUTO INDIA,0,13,0
DWARI ENGINEERS SAMBALPUR JAIL CHOWK,0,0,1
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,1
DYS IMPEX PRIVATE LIMITED,0,29,0
EBUZZ MOBILITY LLP,0,2,0
ECO DYNAAMIC EQUIPMENTS,0,1,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,3,0
ECO FUEL SYSTEMS (I) PVT LTD,4,0,0
ECO SMART VEHICLES PVT LTD,0,21,0
EFEV CHARGING SOLUTION PVT LTD,0,46,0
E-GURU AUTO ENERGY,0,2,0
EICHER TRACTORS,0,0,1604
EIMCO ELECON,0,0,1
ELECTRA INTERNATIONAL,0,2,0
ELECTRO ARO AUTOMOTIVE PVT LTD,0,1,0
ELECTRODRIVE VEHICLES PVT LTD,0,4,0
ELEPHANTA INDUSTRIES PVT LTD,0,3,0
ELITE AUTO ENGINEERS PVT LTD,0,15,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,10,0
ENABLING E-VEHICLE PVT LTD,0,22,0
ENERGY ELECTRIC VEHICLES,0,279,0
ENGINIA VEHICLES PVT LTD,0,30,0
ENGTIAN ELECTRIC BIKE PVT LTD,1,0,0
ENTICE IMPEX PVT LTD,0,27,0
ENVISION ELECTRIC VEHICLES PVT LTD,0,2,0
E ROYCE MOTORS INDIA PVT LTD,0,122,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,2443
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,54
E-SPRINTO GREEN ENERGY PVT LTD,3,0,0
EULER MOTORS PVT LTD,0,73,7
EVBHARAT RANGE PRIVATE LIMITED,0,11,0
EVCO AUTOMOBILES PVT LTD,0,13,0
EVEX AUTO INDIA PVT LTD,0,2,0
EVGREEN PVT LTD,0,2,0
EXDINDUS EV ENERGY PVT LTD,0,15,0
EXIDE INDUSTRIES LTD,0,36,0
EXTRA FAST SOLUTIONS,0,7,0
EXTREME MOTORS,0,1,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,68
FEDE INDUSTRIES PVT LTD,0,59,0
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),0,0,3
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,5,0
FIVE LASERCUT METAL TECHNOLOGY PVT LTD,0,0,12
FORCE MOTORS LIMITED,0,0,792
FRIENDS ENGINEERING WORKS,0,0,1
FRN MOTORS PVT LTD,0,1,0
FUTURE EV TECHNOLOGY,0,1,0
GAGAN AUTOMOTIVES,0,17,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,2
GARGARIJI AUTOMOBILE PVT LTD,0,1,0
GAURA ELECTRIC VEHICLES PVT LTD,27,0,0
GAUTAM AGRO INDUSTRIES,0,0,2
GAYATRI ELECTRIC VEHICLES PVT LTD,0,25,1
GAYATRI WELDING WORKS,0,0,4
G & G AUTOMOTIVE,0,25,0
GILL AGRICULTURE WORKS,0,0,1
GILLPREETAGRO INDUSTRIES,0,0,2
G.K E-VEHICLS INDUSTRIES PVT LTD,0,26,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,10,0
G.K. RICKSHAW PVT LTD,0,83,0
GLAZE EV LLP,0,6,0
GOBIND AGRO INDUSTRIES,0,0,4
GODAWARI ELECTRIC MOTORS PVT LTD,9,0,0
GODREJ & BOYCE MFG. CO. LTD,0,0,6
GOPAL AUTO MOTORS PVT LTD,0,16,0
GOPINATH AGRO TRADE  RAYAGDA PADMAPUR,0,0,3
GOREEN E-MOBILITY PVT LTD,4,0,0
GRANT AGRO INDUSTRIES,0,0,1
GRD MOTORS,0,100,0
GREAVES ELECTRIC MOBILITY PVT LTD,1227,0,0
GREENFIT INDUSTRIES LLP,0,9,0
GREEN IMPEX,0,13,0
GREEN STAR MOTORS,0,2,0
GREEN TECHNOLOGIES,0,14,0
GREEN VALLEY MOTORS,0,2,0
GREENWHEELS AUTOMOBILE PVT LTD,0,11,0
GROMAX AGRI EQUIPMENT LTD,0,0,86
G.T TRADER,0,7,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),5,0,0
GURMUKH AGRO INDUSTRIES,0,0,3
GURU JI WHEELS,0,7,0
GURU NANAK AGRI ENGG WORKS,0,0,3
GURU NANAK AGRI WORKS,0,0,2
HAITEK AUTOMOTIVE PVT LTD,0,13,0
HANUMAN UDYOG,0,5,0
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),5,0,0
HARMEET AGRICULTURE WORKS,0,0,2
HARSH TRADING CO,0,9,0
HARYANA MOTORS PVT LTD,0,5,0
HERO ELECTRIC VEHICLES PVT. LTD,8,0,0
HERO HONDA MOTORS  LTD,1,0,0
HERO MOTOCORP LTD,81906,0,0
HIM TEKNOFORGE LTD,0,4,0
HINDUSTAN ENGINEERING WORKS AP312870753,0,0,1
HINDUSTAN MOTOR CORPORATION,0,31,0
HIRA AGRO INDUSTRIES,0,0,7
HIREN ENGINEERING WORKS,0,0,2
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,3
HITENDRA WELDING WORKS,0,0,2
HONDA CARS INDIA LTD,0,0,1242
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,87102,0,0
HONGKONG YIXING (IMPORTER: ADMS MARKETING),7,0,0
HOOGHLY MOTORS PVT LTD,0,85,0
HOP MOTORS PVT LTD,0,1,0
HOTAGE INDIA,0,132,0
HOVEL CYLINDER PVT LTD,0,1,0
H R AGRO INDUSTRIES,0,0,1
HSU DRAGON (IMPORTER: BMR ELECTRIC),3,0,0
HSU DRAGON (IMPORTER: BMR EV INDUSTRIES),1,0,0
HUNDA EV PVT LTD,0,9,0
HUNDAL INDUSTRIES,0,5,0
HYKON INDIA LTD,0,1,0
HYUNDAI MOTOR INDIA LTD,0,0,12401
INDERPREET AGRO INDUSTRIES,0,0,1
INDIA KAWASAKI MOTORS PVT LTD,74,0,0
INDIAN MOTORS,0,52,0
INDIA SAFE ENTERPRISE,0,3,0
INDIA YAMAHA MOTOR PVT LTD,14008,1,0
INDO FARM EQUIPMENT LIMITED,0,0,83
INFRA BAZAAR TECH PVT LTD,0,0,2
INS AUTOMOBILES PVT LTD,0,47,0
INTERGLOBE ENERGY PVT LTD,0,114,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,1
INTERNATIONAL TRACTORS LIMITED,0,0,2991
IPL TECH ELECTRIC PVT LTD,0,0,7
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,2
ISUZU MOTORS INDIA PVT LTD,0,0,72
IVOOMI INNOVATION PVT LTD,13,0,0
JAGUAR LAND ROVER INDIA LIMITED,0,0,96
JAI BHARATI ENGINEERING WORKS AP105380083,0,0,3
JAI BHAVANI ENGINEERING  WORKS,0,0,38
JAIDKA POWER SYSTEMS PVT LTD,0,4,42
JAIN POWER CORP,0,8,0
JAISIK BUSINESS LINKS PVT LTD,0,10,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,3,0
JAJODIA COMMODITIES PVT LTD,0,66,0
JAL ENTERPRISES,0,8,0
JAY AGRO INDUSTRIES,0,0,3
JAYATI TOOLS,0,3,0
JAYDEV ENTERPRISE,0,4,0
JAY KISHAN TRAILER & ENGINEERING WORKS,0,0,1
JAYNA AUTOMOBILES LLP,0,2,0
JBM AUTO LIMITED,0,0,54
JBM ELECTRIC VEHICLES PVT LTD,0,0,4
JCB INDIA LIMITED,0,0,611
JEET AGRO INDUSTRIES,0,0,1
JESSUN TECHNO PVT LTD,0,1,0
J.H.A TRADING COMPANY,0,7,0
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),1,0,0
JITENDRA NEW EV-TECH PVT. LTD,9,0,0
JITENDRA TEMPO PARTS,0,18,0
J K AGRO INDUSTRIES,0,0,1
JKM ELECTRIC AUTOMOBILES PVT LTD,0,1,0
JMSSP AGRO INDUSTRIES PVT LTD,0,0,2
JMT VEHICLES PVT LTD,0,57,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,1910
J P AUTO TECH,0,2,0
J.P.INDUSTRIES AP29070531,0,0,1
J. S. AUTO (P) LTD,0,235,0
JS MOBILEON PVT LTD,0,33,0
JSW MG MOTOR INDIA PVT LTD,0,0,1436
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),1,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),1,0,0
JUPITER ELECTRIC MOBILITY PVT LTD,0,0,3
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,2,0
KAINING (HONGKONG) (IMPORTER: BMR EV INDUSTRIES),2,0,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),11,0,0
KAINING (HONGKONG) (IMPORTER: SEEKA E MOTORS),5,0,0
KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),1,0,0
KAIRA CONTINENTAL LLP,0,1,0
KAKKAR ELECTRIC AUTO PVT LTD,0,9,0
KALPVRIKSH ELECTOMOBILES CO,0,3,0
KANAKADURGA AGRO ENGINEERING WORKS AP67274389,0,0,1
KANHA ELECTRIC VEHICLES,0,5,0
KANTH E RICKSHAW,0,9,0
KAPTECH INDIA PVT LTD,0,21,0
KARTAR AGRO INDUSTRIES PVT LTD,0,0,26
KARTAR TRACTORS PRIVATE LIMITED,0,0,21
KAVA IRON WORKS,0,0,1
KCAS ELECTRIC VEHICLES PVT LTD,0,9,0
K D AGRO INDUSTRIES,0,0,1
KETRON ELECTRIC VEHICLES PVT LTD,0,7,0
KGN,0,4,0
KGN INDUSTRIES,0,23,0
KHALSAE-VEHICLES PVT LTD,0,167,0
KIA INDIA PRIVATE LIMITED,0,0,5169
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,391,161,0
KION INDIA PVT LTD,0,0,19
KIRAN AUTOMOBILE INDUSTRY,0,13,0
KISAN SALES AGENCY,0,0,2
KISHAN TROLLY WORKS,0,0,1
KLB KOMAKI PVT LTD,51,19,0
KPT MOTORS,0,7,0
KRISHNA CHAITANYA ENTERPRISES,0,3,0
KRISHNA ENGINEERING WORKS,0,24,1
KRISHNA VEHICALS,0,1,0
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,1
K.S. AGROTECH  PVT LTD,0,0,3
K.S. INDUSTRIES,0,1,0
KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),1,0,0
K T ENTERPRISES,0,4,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,174
KUKU AUTOMOTIVES,0,4,0
KUMAR ENGINEERING,0,1,2
KYTE ENERGY PVT. LTD.,1,0,0
LAKSHYA AUTO SALES CORPORATION,0,5,0
LAKSHYA MOTORS,0,4,0
LALA G E RICKSHAW AND SPARE PARTS,0,2,0
LAMBRETTA MOTORCYCLES AND SCOOTERS,1,0,0
LAWAT MOTORS LLP,0,5,0
LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,0,0,1
LECTRIX E VEHICLES PVT LTD,110,53,0
LIMO AUTO CARE PVT LTD,0,2,0
LIONIZE AUTOMOBILE PVT LTD,0,13,0
LIUGONG INDIA PVT. LTD,0,0,2
LOCAL TRAILER MANUFACTURER,0,0,1029
LOHAKA INDUSTRIES PVT LTD,0,9,0
LOHIA AUTO INDUSTRIES,0,33,0
LORDS AUTOMATIVE PVT LTD,3,0,0
LUCKY INDUSTRIES,0,3,0
LUXUS GREEN MOBILITY PVT LTD,0,4,0
M2GO ELECTRIC VEHICLE PVT LTD,0,0,1
M2J E VAHAN PVT LTD,0,2,0
MAA KALPANA ENTERPRISE,0,8,0
MAA SHAKTI EXIM PVT LTD,0,37,0
MAA TARINI ENGINEERING CUTTACK KANDARPUR,0,0,1
MAGNIOUS E MOBILITY PVT LTD,3,0,0
MAHAKALI AGRO INDUSTRIES,0,0,3
MAHAK TEEN UDYOG,0,16,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,25
MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,771
MAHINDRA LAST MILE MOBILITY LTD,0,2250,462
MAHINDRA & MAHINDRA LIMITED,0,4,17802
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,4544
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,5560
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,13
MAHTAB BODY MAKER,0,37,0
MALAK TECHNO PVT LTD,0,1,0
MALI ENTERPRISES PVT LTD,0,29,0
MALKIT AGRO TECH PVT. LTD,0,0,22
MANIRAM ELECTRIC VEHICLE PVT LTD,0,18,0
MANITA CITY MOTORS LLP,0,58,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,9
MANKU AGRO TECH PVT LTD,0,0,65
MANPREET AGRO INDUSTRIES,0,0,1
MARUTI BHIWANI E AUTOMOBILES,0,6,0
MARUTI SUZUKI INDIA LTD,0,0,34969
MARUTI UDYOG LTD,0,0,1
MASERATI S.P.A,0,0,1
MATHARU ENGINEERING WORKS,0,0,3
MATTER MOTOR WORKS PVT LTD,7,0,0
MERCEDES -BENZ AG,0,0,35
MERCEDES-BENZ INDIA PVT LTD,0,0,336
MERCURY EV TECH LTD,1,16,0
METAL PRESSING & ENGG WORKS,0,2,0
MEW ELECTRICALS LIMITED,1,0,0
M H AGRICULTURE WORKS,0,0,1
MILLENNIAL MOTORS LLP,0,5,0
MINI METRO EV L.L.P,0,330,0
MITSUBISHI MOTORS CORPORATION,0,0,1
M K BROTHERS,0,12,0
M.K. ENTERPRISES,0,38,0
MLR AUTO LTD,0,142,0
MODLINE ASSOCIATES PVT LTD,0,4,0
MOMU AUTOMOTIVE,0,1,0
MONA GREEN AUTOMOBILES PVT LTD,0,2,0
MONDAL TRADING,0,15,0
MOTOVOLT MOBILITY PVT LTD,4,0,0
MOVE STONE SERVICES PVT LTD,0,85,0
M/S. A.K.S. GEN. & AGRL. INDUSTRIES AP178700921,0,0,1
M/S AMARNATH ENGINEERING WORKS,0,0,1
M/S BALAJI AUTO ENG WORKS,0,0,2
M/S BHARAT TRAILERS,0,0,1
M/S CHAND BABA ENGINEERING WORKS AP117954371,0,0,2
M/S HARSHA AGRO ENGINEERING WORKS,0,0,1
M/S J.K. ENGINEERS,0,0,4
M/S LOHIYA AGRO INDUSTRIES,0,0,1
M/S MAA MOTORS WORKSHOP,0,0,1
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,4
M/S SHRIRAM AUTO TECH PVT LTD,0,55,0
M/S SRI KANAKA DURGA ENGINEERING WORKS AP514553897,0,0,1
M/S SRI KUMAR AGRO INDUSTRIES AP118163489,0,0,5
M/S.SRI LAKSHMI MOTORS & ENGG WORKS AP213192229,0,0,2
M/S SRI LAKSHMI VENKATESWARA ENGG WORKS AP29070732,0,0,1
MS SRI SAI AGRICULTURAL EQUIPMENTS KORAPUT JEYPORE,0,0,1
M/S SRI SANKAR REDDY ENGINEERING WORKS AP151377386,0,0,1
M/S SRI SATYANARAYANA ENGINEERING W AP203571420,0,0,1
M/S SRI SIDDHI VINAYAKA ENGINEERING WORKS AP203574,0,0,1
M/S SRI VARASIDDI VINAYAKA ENGG WORKS AP514554278,0,0,1
M/S SRI VENKATA SIVA SAI AGRO IND AP178393275,0,0,1
M/S S R K TRAILER WORKS AP312573381,0,0,2
M/S UMA INDUSTRY ANANTHAPUR AP29073329,0,0,2
M/S USMAN ENGINEERING WORKS AP117954387,0,0,3
M/S.VIJAYA ENGINEERING WORKS AP213191445,0,0,1
MUNDE MECHANICAL WORKS,0,0,2
MVM MOTORS PRIVATE LIMITED,0,4,0
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,53,0
NABHKIRAN AGRO INDUSTRIES,0,0,1
"NAIK TROLLEY AND IMPL,SNG",0,0,1
NAMAH INDUSTRIES PVT LTD,0,14,0
NASIR ENGINEERING WORKSHOP,0,2,0
NAZAR SINGH & SONS,0,0,1
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,27,0
NEUON MOTORS LLP,0,2,0
NEW ARCANA INDIA,0,15,0
NEW BHARAT AGRICULTURAL WORKS,0,0,1
NEW CHAWLA INDUSTRIES,0,31,0
NEW DHIMAN AGRO TESH (REGD.),0,0,1
NEW GAHIR AGRO INDUSTRIES,0,0,5
NEW GOBIND AGRO INDUSTRIES,0,0,4
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,7
NEW SUPER QUALITY TRAILOR,0,0,1
NEW UMIYA TRAILER INDUSTRIES,0,0,1
NEW VINAYAKA ENGINEERING  RAYAGADA,0,0,5
NGAGE WHEEL PVT LTD,0,4,0
NHD MOTORS,0,9,0
NIHARIKA ENTERPRISES,0,4,0
NILKANTH TRAILOR,0,0,1
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,444
N K INDUSTRIES,0,0,4
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,60,0
N.S. AGRO WORKS,0,0,2
NUMEROS MOTORS PVT LTD,6,0,0
OBEN ELECTRIC VEHICLES PVT LTD,53,0,0
OCULUS AUTO INDUSTRIES LLP,0,1,0
ODYSSE ELECTRIC VEHICLES PVT LTD,1,0,0
OKAYA EV PVT LTD,44,0,0
OKAYA POWER PVT LTD,0,2,0
OKINAWA AUTOTECH PVT LTD,32,0,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,3002,0,0
OLECTRA GREENTECH LTD,0,0,14
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,24,0
OMEGA SALES & AGRO INDUSTRIES,0,5,0
OMEGA SEIKI PVT LTD,0,62,0
OM INDUSTRIES,0,71,0
OM RAJ AUTOTECH LLP,0,4,0
OTHERS,0,0,3
OXEN ELECTRIC VEHICLES,0,4,0
PADMAVATHI ENGINEERING WORKS AP67413574,0,0,3
PANESAR AGRO TECH,0,0,8
PARAS AGRO PRODUCTS,0,0,3
PARAS ENGG WORKS,0,0,2
PARAS INDUSTRIES,0,16,0
PARI E-VEHICLES,0,14,0
PARI METRO E RICKSHAW,0,26,0
PCA AUTOMOBILES INDIA PVT LTD,0,0,148
PIAGGIO VEHICLES PVT LTD,725,1839,1
PICK ELECTRIC AUTO PVT LTD,0,3,0
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,1,12
PLAUDIT TECHNO INDIA PVT LTD,0,13,0
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,33
POLARIS INDIA PVT LTD,4,0,0
PORSCHE AG GERMANY,0,0,22
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,0,1,0
PRAGATI ENGINERING TRAILOR CUTTACK MADHUPATNA,0,0,1
PRAG MOTORS,0,8,0
PRAGYA AUTOMOBILE PVT LTD,0,1,0
PREET AGRO INDUSTRIES PVT LTD,0,0,27
PREET CONSRUCTION EQUIPMENTS PVT LTD,0,0,4
PREET TRACTORS PVT LTD,0,0,32
PRIDE E-MOTORS,0,3,0
PRINCE AGRO WORKS,0,0,1
PROMINAL ELECTRIC VEHICLE PVT LTD,0,6,0
P.S. ENTERPRISES,0,41,0
PUNJAB AGRO IMPLEMENTS INDUSTRIES,0,0,1
PUNJAB BODY BUILDERS,0,1,0
PUNJAB HI-TECH INDUSTRIES,0,0,2
PUR ENERGY PVT LTD,413,0,0
PUSHKAR INDUSTRIES,0,0,1
PYTHOX MOTORS PVT LTD,0,14,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),17,0,0
QUANTUM ENERGY LTD.,37,0,0
R3 ENTERPRISES,0,44,0
RACCOON MOTORS PVT LTD,0,2,0
RACHANACREATIONS AUTO PVT LTD,0,11,0
RADHAKANTA IND,0,0,6
RADHESHYAM TRAILOR,0,0,4
RAJ AUTOMOTIVE,0,1,0
RAKHEJA INDUSTRIES,0,1,0
RAM AGRO INDUSTRIES,0,0,1
RAMESHWAR ENGG WORKS,0,0,2
RAMGARHIA ENGG WORKS,0,0,2
RAMON INDUSTRIES,0,1,0
RANA ENGINEER WORKS,0,3,0
RANGE AUTOMOBILES PVT LTD,0,2,0
RATAN ENGINEERING WORKS,0,0,3
RAYON ENGINEERS,0,16,0
RCJ AUTO FORGE PVT LTD,0,15,0
REEP INDUSTRIES PVT LTD,0,29,0
RENAULT INDIA PVT LTD,0,0,684
REPUBLIC MOTORS,0,4,0
REVOLT INTELLICORP PVT LTD,225,0,0
RGM BUSINESS PLUS PVT LTD,1,0,0
