Maker,2W,3W,4W
AUM ENGINEERING AND WORKS,0,0,4
AUTOECO GREEN ENERGY PVT LTD,0,60,0
AUTOEXIM HOUSE LLP,0,0,10
AUTOHAUS PRIVATE LIMITED,0,1,0
AUTOMOBILI LAMBORGHINI S.P.A,0,0,20
A.V.AUTOMOTIVES PVT LTD,0,37,0
AVL ELECTRIC VEHICLES PVT LTD,0,230,0
AVON CYCLES LTD,0,32,0
AVTAR ENGINEERING WORKS,0,0,1
AWACHAT INDUSTRIES LTD,0,0,195
AYAAN ELECTRONIC PVT LTD,2,0,0
B24 ROKET EV,0,200,0
BABA E-VEHICLES,0,29,0
BABA PRODUCT,0,0,2
BADSHAH ENTERPRISES,0,12,0
BAGHWAN RIKSHAW UDYOG,0,6,0
BAJAJ AUTO LTD,174400,39491,17
BAJAJ IMPLEMENTS PVT. LTD,0,48,0
BAJRANG AGRO INDUSTRIES,0,0,1
BALAJI AGRO INDUSTRIES,0,0,1
BALAJI TRADING COMPANY,0,7,0
BALAN ENGINEERING PVT LTD,0,10,0
BAL GOPAL WHEELS PVT LTD,0,4,0
BALI AUTO INDUSTRIES,0,22,0
BANKU BODY BUILDERS CHANDIKHOLE KUAKHIA,0,0,2
"BASUDEB ENGINEERING, CUTTACK",0,0,1
BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA,0,0,6
BATTRE ELECTRIC MOBLITY PVT LTD,131,0,0
BAXY LTD,0,521,0
BEENA DEVI & SONS INDUSTRIES PVT LTD,0,3,0
BEML LIMITED,0,0,2
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,11,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,14,0
BENTLEY MOTORS LIMITED,0,0,5
BEST WAY AGENCIES PVT LTD,0,445,0
BGAUSS AUTO PRIVATE LIMITED,1451,0,0
BHADAURIA ENTERPRISES,0,1,0
BHAGWAN AGRO INDUSTRIES,0,0,3
BHARATH MOTOCORP,0,2,0
BHAVE ELECTRIC VEHICLES PVT LTD,0,149,0
BHM INDUSTRIES,0,269,0
BHOGAL COMBINE SPARE PARTS,0,0,3
BHOYAR AGRO IND WARDHA,0,0,15
BIDISHA ENTERPRISES PVT LTD MAYURBHANJ RAIRANGPUR,0,0,2
BIG BULL TRADER PVT LTD,0,377,0
BIJNOR ENTERPRISES,0,2,0
BISWAKARMA ENGINEERING,0,0,1
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,18
BMW INDIA PVT LTD,771,0,1828
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,72,0,0
BOSS ENTERPRISES,0,14,0
BOUNCE ELECTRIC 1 PVT LTD,560,0,0
BRIGHT AUTOZONE PVT LTD,0,251,0
BRIGHT SAFAR,0,1,0
BSERAIL ENGINEERING PVT LTD,0,10,0
BULL MACHINES PVT LTD,0,0,206
BYD INDIA PRIVATE LIMITED,0,0,338
CAPTAIN TRACTORS PVT. LTD.,0,0,489
CARREE YUNUS VEHICLE PVT LTD,0,8,0
CART INDIA,0,14,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,228
CATERPILLAR INDIA PRIVATE LIMITED,0,0,264
CEEON INDIA,0,40,0
CELLETRON MOTOR WORKS,0,10,0
CG & BROTHER CO,0,3,0
CHAMPION POLY PLAST,0,796,0
CHANDAKE-AUTOMOBILES LLP,0,22,0
CHANDANA CORPORATION,8,0,0
CHAUHAN AUTO INDUSTRIES,0,58,0
CHEHAK BATTERIES,0,24,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),29,0,0
CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),4,0,0
CHITRA MANUFACTURERS LLP,0,0,1
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,22,0
CLASSIC LEGENDS PVT LTD,2838,0,0
C M OVERSEAS,0,2,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,4019
COMETTO TRAILER,0,0,14
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,27
CONTINENTAL ENGINES PVT LTD,0,10,0
CONVENIENT MACHINES PVT LTD,0,0,1
COVAI GREEN RIDE,0,1,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,20
CREATIVE ENGINEERINGS,0,0,1
DABASIYA LOADERS,0,0,2
DAIMLER AG,0,0,1
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,2196
DAKSH INDUSTRIES,0,565,0
DAO EVTECH PRIVATE LIMITED,1,0,0
DASHMESH TRADERS,0,16,0
DASMESH AGRICULTURE WORKS,0,0,1
DASMESH MECHANICAL WORKS PVT.LTD,0,0,55
DAVE EXIM PVT LTD,0,29,0
DEBU AUTOMOBILES,0,2,0
DEEP DRAWN TECHNOLOGIES,0,4,0
DEEPTI ENGG & IRON &STEEL IND MKG BALIMELA ROAD,0,0,3
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,1
DE EUSI MOTORS PVT LTD.,0,282,0
DELTA AUTOCORP LTD,0,110,0
DELTEK ENTERPRISES PVT LTD,0,2,0
DEV AGRO INDUSTRIES,0,0,2
DEVAM ELECTRIC VEHICLES PVT LTD,0,15,0
DEVANGI ENG..,0,0,16
DEVCHHAYA MOTORS,0,1,0
DEV ENGINEERING WORKS,0,0,10
DEVI ENGINEERING WORKS,0,0,1
DEV MOTORS,0,184,0
DEWAN AGRICULTURE WORKS,0,0,3
DHANALAXMI ENGINEERING PURI CHARINALA,0,0,1
DHAR IN PVT LTD,0,23,0
DHARMPAL ENTERPRISES,0,1,0
DHIMAN AGRICULTURE,0,0,1
DHIMAN AGRICULTURE WORKS,0,0,1
DHRITI ENTERPRISES,0,8,0
"DIAMOND ENGG,CTC",0,0,2
DIAMOND ENGINEERING CUTTACK BHANPUR,0,0,1
DIAMOND E VEHICLES,0,36,0
DILLI ELECTRIC AUTO PVT LTD,0,1925,0
DIVANSU AUTOMOBILES LTD,0,14,0
DIVYA ENTERPRISES,0,67,0
D.K. MOTORS,0,1,0
DOOSAN BOBCAT INDIA PVT LTD,0,0,52
DSR EV MOBILITY PVT LTD,0,4,0
DUCATI INDIA PVT LTD,46,0,0
DUKE AUTO INDIA,0,76,0
DURGA AND DURGA ENG WORKS GANJAM HALADIAPADAR,0,0,1
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,26
DYS IMPEX PRIVATE LIMITED,0,77,0
EARTH MOBILITY,0,0,1
E-ASHWA AUTOMOTIVE PVT LTD,0,1,0
EBUZZ MOBILITY LLP,0,1,0
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),4,0,0
ECO DYNAAMIC EQUIPMENTS,0,4,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,36,0
ECO FUEL SYSTEMS (I) PVT LTD,19,0,0
ECO SMART VEHICLES PVT LTD,0,95,0
EDMRC MANNSCHAFT LLP,0,1,0
EFEV CHARGING SOLUTION PVT LTD,0,99,0
E-GURU AUTO ENERGY,0,11,0
EICHER TRACTORS,0,0,5961
EIMCO ELECON,0,0,1
ELECTRECA VEHICLES,1,0,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),7,0,0
ELECTRODRIVE VEHICLES PVT LTD,0,23,0
ELEGO MOTORS PVT LTD,4,0,0
ELEPHANTA INDUSTRIES PVT LTD,0,2,0
ELITE AUTO ENGINEERS PVT LTD,0,91,0
ELTHOR ENERGY PRIVATE LIMITED,9,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,45,0
ENABLING E-VEHICLE PVT LTD,0,49,0
ENERGY ELECTRIC VEHICLES,0,1006,0
ENGINIA VEHICLES PVT LTD,0,153,0
ENGTIAN ELECTRIC BIKE PVT LTD,41,0,0
ENTICE IMPEX PVT LTD,0,77,0
ERISHA E MOBILITY PVT LTD,0,4,0
E ROYCE MOTORS INDIA PVT LTD,0,127,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,3
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,9136
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,664
ESCORTS TRACTORS LTD,0,0,4
E-SPRINTO GREEN ENERGY PVT LTD,125,0,0
ESSAR ENGINEERING MAYURBHANJ BARIPADA,0,0,2
ESSEL ENERGY INFRA PVT LTD,2,0,0
EULER MOTORS PVT LTD,0,316,16
EVAGE AUTOMOTIVE PVT LTD,0,0,25
EVBHARAT RANGE PRIVATE LIMITED,0,13,0
EVCO AUTOMOBILES PVT LTD,0,119,0
EVEX AUTO INDIA PVT LTD,0,1,0
EVGREEN PVT LTD,0,2,0
EVOLUTION AUTOTECH,0,1,0
EVTRIC MOTORS PVT LTD,6,0,0
EXIDE INDUSTRIES LTD,0,159,0
EXTRA FAST SOLUTIONS,0,54,0
EXTREME MOTORS,0,5,0
EYUG AUTOMOBILE PVT LTD,0,6,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,445
FEDE INDUSTRIES PVT LTD,0,244,0
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),0,0,2
FERRARI SPA (IMPORTER:SELECT CARS P LTD),0,0,2
FIELDTRACK EARTHMOVERS PVT LTD,0,0,22
FIORI CONCRETE MACHINES INDIA PVT LTD,0,0,7
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,45,0
FITWEL MOBILITY PVT LTD,0,2,0
FIVE ELEMENTS,0,2,0
FORCE MOTORS LIMITED,0,0,2523
FORD INDIA PVT LTD,0,0,3
FORTUNE GLOBAL INDUSTRIES & SERVICES,0,0,1
FRN MOTORS PVT LTD,0,2,0
FUJIYAMA POWER INFRA PVT. LTD.,1,0,0
GAGAN AUTOMOTIVES,0,76,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,4
GAHIR AGRO INDUSTRIES LIMITED,0,0,4
GANESH AGRO INDUSTRIES,0,0,3
GAURA ELECTRIC VEHICLES PVT LTD,92,0,0
GAYATRI AGRO INDUSTRIES,0,0,1
GAYATRI ELECTRIC VEHICLES PVT LTD,0,177,0
G & G AUTOMOTIVE,0,68,0
GIAN AGRO INDUSTRIES,0,0,1
GILL AGRICULTURE WORKS,0,0,2
GILLPREETAGRO INDUSTRIES,0,0,2
G.K E-VEHICLS INDUSTRIES PVT LTD,0,122,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,20,0
G.K. RICKSHAW PVT LTD,0,248,0
GLAZE EV LLP,0,29,0
G. M. VEHICLE INDUSTRIES,0,2,0
GOBIND AGRO INDUSTRIES,0,0,11
GOBIND INDUSTRIES PVT LTD,0,2,0
GODAWARI ELECTRIC MOTORS PVT LTD,33,12,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,6,0
GODREJ AND BOYCE MFG CO LTD,1,0,1
GODREJ & BOYCE MFG. CO. LTD,0,0,41
GOLDEN ELECTRIC VEHICLES,0,7,0
GOPAL AGRO AGENCY GANJAM HALADIAPADAR,0,0,1
GOPAL AUTO MOTORS PVT LTD,0,105,0
GOREEN E-MOBILITY PVT LTD,18,0,0
GRD MOTORS,0,359,0
GREAVES ELECTRIC MOBILITY PVT LTD,3613,0,0
GREEN EVOLVE PVT LTD,0,20,0
GREENFIT INDUSTRIES LLP,0,51,0
GREEN IMPEX,0,79,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,3,0
GREEN STAR MOTORS,0,9,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,2,0
GREEN TECHNOLOGIES,0,98,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,60,0
GREEN WORLD MOTORS PVT LTD,0,1,0
GROMAX AGRI EQUIPMENT LTD,0,0,397
GROVE INDIA PVT LTD,0,0,1
GTP ELECTRIC VEHICLES PVT LTD,0,4,0
G.T TRADER,0,11,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),8,0,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),2,0,0
GURDEEP ENGINEERING WORKS,0,0,1
GURM AGRICULTURE WORKS,0,0,2
GURMUKH AGRO INDUSTRIES,0,0,2
GURU NANAK AGRI ENGG WORKS,0,0,48
GURU NANAK AGRI WORKS,0,0,4
GURU NANAK AGRO INDUSTRIES,0,0,3
HAITEK AUTOMOTIVE PVT LTD,0,32,0
HAMM AG,0,0,5
HANUMAN UDYOG,0,9,0
HARJEET AGRO INDUSTRIES,0,0,8
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),26,0,0
HARMEET AGRICULTURE WORKS,0,0,2
HARSH TRADING CO,0,18,0
HARYANA MOTORS PVT LTD,0,12,0
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,7
HEMAVATHI AGRO INDUSTRIES,0,0,2
HERO ELECTRIC VEHICLES PVT. LTD,82,0,0
HERO MOTOCORP LTD,411892,0,0
HEXALL MOTORS PVT LTD,0,2,0
HIGHWAY ENGINEERING WORKS CUTTACK JAGATPUR,0,0,3
HIGHWAY ENGING WORKS,0,0,1
HIMANI AGRO INDUSTRIES,0,0,2
HIM TEKNOFORGE LTD,0,62,0
HIND AGRO INDUSTRIES,0,0,7
HINDUSTAN MOTOR CORPORATION,0,84,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,3
HINDUSTAN MOTORS LTD,0,0,3
HIRA AGRO INDUSTRIES,0,0,7
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,11
HITECH ENGINEERING WORKS CHANDIKHOLE SUNGUDA,0,0,1
HI-TECH INDUSTRIES,0,2,0
HITENDRA WELDING WORKS,0,0,9
HONDA CARS INDIA LTD,0,0,7967
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,374581,0,1
HONGKONG YIXING (IMPORTER: ADMS MARKETING),35,0,0
HOOGHLY MOTORS PVT LTD,0,379,0
HOP ELECTRIC MOBILITY PVT LTD,10,0,0
HOP MOTORS PVT LTD,0,9,0
HOTA AGRO TRAILOR SONEPUR SONEPUR,0,0,1
HOTAGE INDIA,0,771,0
HOUSTAN INNOVATION LLP,2,0,0
HOVEL CYLINDER PVT LTD,0,14,0
H R AGRO INDUSTRIES,0,0,6
HUNDA EV PVT LTD,0,37,0
HUNDAL INDUSTRIES,0,54,0
HYKON INDIA LTD,0,4,0
HYUNDAI MOTOR INDIA LTD,0,0,61492
IBOARD INDIA LTD,0,0,1
INDERPREET AGRO INDUSTRIES,0,0,3
INDIA KAWASAKI MOTORS PVT LTD,410,0,0
INDIAN MOTORS,0,161,0
INDIA SAFE ENTERPRISE,0,6,0
INDIA YAMAHA MOTOR PVT LTD,58358,0,0
INDO FARM EQUIPMENT LIMITED,0,0,333
INS AUTOMOBILES PVT LTD,0,172,0
INTERGLOBE ENERGY PVT LTD,0,425,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,2
INTERNATIONAL TRACTORS LIMITED,0,0,12299
IPL TECH ELECTRIC PVT LTD,0,0,18
IRA EDUTECH PVT LTD,1,0,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,3
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,17
ISUZU MOTORS INDIA PVT LTD,0,0,223
IVOOMI INNOVATION PVT LTD,60,0,0
IZANAU ELECTRIC LLP,5,0,0
JADE KOREA SPINE LIFE,0,2,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,16
JAGADAMBA TRAILER,0,0,2
JAGDAMBA TRAILERS PVT LTD,0,0,2
JAGUAR LAND ROVER INDIA LIMITED,0,0,511
JAI BHARATI ENGINEERING WORKS AP105380083,0,0,1
JAI BHAVANI ENGINEERING  WORKS,0,0,51
JAIDKA POWER SYSTEMS PVT LTD,0,2,14
JAI HANUMAN MOTORS,0,0,2
JAIN POWER CORP,0,69,0
JAISIK BUSINESS LINKS PVT LTD,0,29,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,13,0
JAJODIA COMMODITIES PVT LTD,0,224,0
JAL ENTERPRISES,0,9,0
JANGEER MANUFACTURING INDUSTRIES PVT LTD,0,0,2
JASHANPREET AGRO INDUSTRIES,0,0,3
JAY AGRO INDUSTRIES,0,0,8
JAYATI TOOLS,0,4,0
JBM AUTO LIMITED,0,0,48
JBM ELECTRIC VEHICLES PVT LTD,0,0,4
JCB INDIA LIMITED,0,0,4006
JCBL LIMITED,0,0,1
JEET AGRO INDUSTRIES,0,0,1
JESSUN TECHNO PVT LTD,0,51,0
J.H.A TRADING COMPANY,0,10,0
JIANGSU AIMA (IMPORTER: FUTURE EV),4,0,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),2,0,0
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),3,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),4,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),1,0,0
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),1,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),11,0,0
JINDAL ELECTRIC VEHICLES,0,2,0
JITENDRA NEW EV-TECH PVT. LTD,35,0,0
JITENDRA TEMPO PARTS,0,48,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,1
J K AGRO INDUSTRIES,0,0,1
JMSSP AGRO INDUSTRIES PVT LTD,0,0,11
JMT VEHICLES PVT LTD,0,255,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,6664
J P AUTO TECH,0,13,0
J S AGRO INDUSTRIES,0,0,5
J. S. AGRO INDUSTRIES,0,0,2
J. S. AUTO (P) LTD,0,1035,0
JS MOBILEON PVT LTD,0,81,0
JSW MG MOTOR INDIA PVT LTD,0,0,6758
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),8,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),6,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2,0,0
KABIRA MOBILITY LLP,6,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,27,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),24,0,0
KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),2,0,0
KAISER WILLYS JEEP,0,0,1
KAIZER ELECTRIC VEHICLES,0,5,0
KAKKAR ELECTRIC AUTO PVT LTD,0,47,0
KALMER INDUSTRIES,0,0,1
KALPVRIKSH ELECTOMOBILES CO,0,9,0
KAMAZ INDUSTRIES,0,26,0
KANHA ELECTRIC VEHICLES,0,17,0
KAPTECH INDIA PVT LTD,0,153,0
KAPURA PANCHAL ENGINEERING WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,199
KARTAR TRACTORS PRIVATE LIMITED,0,0,46
KATYAYANI AUTOMOTIVE,0,2,0
KCAS ELECTRIC VEHICLES PVT LTD,0,8,0
K D AGRO INDUSTRIES,0,0,5
KETO MOTORS PVT LTD,0,2,0
KETRON ELECTRIC VEHICLES PVT LTD,0,16,0
KGN,0,22,0
KGN INDUSTRIES,0,91,0
KHALSAE-VEHICLES PVT LTD,0,741,0
KHUSHI AGRO ENGINEERING BALASORE JANUGANJ,0,0,2
KIA INDIA PRIVATE LIMITED,0,0,22908
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,807,145,0
KION INDIA PVT LTD,0,0,92
KIRAN AUTOMOBILE INDUSTRY,0,36,0
KISAN ENGINEERING WORKS,0,0,4
KISSAN AGRO INDUSTRIES,0,0,1
KLB KOMAKI PVT LTD,271,88,0
KOMATSU INDIA PRIVATE LIMITED,0,0,1
KOMATSU LTD JAPAN,0,0,4
KPT INDUSTRIES LTD,0,15,0
KPT MOTORS,0,25,0
KRISHNA ENGINEERING WORKS,0,80,0
KRISHNA VEHICALS,0,5,0
KRUSHI KISAN TRAILORS,0,0,2
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,15
K.S. AGROTECH  PVT LTD,0,0,26
KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),0,0,1
K T ENTERPRISES,0,5,0
KTM MOTORRAD AG,4,0,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1632
KUKU AUTOMOTIVES,0,8,0
KULAR AGRO WORKS,0,0,1
KUMARAN ENGINEERING ENTERPRISES,0,60,0
KUMAR ENGINEERING,0,1,0
KUSHAL AGRO IND,0,0,2
K. V. INDUSTRIES,0,2,0
KYTE ENERGY PVT. LTD.,18,0,0
LAKSHYA AUTO SALES CORPORATION,0,20,0
LAKSHYA MOTORS,0,2,0
LALA G E RICKSHAW AND SPARE PARTS,0,36,0
LAL CHAND AGRICULTURE WORKS,0,0,1
LAWAT MOTORS LLP,0,11,0
LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,0,0,1
LECTRIX E VEHICLES PVT LTD,250,305,0
LEOPAN MOTORS PRIVATE LIMITED,0,8,0
LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP),1,0,0
LIMO AUTO CARE PVT LTD,0,9,0
LIONIZE AUTOMOBILE PVT LTD,0,40,0
LIUGONG INDIA PVT. LTD,0,0,108
LOCAL TRAILER MANUFACTURER,0,0,4414
LOHAKA INDUSTRIES PVT LTD,0,13,0
LOHIA AUTO INDUSTRIES,0,102,0
LOTAY AGRO TECH,0,0,1
LOTEY AGRICULTURE WORKS,0,0,1
LOTEY INDUSTRY,0,0,1
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,38
LUCKY INDUSTRIES,0,8,0
LUXUS GREEN MOBILITY PVT LTD,0,1,0
MAA KALPANA ENTERPRISE,0,33,0
MAA MANGALA INDUSTRIES KEONJHAR DHANGARPADA,0,0,1
MAA SHAKTI EXIM PVT LTD,0,202,0
MAC AUTO INDIA,0,24,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),12,0,0
MAHABIR MOTORS SONEPUR BINKA,0,0,1
MAHAK TEEN UDYOG,0,42,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,63
MAHINDRA DEFENCE SYSTEMS LTD,0,0,8
MAHINDRA ELECTRIC AUTOMOBILE LTD,0,0,21
MAHINDRA ELECTRIC MOBILITY LIMITED,0,2,0
MAHINDRA LAST MILE MOBILITY LTD,0,6894,1819
MAHINDRA & MAHINDRA LIMITED,0,36,80743
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,17353
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,22081
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,21
MAHTAB BODY MAKER,0,65,0
MALAK TECHNO PVT LTD,0,1,0
MALI ENTERPRISES PVT LTD,0,4,0
MALKIT AGRO TECH PVT. LTD,0,0,106
MANIRAM ELECTRIC VEHICLE PVT LTD,0,98,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,6,0
MANITA CITY MOTORS LLP,0,200,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,60
MANKU AGRO TECH PVT LTD,0,0,190
MANMOHAN KAUR,0,6,0
MARATHWADA QUALITY TRAILER,0,0,2
MARKUS,0,2,0
MARSHAL TRACTOR & FARM EQUIPMENTS,0,0,1
