Maker,2W,3W,4W
MERCEDES-BENZ INDIA PVT LTD,0,0,1015
MEW ELECTRICALS LIMITED,4,0,0
M G INDUSTRIES,0,21,0
MILLENNIAL MOTORS LLP,0,7,0
MINI METRO EV L.L.P,0,1701,0
MIRAKLE 5 AUTOMOBILES PVT LTD,8,0,0
M.K. ENTERPRISES,0,128,0
MLR AUTO LTD,0,132,0
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),6,0,0
MOHAN GENERAL TRADING COMPANY,0,8,0
MONDAL TRADING,0,2,0
MOVE STONE SERVICES PVT LTD,0,345,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,6
M/S ASHOKA INDUSTRIES,0,0,2
M/S BHARAT TRAILERS,0,0,7
M/S KASTKAR AGRO INDUSTRIES,0,0,2
M/S K K AGRO INDUSTRIES,0,0,3
M/S LOHIYA AGRO INDUSTRIES,0,0,1
M/S MAA MANGALA INDUSTRIES,0,0,5
M/S MAA MOTORS WORKS,0,0,2
M/S NANDI ENGINEERING WORKS,0,0,3
M/S NEW SHETKARI ENGINEERING WORK,0,0,7
M/S PRADHAN AGRO ENGINEERING,0,0,1
M/S SARANGI MOTROS,0,0,8
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,78
M/S-SHRADHA INDUSTRIES,0,0,1
M/S SHRI DATTA WELDING WORKS,0,0,6
M/S SHRIRAM AUTO TECH PVT LTD,0,395,0
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,7
M/S SUPERIOR MANUFACTURING COMPANY,0,0,3
"M/S. VENKAT ENGINEERING WORKS, JAIPATNA",0,0,2
MUNDE MECHANICAL WORKS,0,0,1
MYTRAH MOBILITY PVT LTD,0,0,54
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,521,0
"NAIK TROLLEY AND IMPL,SNG",0,0,156
"NAIK TROLLEY&IMPLS,BHEDABAHAL",0,0,1
NARAINDASS AND SONS,0,1,0
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,31,0
NEELAM CYCLE,0,4,0
NEUON MOTORS LLP,0,5,0
NEW ARCANA INDIA,0,107,0
NEW GAHIR AGRO INDUSTRIES,0,0,3
NEW GOBIND AGRO INDUSTRIES,0,0,2
NEW KISAN ENGINEERING WORKS,0,0,1
NEW MALLIKARJUNA ENG WORKS,0,0,23
NEW MARTHWADA QUALITY TRAILOR,0,0,3
NEW SUPER QUALITY TRAILOR,0,0,2
NGAGE WHEEL PVT LTD,0,9,0
NHD MOTORS,0,37,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),10,0,0
NIPUN SANYANTRA PVT LTD,0,53,0
NIRMAL UTILITY SERVICES PVT LTD,0,3,0
NISIKI TECHNOLOGIES PVT LTD,11,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,2016
N K INDUSTRIES,0,0,17
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,298,0
NUMEROS MOTORS PVT LTD,62,0,0
ODYSSE ELECTRIC VEHICLES PVT LTD,19,0,0
OGATA MOTORS INDIA PVT LTD,0,10,0
OKAYA EV PVT LTD,1151,0,0
OKINAWA AUTOTECH PVT LTD,2003,0,0
OK PLAY INDIA LTD,0,9,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,18750,0,0
OLECTRA GREENTECH LTD,0,0,2
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,266,0
OMEGA SALES & AGRO INDUSTRIES,0,46,0
OMEGA SEIKI PVT LTD,0,267,13
OMJAY EV LIMITED,5,0,0
OM RAJ AUTOTECH LLP,0,129,0
OM SHREE SAI ENGINEERING,0,0,2
ORDINANCE FACTORY,0,0,10
OTHERS,57,315,1560
OZOTEC AUTOMOBILE PRIVATE LIMITED,27,0,0
PACE AGRO PRIVATE LIMITED,0,4,0
PANTHER ELECTRIC VEHICLES,0,5,0
PARAMOUNT AUTOMOTIVES,0,0,1
PARAS INDUSTRIES,0,368,0
PARDEEP AGRO INDUSTRIES,0,0,1
PARI E-VEHICLES,0,44,0
PARI METRO E RICKSHAW,0,98,0
PARVEEN AUTO,0,10,0
PAUL INDUSTRIES,0,0,1
PCA AUTOMOBILES INDIA PVT LTD,0,0,519
PIAGGIO VEHICLES PVT LTD,3003,8368,19
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,10
PLAUDIT TECHNO INDIA PVT LTD,0,4,0
P M DIESELS PVT LTD,0,0,16
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,37
POLARIS INDIA PVT LTD,0,0,9
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),30,0,0
PORSCHE AG GERMANY,0,0,85
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,4,0
PRAGATI ENGINEERING,0,0,1
PRAG MOTORS,0,22,0
PRAGYA AUTOMOBILE PVT LTD,0,2,0
PRAKASH ENTERPRISES,0,11,0
PRAKASH TRAILER,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,11
PREET TRACTORS PVT LTD,0,0,99
PRIDE E-MOTORS,0,53,0
PROPEL INDUSTRIES PVT. LTD.,0,0,2
PUBANG ETRON ELECTRIC MOTOR PVT LTD,0,1,0
PUNJAB BODY BUILDERS,0,4,0
PUNJAB ENGINEERING COMPANY,0,0,3
PUNJAB HI-TECH INDUSTRIES,0,0,2
