Maker,2W,3W,4W
AMO MOBILITY SOLUTIONS PVT LTD,111,0,0
AMPERE VEHICLES PRIVATE LIMITED,1603,0,0
"AMRIT ENGG WORKS,DKL",0,0,2
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,3,0,0
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),1,0,0
ANJALI AUTO COMPONENTS,0,5,0
ANJALI TRADERS,0,7,0
ANNAPURNA AGRO INDUSTRIES,0,0,1
ANVITA AUTO TECH WORKS PVT LTD,3,0,0
APARNA INDUSTRIES,0,3,0
A P I MOTORS PVT LTD,0,86,0
APM AUTO SALES,0,40,0
APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,6
APSARA ENTERPRISE,0,61,0
ARCHIT ENTERPRISES,0,103,0
ARD EXIM,0,11,0
ARMIX CONSTRUCTION MACHINERY PVT LTD,0,0,1
ARNA ELECTRIC AUTO PVT LTD,0,41,0
ARROW AUTOMOTIVE,0,332,0
ASHA IMPEX,0,10,0
ASHLESHA POWER CONTROLS PVT LTD,0,6,0
ASHOK LEYLAND LTD,0,0,12671
ASSAM FABRICATION WORKS,0,0,1
ATHER ENERGY LTD,4603,0,0
ATTOLENT AUTO GROUP PVT LTD,0,88,0
ATUL AUTO LTD,0,1640,0
ATUL GREENTECH PRIVATE LIMITED,0,0,1
ATUMOBILE PVT LTD,13,0,0
ATUT SANGAM,0,165,0
AUDI AG,0,0,129
AUTOECO GREEN ENERGY PVT LTD,0,47,0
AUTOHAUS PRIVATE LIMITED,0,4,0
AUTOLITE (INDIA) LIMITED,0,1,0
AUTOMOBILI LAMBORGHINI S.P.A,0,0,9
A.V.AUTOMOTIVES PVT LTD,0,101,0
AVL ELECTRIC VEHICLES PVT LTD,0,152,0
AVON CYCLES LTD,0,67,0
AVTAR ENGINEERING WORKS,0,0,4
AWACHAT INDUSTRIES LTD,0,0,69
AYAAN ELECTRONIC PVT LTD,11,0,0
BABA E-VEHICLES,0,138,0
BABA PRODUCT,0,0,51
BAGHWAN RIKSHAW UDYOG,0,7,0
BAJAJ AUTO LTD,163539,33358,67
BAJAJ IMPLEMENTS PVT. LTD,0,93,0
BALAJI AGRO INDUSTRIES,0,0,4
BALAN ENGINEERING PVT LTD,0,9,0
BALBIR INDUSTRIES,0,0,4
BAL GOPAL WHEELS PVT LTD,0,3,0
BALI AUTO INDUSTRIES,0,21,0
BALJEET KRISHI YANTRA,0,0,2
BANKU BODY BUILDER,0,0,1
"BASUDEB ENGINEERING, CUTTACK",0,0,2
BATTRE ELECTRIC MOBLITY PVT LTD,83,0,0
"BAUTI ENGINEERING,NAYAGARH",0,0,1
BEML LIMITED,0,0,2
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,253,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,33,0
BENTLEY MOTORS LIMITED,0,0,5
BEST WAY AGENCIES PVT LTD,0,703,0
BESTWAY AGENCIES PVT LTD,0,1,0
BGAUSS AUTO PRIVATE LIMITED,191,0,0
BHADAURIA ENTERPRISES,0,2,0
BHAGWAN AGRO INDUSTRIES,0,0,20
BHAVE ELECTRIC VEHICLES PVT LTD,0,206,0
BHM INDUSTRIES,0,150,0
BHOGAL COMBINE SPARE PARTS,0,0,8
BHOYAR AGRO IND WARDHA,0,0,15
BIDISHA ENTERPRISES PVT LTD,0,0,1
BIG BULL TRADER PVT LTD,0,82,0
BIJNOR ENTERPRISES,0,6,0
BLIX CYCLES AND E-VEHICLES PVT LTD,3,0,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,13
BMW INDIA PVT LTD,686,0,1029
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,3,0,0
BOUNCE ELECTRIC 1 PVT LTD,164,0,0
BRIGHT AUTOZONE PVT LTD,0,303,0
BSA MOTORS,0,0,2
BSMS AGRICULTURE WORKSHOP,0,0,11
BULL MACHINES PVT LTD,0,0,66
BYD INDIA PRIVATE LIMITED,0,0,185
CAPITAL AUTO INDUSTRIES,0,171,0
CAPTAIN TRACTORS PVT. LTD.,0,0,226
CART INDIA,0,26,0
CASE EQUIPMENT PRIVATE LTD,0,0,3
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,128
CATERPILLAR INDIA PRIVATE LIMITED,0,0,129
CEEON INDIA,0,91,0
CHAANY AGRO INDUSTRIES,0,0,4
CHAMPION POLY PLAST,0,1175,0
CHANDANA CORPORATION,36,0,0
CHANNY AGRO INDUSTRIES,0,0,8
CHAUHAN AUTO INDUSTRIES,0,48,0
CHEHAK BATTERIES,0,20,0
CHETAK TECHNOLOGY LIMITED,3,0,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),9,0,0
CITADEL ENTERPRISES(OPC) PVT LTD,0,5,0
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,106,0
CIVIMEC ENGINEERING PVT LTD,0,0,1
CLAAS AGRICULTURAL MACHINERY PVT LTD,0,0,1
CLAAS INDIA P LTD,0,0,21
CLASSIC LEGENDS PVT LTD,2620,0,0
C M OVERSEAS,0,2,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,5577
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,6
CONTINENTAL ENGINES PVT LTD,0,423,1
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,26
CYRUS AUTO INDUSTRIES PVT LTD,0,7,0
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1575
DAKSH INDUSTRIES,0,557,0
DALIP SINGH & SONS,0,0,1
DAO EVTECH PRIVATE LIMITED,39,0,0
DASHMESH MECH WORKS PVT LTD,0,0,2
DASHMESH TRADERS,0,10,1
DASMESH AGRICULTURAL INDUSTRIES PVT LTD,0,0,2
DASMESH AGRICULTURE WORKS,0,0,11
DASMESH MECHANICAL WORKS PVT.LTD,0,0,129
DAVE EXIM PVT LTD,0,32,0
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,1
DE EUSI MOTORS PVT LTD.,0,139,0
DELTA AUTOCORP LTD,0,230,0
DEMAG DEMAG HC 340,0,0,2
DEV AGRO INDUSTRIES,0,0,1
DEVANGI ENG..,0,0,25
DEV ENGINEERING WORKS,0,0,2
DEWAN AGRICULTURE WORKS,0,0,12
DHAR IN PVT LTD,0,1,0
DHAR INTERNATIONAL,0,3,0
DHIMAN AGRICULTURE,0,0,2
DHIMAN AGRICULTURE WORKS,0,0,3
DHIMAN BROTHERS,0,0,1
DHRITI ENTERPRISES,0,0,1
"DIAMOND ENGG,CTC",0,0,2
DIAMOND E VEHICLES,0,56,0
DILLI ELECTRIC AUTO PVT LTD,0,2140,2
DIVANSU AUTOMOBILES LTD,0,16,0
DIVYA ENTERPRISES,0,92,0
DOOSAN BOBCAT INDIA PVT LTD,0,0,32
DSF INDUSTRIES PVT LTD,0,2,0
D S INDUSTRIES,0,1,0
DSR EV MOBILITY PVT LTD,0,3,0
DUCATI INDIA PVT LTD,32,0,0
DUKE AUTO INDIA,0,73,0
DULEVO INDIA PVT LTD,0,0,3
DURGA ENGINEERING WORKS,0,0,10
"DWARI ENGG WORKS,SAMBALPUR",0,0,1
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,7
DYS IMPEX PRIVATE LIMITED,0,43,0
EAGLE AUTO PEARL PVT,0,0,1
E-ASHWA AUTOMOTIVE PVT LTD,0,16,0
EBUZZ MOBILITY LLP,0,1,0
ECO DYNAAMIC EQUIPMENTS,0,2,0
ECO FUEL SYSTEMS (I) PVT LTD,36,0,0
ECO SMART VEHICLES PVT LTD,0,118,0
ECOYAN ELECTRIC MOTOR VEHICLES PVT LTD,0,1,0
EDMRC MANNSCHAFT LLP,0,14,0
EFEV CHARGING SOLUTION PVT LTD,0,24,0
E-GURU AUTO ENERGY,0,4,0
EICHER MOTORS LTD,0,0,3
EICHER TRACTORS,0,0,4988
EIMCO ELECON,0,0,1
ELECTRECA VEHICLES,7,0,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),10,0,0
ELITE AUTO ENGINEERS PVT LTD,0,79,0
ELSA CONCRETING MACHINERY INDIA PVT LTD,0,0,2
ELTHOR ENERGY PRIVATE LIMITED,20,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,35,0
ENERGY ELECTRIC VEHICLES,0,833,0
ENGINIA VEHICLES PVT LTD,0,13,0
ENGTIAN ELECTRIC BIKE PVT LTD,34,0,0
ENTICE IMPEX PVT LTD,0,35,0
EPOWER VEHICLES PVT LTD,0,2,0
ERISHA E MOBILITY PVT LTD,0,5,0
E ROYCE MOTORS INDIA PVT LTD,0,297,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,49
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,10218
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,390
ESCORTS R&D CENTRE,1,0,8
E-SPRINTO GREEN ENERGY PVT LTD,11,0,0
ESSAR ENGINEERING,0,0,1
ETRIO AUTOMOBILES PVT LTD,0,7,0
EULER MOTORS PVT LTD,0,194,0
EVBHARAT RANGE PRIVATE LIMITED,0,2,0
EVEX AUTO INDIA PVT LTD,0,12,0
EVTRIC MOTORS PVT LTD,50,0,0
EXERVAL PVT LTD,4,0,0
EXIDE INDUSTRIES LTD,0,207,0
EXTRA FAST SOLUTIONS,0,56,0
EXTREME MOTORS,0,25,0
FARMTECH AGRO INDUSTRIES,0,0,5
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,583
FEDE INDUSTRIES PVT LTD,0,70,0
FERRARI INDIA PRIVATE LIMITED,0,0,3
FERRARI SPA,0,0,1
FIADO INDUSTRIES PVT LTD,26,0,0
FIELDTRACK EARTHMOVERS PVT LTD,0,0,7
FINE EQUIPMENTS INDIA PVT LTD,0,0,1
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,26,0
FITWEL MOBILITY PVT LTD,0,1,0
FIVE ELEMENTS,0,7,0
FORCE MOTORS LIMITED,0,0,2418
FORD INDIA PVT LTD,0,0,4
FRIENDS AGRO INDUSTRIES,0,0,3
GAGAN AUTOMOTIVES,0,21,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,17
GANESH AGRO INDUSTRIES,0,0,5
GARIMA INDUSTRIES,0,0,6
GAUTAM AGRO INDUSTRIES,0,0,1
GAYATRI ELECTRIC VEHICLES PVT LTD,0,249,0
G & G AUTOMOTIVE,0,88,0
GIAN AGRO INDUSTRIES,0,0,5
GILL AGRICULTURE WORKS,0,0,13
GILL AGROTECH,0,0,9
GILL MECHANICAL WORKS,0,0,1
GILL PREET AGRO INDUSTRIES,0,0,1
GILLPREETAGRO INDUSTRIES,0,0,9
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,45,0
G.K. RICKSHAW PVT LTD,0,536,0
GOBIND AGRO INDUSTRIES,0,0,32
GODAWARI ELECTRIC MOTORS PVT LTD,0,3,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,5,0
GODREJ AND BOYCE MFG CO LTD,0,0,1
GODREJ & BOYCE MFG. CO. LTD,0,0,24
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,47,0
GOLD HOFER,0,0,1
GOLDHOFER INDIA LLP,0,0,4
"GOPAL AGRO AGENCY,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,1
GOPAL AUTO MOTORS PVT LTD,0,128,0
"GOPAL ENGINEERING, BALASORE",0,0,1
GOREEN E-MOBILITY PVT LTD,317,0,0
GOYAL AGRO INDUSTRIES,0,0,1
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,0,1,0
GRD MOTORS,0,353,0
GREAVES ELECTRIC MOBILITY PVT LTD,1440,0,0
GREEN IMPEX,0,39,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,1,0
GREEN STAR MOTORS,0,25,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,14,0
GREEN TECHNOLOGIES,0,12,0
GREEN WAY ECO RIDE,0,2,0
GREENWHEELS AUTOMOBILE PVT LTD,0,67,0
GRINDIA G MOTORS PVT LTD,0,1,0
GROMAX AGRI EQUIPMENT LTD,0,0,214
GROVE INDIA PVT LTD,0,0,2
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),6,0,0
GURDEEP AGRO  INDUSTRIES,0,0,3
GURDEEP ENGINEERING WORKS,0,0,16
GURDEV MECHANICAL WORKS,0,0,8
GURM AGRICULTURE WORKS,0,0,4
GURMUKH AGRO INDUSTRIES,0,0,14
GURU JI WHEELS,0,13,0
GURUKIRPA INDUSTRIES,0,2,0
GURU NANAK AGRICULTURE IMPLEMENTS,0,0,1
GURU NANAK AGRI ENGG WORKS,0,0,58
GURU NANAK AGRI WORKS,0,0,16
GURU NANAK AGRO INDUSTRIES,0,0,19
GURU RAMDAS AGROTECH,0,0,1
HAMM AG,0,0,1
HARDEV AGRO TECH,0,0,6
HARJEET AGRO INDUSTRIES,0,0,31
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),17,0,0
HARMEET AGRICULTURE WORKS,0,0,17
H-D MOTOR COMPANY INDIA PVT LTD,2,0,0
HEMAVATHI AGRO INDUSTRIES,0,0,1
HERO ELECTRIC VEHICLES PVT. LTD,1137,0,0
HERO MOTOCORP LTD,428181,0,1
HIMANI AGRO INDUSTRIES,0,0,2
HIM TEKNOFORGE LTD,0,65,0
HIND AGRO INDUSTRIES,0,0,22
HINDUSTAN MOTOR CORPORATION,0,140,2
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,9
HIRA AGRO INDUSTRIES,0,0,38
HITECH ENGINEERING LTD,0,0,4
HI-TECH INDUSTRIES,0,13,0
HITENDRA WELDING WORKS,0,0,2
HOLLAND TRACTORS PVT LTD,0,0,3
HONDA CARS INDIA LTD,0,0,4734
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,283518,0,4
HONGKONG YIXING (IMPORTER: ADMS MARKETING),7,0,0
HOOGHLY MOTORS PVT LTD,0,290,0
HOP ELECTRIC MOBILITY PVT LTD,12,0,0
HOP MOTORS PVT LTD,0,81,0
HOTAGE INDIA,0,1234,0
HOUSTAN INNOVATION LLP,3,0,0
HOVEL CYLINDER PVT LTD,0,1,0
H R AGRO INDUSTRIES,0,0,22
HUNDAL INDUSTRIES,0,105,1
HYKON INDIA LTD,0,4,0
HYUNDAI MOTOR INDIA LTD,0,0,44103
INDERPREET AGRO INDUSTRIES,0,0,4
INDIA KAWASAKI MOTORS PVT LTD,243,0,0
INDIAN MOTORS,0,168,0
INDIA SAFE ENTERPRISE,0,12,0
INDIA YAMAHA MOTOR PVT LTD,46912,0,0
INDO FARM EQUIPMENT LIMITED,0,0,430
INDUS ELECTROTHERM INDIA LTD,0,0,1
INTERNATIONAL CARS & MOTORS LIMITED,0,0,19
INTERNATIONAL TRACTORS LIMITED,0,0,12757
INVVIGORS INDIA,0,2,0
IPL TECH ELECTRIC PVT LTD,0,0,2
IRA EDUTECH PVT LTD,2,0,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,50
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,16
ISUKII GREENS PVT LTD,0,3,0
ISUZU MOTORS INDIA PVT LTD,0,0,150
IVOOMI INNOVATION PVT LTD,188,0,0
IZANAU ELECTRIC LLP,7,0,0
JADE KOREA SPINE LIFE,0,9,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,1
JAGUAR LAND ROVER INDIA LIMITED,0,0,302
JAI BHAVANI ENGINEERING  WORKS,0,0,8
JAIDKA POWER SYSTEMS PVT LTD,0,16,0
JAIN POWER CORP,0,14,0
JAISIK BUSINESS LINKS PVT LTD,0,61,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,21,0
JAJODIA COMMODITIES PVT LTD,0,84,0
JAL ENTERPRISES,0,3,0
JAY AGRO INDUSTRIES,0,0,3
JAY BHAVANI TRAILOR,0,0,2
JAY JANARDAN TRAILOR,0,0,1
JAY JANARDHAN A.T EQUIPMENTS,0,0,1
JCB INDIA LIMITED,0,0,2487
JCB INDIA LTD,0,0,38
JEET AGRO INDUSTRIES,0,0,2
JESSUN TECHNO PVT LTD,0,28,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),66,0,0
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),2,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),4,0,0
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),10,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),39,0,0
JITENDRA NEW EV-TECH PVT. LTD,41,4,0
JITENDRA TEMPO PARTS,0,60,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,2
J K AGRO INDUSTRIES,0,0,21
JMT VEHICLES PVT LTD,0,44,0
JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV),0,0,8
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,8364
J P AUTO TECH,0,4,0
J S AGRO INDUSTRIES,0,0,47
J. S. AGRO INDUSTRIES,0,0,1
J. S. AUTO (P) LTD,0,984,0
JS MOBILEON PVT LTD,0,64,0
JSW MG MOTOR INDIA PVT LTD,0,0,4461
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),4,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),15,0,0
KABIRA MOBILITY LLP,14,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,36,0
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),1,0,0
"KALINGA AGRO INDUSTRIES ,PIPILI,PURI.",0,0,1
KALINGA VENTURES INDIA PVT LTD,0,1,0
KALPVRIKSH ELECTOMOBILES CO,0,7,0
KAMAZ INDUSTRIES,0,12,0
KAPTECH INDIA PVT LTD,0,158,0
KARBRO AGRO TECH,0,0,1
KARMA MECHANICAL WORKS,0,0,19
KARTAR AGRO INDUSTRIES PVT LTD,0,0,576
KARTAR TRACTORS PRIVATE LIMITED,0,0,23
KCAS ELECTRIC VEHICLES PVT LTD,0,25,0
K D AGRO INDUSTRIES,0,0,8
KERALA AUTOMOBILES LIMITED,0,5,0
KGN,0,29,0
KGN INDUSTRIES,0,31,0
KHALSAE-VEHICLES PVT LTD,0,692,0
KHAN ENGINEERING WORKS,0,0,1
KHUSHI AGRO ENGINEERING,0,0,1
KIA INDIA PRIVATE LIMITED,0,0,17138
KIA MOTORS CORPN,0,0,1
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,203,368,0
KINETIC GREEN ENERGY P SOL LTD,0,3,1
KION INDIA PVT LTD,0,0,50
KIRAN AUTOMOBILE INDUSTRY,0,9,0
KIRTI SOLAR LTD,0,10,0
KISAN ENGINEERING,0,0,1
KISAN ENGINEERING WORKS,0,0,3
KISSAN AGRO INDUSTRIES,0,0,6
KLB KOMAKI PVT LTD,362,0,0
KOMATSU LTD JAPAN,0,0,1
KPT MOTORS,0,1,0
KRISHNA ENGINEERING WORKS,0,70,0
KRISHNA VEHICALS,0,37,0
KRUP P,0,0,1
K S AGRICULTURAL  INDUSTRIES,0,0,1
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,83
K.S. AGROTECH  PVT LTD,0,0,3
K T ENTERPRISES,0,10,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1730
KUKU AUTOMOTIVES,0,64,0
KULAR AGRO WORKS,0,0,10
KUMARAN ENGINEERING ENTERPRISES,0,33,0
KUMAR ENGINEERING,0,216,0
KUSHAL AGRO IND,0,0,9
K. V. INDUSTRIES,0,9,0
KYTE ENERGY PVT. LTD.,18,0,0
LAKSHMI AUTO TRADERS,0,1,0
LAKSHMI MOTORS,0,0,1
LAKSHYA AUTO SALES CORPORATION,0,21,0
LAL AGRO INDUSTRIES,0,0,1
LAL CHAND AGRICULTURE WORKS,0,0,6
LAWAT MOTORS,0,1,0
LAWAT MOTORS LLP,0,51,0
"LAXMI GOBINDA AGRO IND,BLS",0,0,1
LECTRIX E VEHICLES PVT LTD,115,500,0
LEEBOY INDIA CONSTRUCTION EQUIPMENT PVT.LTD.,0,0,1
LIEBHERR,0,0,5
LIUGONG INDIA PVT. LTD,0,0,81
LOCAL TRAILER MANUFACTURER,0,11,3879
LOHIA AUTO INDUSTRIES,0,139,0
LORDS VEHICLE MFG PVT LTD,0,18,0
LOTAY AGRO TECH,0,0,11
LOTEY AGRICULTURE WORKS,0,0,13
LOVEJEET AGRO INDUSTRY,0,0,12
L & T CASE EQUIPMENT PVT LTD,0,0,2
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,45
LUCKY INDUSTRIES,0,5,0
MAAA MANASA TRAILOR WORKS,0,0,1
MAA ENGINEERING TRAILOR,0,0,11
MAA KALPANA ENTERPRISE,0,6,0
"MAA MANGALA ENTERPRISES,SNG",0,0,1
MAA SHAKTI EXIM PVT LTD,0,198,0
MAC AUTO INDIA,0,70,0
MADHU AUTOMOBILES LTD,0,0,4
MAHABIR INDUSTRIES,0,0,1
MAHALAXMI ENGINEERING WORKS,0,0,1
MAHI ENTERPRISES,0,8,0
MAHINDRA DEFENCE SYSTEMS LTD,0,0,5
MAHINDRA ELECTRIC MOBILITY LIMITED,0,71,2
MAHINDRA & MAHINDRA LIMITED,8,5258,48622
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,15996
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,21649
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,9
MAHTAB BODY MAKER,0,78,1
MALAK TECHNO PVT LTD,0,4,0
MALIK ENGINEERING WORKS,0,0,2
MALKIT AGRO INDUSTRIES,0,0,1
MALKIT AGRO TECH PVT. LTD,0,0,274
MANIRAM ELECTRIC VEHICLE PVT LTD,0,12,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,29,0
MANITA CITY MOTORS LLP,0,146,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,44
MANKU AGRO TECH PVT LTD,0,0,560
MANKU AGRO TECH. PVT. LTD.,0,0,8
MANPREET AGRO INDUSTIRES NABHA,0,0,1
MANPREET AGRO INDUSTRIES,0,0,2
MARATHWADA QUALITY TRAILER,0,0,3
MARKUS,0,1,0
MARTHWADA TRALIOR,0,0,2
MARUTHISAN PVT LTD,7,0,0
MARUTI SUZUKI INDIA LTD,1,0,126266
MARUTI UDYOG LTD,0,0,24
MASERATI S.P.A,0,0,3
MASSEY FERGUSON LTD,0,0,5
MATHAROO BROTHERS AGRO TECH PVT LTD,0,0,6
MATHARU ENGINEERING AGRI WORKS,0,0,18
MATHARU ENGINEERING WORKS,0,0,3
MAULIRAJ INDUSTRIES LLP,1,0,0
"MAYUR ENTERPRISES,BARIPADA",0,0,5
MB AGRO INDUSTRIES,0,0,7
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),0,0,3
MEHER FABRIC WORKS,0,0,1
MERCEDES -BENZ AG,0,0,88
MERCEDES-BENZ INDIA PVT LTD,0,0,981
MEW ELECTRICALS LIMITED,15,0,0
M G INDUSTRIES,0,14,0
M H AGRICULTURE WORKS,0,0,13
MINI METRO,0,2,0
MINI METRO EV L.L.P,0,1504,0
MINSK TRACTOR (IMPORTER: ERISHA AGRITECH),0,0,9
MIRAKLE 5 AUTOMOBILES PVT LTD,5,0,0
M.K. ENTERPRISES,0,72,0
MLR AUTO LTD,0,91,0
MOHAN GENERAL TRADING COMPANY,0,6,0
MOHINDRA ENGINEERING WORKS,0,0,8
MONDAL TRADING,0,1,0
MOON AGRICULTURE & FABRICATION WORKS,0,0,2
MOVE STONE SERVICES PVT LTD,0,191,0
M S AGRO INDUSTRIES,0,0,25
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,9
M/S BHARAT TRAILERS,0,0,12
M/S KASTKAR AGRO INDUSTRIES,0,0,7
M/S K K AGRO INDUSTRIES,0,0,1
M/S LAKSHMI ENGINEERING WORKS,0,0,1
M/S MAA MANGALA INDUSTRIES,0,0,1
M/S MAA MOTORS WORKS,0,0,4
M/S MAA MOTORS WORKSHOP,0,0,2
M/S NEW SHETKARI ENGINEERING WORK,0,0,2
M/S POWER TECH TECHNOLOGY,0,0,1
M/S RAM AGRO MACHINARY,0,0,3
M/S SARANGI MOTROS,0,0,13
M/S SARMA ENGINEERING WORKS,0,0,2
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,68
M/S-SHRADHA INDUSTRIES,0,0,1
M/S SHREE SHYAM AGRO PRODUCTS,0,0,1
M/S SHRIRAM AUTO TECH PVT LTD,0,318,0
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,4
M/S SUPERIOR MANUFACTURING COMPANY,0,0,2
MUNDE MECHANICAL WORKS,0,0,11
MYTRAH MOBILITY PVT LTD,0,0,10
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,425,0
NABHKIRAN AGRO INDUSTRIES,0,0,4
"NAIK TROLLEY AND IMPL,SNG",0,0,199
