Maker,2W,3W,4W
APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,10
APSARA ENTERPRISE,0,28,0
APTEC EQUIPMENT PRIVATE LIMITED,0,0,2
ARCHIT ENTERPRISES,0,64,0
ARD EXIM,0,5,0
ARMIX CONSTRUCTION MACHINERY PVT LTD,0,0,1
ARNA ELECTRIC AUTO PVT LTD,0,46,0
ARROW AUTOMOTIVE,0,421,0
ASHA IMPEX,0,14,0
ASHOK LEYLAND LTD,0,0,14524
ASSAM FABRICATION WORKS,0,0,2
ATHER ENERGY LTD,15434,0,0
ATLAS AUTO INDUSTRIES         ,0,0,1
ATTOLENT AUTO GROUP PVT LTD,0,62,0
ATUL AUTO LTD,0,1568,0
ATUMOBILE PVT LTD,15,0,0
ATUT SANGAM,0,177,0
AUDI AG,0,0,162
AUTOECO GREEN ENERGY PVT LTD,0,42,0
AUTOHAUS PRIVATE LIMITED,0,8,0
AUTOMOBILI LAMBORGHINI S.P.A,0,0,4
A.V.AUTOMOTIVES PVT LTD,0,94,0
AVL ELECTRIC VEHICLES PVT LTD,0,207,0
AVON CYCLES LTD,0,61,0
AVTAR ENGINEERING WORKS,0,0,1
AWACHAT INDUSTRIES LTD,0,0,75
AYAAN ELECTRONIC PVT LTD,10,0,0
BABA E-VEHICLES,0,143,0
BAGHWAN RIKSHAW UDYOG,0,13,0
BAJAJ AUTO LTD,186479,29310,68
BAJAJ IMPLEMENTS PVT. LTD,0,64,0
BALAN ENGINEERING PVT LTD,0,9,0
BALBIR INDUSTRIES,0,0,1
BAL GOPAL WHEELS PVT LTD,0,5,0
BALI AUTO INDUSTRIES,0,40,0
BANKU BODY BUILDER,0,0,1
"BASUDEB ENGINEERING, CUTTACK",0,0,2
BATTRE ELECTRIC MOBLITY PVT LTD,1199,0,0
"BAUTI ENGINEERING,NAYAGARH",0,0,2
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,269,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,25,0
BENTLEY MOTORS LIMITED,0,0,7
BEST WAY AGENCIES PVT LTD,0,598,0
BGAUSS AUTO PRIVATE LIMITED,1814,0,0
BHADAURIA ENTERPRISES,0,4,0
BHAGWAN AGRO INDUSTRIES,0,0,6
BHARATH ENGINEERING WORKS,0,0,1
BHAVE ELECTRIC VEHICLES PVT LTD,0,212,0
BHM INDUSTRIES,0,130,0
BHOGAL COMBINE SPARE PARTS,0,0,7
BHOYAR AGRO IND WARDHA,0,0,4
BIDISHA ENTERPRISES PVT LTD,0,0,1
BIG BULL TRADER PVT LTD,0,72,0
BLIX CYCLES AND E-VEHICLES PVT LTD,4,0,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,22
BMW INDIA PVT LTD,739,0,984
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,4,0,0
BOUNCE ELECTRIC 1 PVT LTD,720,0,0
BRIGHT AUTOZONE PVT LTD,0,269,0
BSA MOTORS,0,0,4
BSMS AGRICULTURE WORKSHOP,0,0,2
BULL MACHINES PVT LTD,0,0,76
BYD INDIA PRIVATE LIMITED,0,0,146
CAPITAL AUTO INDUSTRIES,0,151,0
CAPTAIN TRACTORS PVT. LTD.,0,0,75
CART INDIA,0,6,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,205
CATERPILLAR INDIA PRIVATE LIMITED,0,0,164
CEEON INDIA,0,75,0
CHAANY AGRO INDUSTRIES,0,0,4
CHAMPION POLY PLAST,0,1219,0
CHANDANA CORPORATION,46,0,0
CHANNY AGRO INDUSTRIES,0,0,2
CHAUHAN AUTO INDUSTRIES,0,48,0
CHEHAK BATTERIES,0,11,0
CHETAK TECHNOLOGY LIMITED,98,0,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),9,0,0
CITADEL ENTERPRISES(OPC) PVT LTD,0,5,0
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,75,0
CIVIMEC ENGINEERING PVT LTD,0,0,2
CLAAS INDIA P LTD,0,0,4
CLASSIC LEGENDS PVT LTD,2372,0,0
C M OVERSEAS,0,8,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,2870
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,16
CONTINENTAL ENGINES PVT LTD,0,458,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,18
CREATIVE ENGINEERINGS,0,0,1
CYRUS AUTO INDUSTRIES PVT LTD,0,2,0
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1826
DAKSH INDUSTRIES,0,424,0
DAO EVTECH PRIVATE LIMITED,11,0,0
DASHMESH TRADERS,0,14,0
DASMESH AGRICULTURE WORKS,0,0,1
DASMESH MECHANICAL WORKS PVT.LTD,0,0,17
DAVE EXIM PVT LTD,0,60,0
DE EUSI MOTORS PVT LTD.,0,152,0
DELTA AUTOCORP LTD,0,213,0
DEMAG DEMAG HC 340,0,0,1
DEV AGRO INDUSTRIES,0,0,2
DEV ENGINEERING WORKS,0,0,5
DEWAN AGRICULTURE WORKS,0,0,3
DHANALAKSHMI ENGINEERING WORKS,0,0,2
DHANAVENKAT ENGG.WORKS,0,0,1
DHAR INTERNATIONAL,0,6,0
DHIMAN AGRICULTURE WORKS,0,0,1
DHIMAN BROTHERS,0,0,1
DIAMOND E VEHICLES,0,46,0
DILLI ELECTRIC AUTO PVT LTD,0,2078,0
DIVANSU AUTOMOBILES LTD,0,13,0
DIVYA ENTERPRISES,0,76,0
D K DIESELS PVT LTD,0,0,1
DOOSAN BOBCAT INDIA PVT LTD,0,0,35
DSF INDUSTRIES PVT LTD,0,2,0
DUCATI INDIA PVT LTD,31,0,0
DUKE AUTO INDIA,0,84,0
DULEVO INDIA PVT LTD,0,0,1
"DURGA AGRO ENGG,BALASORE",0,0,4
"DURGA & DURGA ENG WORKS, HALADIAPADAR, GANJAM",0,0,3
DURGA ENGINEERING WORKS,0,0,8
"DWARI ENGG WORKS,SAMBALPUR",0,0,2
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,9
DYS IMPEX PRIVATE LIMITED,0,26,0
E-ASHWA AUTOMOTIVE PVT LTD,0,20,0
EBUZZ MOBILITY LLP,0,1,0
ECO DYNAAMIC EQUIPMENTS,0,2,0
ECO FUEL SYSTEMS (I) PVT LTD,38,0,0
ECO SMART VEHICLES PVT LTD,0,87,0
ECOYAN ELECTRIC MOTOR VEHICLES PVT LTD,0,3,0
EDMRC MANNSCHAFT LLP,0,6,0
EFEV CHARGING SOLUTION PVT LTD,0,30,0
E-GURU AUTO ENERGY,0,4,0
EICHER MOTORS LTD,0,0,2
EICHER TRACTORS,0,0,4509
EIMCO ELECON,0,0,2
ELECTRECA VEHICLES,7,0,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),1,0,0
ELEPHANTA INDUSTRIES PVT LTD,0,2,0
ELITE AUTO ENGINEERS PVT LTD,0,69,0
ELTHOR ENERGY PRIVATE LIMITED,22,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,43,0
ENERGY ELECTRIC VEHICLES,0,781,0
ENGINIA VEHICLES PVT LTD,0,3,0
ENGTIAN ELECTRIC BIKE PVT LTD,35,0,0
ENTICE IMPEX PVT LTD,0,40,0
EPOWER VEHICLES PVT LTD,0,1,0
ERISHA E MOBILITY PVT LTD,0,1,0
E ROYCE MOTORS INDIA PVT LTD,1,189,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,6
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,7675
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,443
ESCORTS R&D CENTRE,0,0,16
ESCORTS TRACTORS LTD,0,0,2
E-SPRINTO GREEN ENERGY PVT LTD,3,0,0
ESSAR ENGINEERING,0,0,2
ETRIO AUTOMOBILES PVT LTD,0,11,0
EULER MOTORS PVT LTD,0,147,1
EVBHARAT RANGE PRIVATE LIMITED,0,1,0
EVEX AUTO INDIA PVT LTD,0,60,0
EVTRIC MOTORS PVT LTD,70,0,0
EXERVAL PVT LTD,12,0,0
EXIDE INDUSTRIES LTD,0,184,0
EXTRA FAST SOLUTIONS,0,37,0
EXTREME MOTORS,0,12,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,665
FEDE INDUSTRIES PVT LTD,0,98,0
FERRARI INDIA PRIVATE LIMITED,0,0,2
FERRARI SPA,0,0,4
FIADO INDUSTRIES PVT LTD,24,0,0
FIELDTRACK EARTHMOVERS PVT LTD,0,0,6
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,44,0
FITWEL MOBILITY PVT LTD,0,3,0
FIVE ELEMENTS,0,16,0
FORCE MOTORS LIMITED,0,0,2013
FORD INDIA PVT LTD,0,0,5
FUJIYAMA POWER INFRA PVT. LTD.,3,0,0
GANESH AGRO INDUSTRIES,0,0,8
GAYATRI AGRO INDUSTRIES,0,0,4
GAYATRI ELECTRIC VEHICLES PVT LTD,0,196,0
G & G AUTOMOTIVE,0,99,0
GIAN AGRO INDUSTRIES,0,0,2
GILL AGRICULTURE WORKS,0,0,4
GILLPREETAGRO INDUSTRIES,0,0,4
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,54,0
G.K. RICKSHAW PVT LTD,0,569,0
GOBIND AGRO INDUSTRIES,0,0,3
GODAWARI ELECTRIC MOTORS PVT LTD,0,4,1
GODAWARI TECHNO SOLUTIONS PVT LTD,0,17,0
GODREJ AND BOYCE MFG CO LTD,0,0,2
GODREJ & BOYCE MFG. CO. LTD,0,0,20
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,63,0
GOGORO (IMPORTER: GOGORO INDIA PRIVATE LTD),71,0,0
GOPAL AUTO MOTORS PVT LTD,0,157,0
"GOPAL ENGINEERING, BALASORE",0,0,1
GOREEN E-MOBILITY PVT LTD,278,0,0
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,0,5,0
GRD MOTORS,0,310,0
GREAVES ELECTRIC MOBILITY PVT LTD,1155,0,0
GREEN IMPEX,0,22,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,4,0
GREEN STAR MOTORS,0,19,0
GREEN TECHNOLOGIES,0,15,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,78,0
GRINDIA G MOTORS PVT LTD,0,1,0
GROMAX AGRI EQUIPMENT LTD,0,0,203
GROVE INDIA PVT LTD,0,0,5
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),7,0,0
GUJARAT NARMADA AUTO LTD,0,0,1
GURDEEP AGRO  INDUSTRIES,0,0,1
GURDEEP ENGINEERING WORKS,0,0,4
GURM AGRICULTURE WORKS,0,0,3
GURMUKH AGRO INDUSTRIES,0,0,3
GURU JI WHEELS,0,4,0
GURUKIRPA INDUSTRIES,0,4,0
GURU NANAK AGRI ENGG WORKS,0,0,23
GURU NANAK AGRI WORKS,0,0,11
GURU NANAK AGRO INDUSTRIES,0,0,4
HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED,0,2,0
HAMM AG,0,0,5
HARJEET AGRO INDUSTRIES,0,0,3
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),16,0,0
HARMEET AGRICULTURE WORKS,0,0,2
HEMAVATHI AGRO INDUSTRIES,0,0,2
HERO ELECTRIC VEHICLES PVT. LTD,2110,0,0
HERO HONDA MOTORS  LTD,3,0,0
HERO MOTOCORP LTD,532078,0,5
HIMANI AGRO INDUSTRIES,0,0,4
HIM TEKNOFORGE LTD,0,37,0
HIND AGRO INDUSTRIES,0,0,4
HINDUSTAN AGRO INDUSTRIES,0,0,2
HINDUSTAN MOTOR CORPORATION,0,88,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,10
HIRA AGRO INDUSTRIES,0,0,15
HITECH ENGINEERING LTD,0,0,6
HI-TECH INDUSTRIES,0,29,0
HITECH  MECHANICAL WORKS,0,3,0
HITENDRA WELDING WORKS,0,0,14
H M G ENGINEERING WORKS,0,0,2
HONDA CARS INDIA LTD,0,0,5182
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,270443,0,11
HONGKONG YIXING (IMPORTER: ADMS MARKETING),4,0,0
HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),3,0,0
HOOGHLY MOTORS PVT LTD,0,247,0
HOP ELECTRIC MOBILITY PVT LTD,13,0,0
HOP MOTORS PVT LTD,0,65,0
HOTAGE INDIA,0,990,0
HOUSTAN INNOVATION LLP,4,0,0
H R AGRO INDUSTRIES,0,0,4
HUNDAL INDUSTRIES,0,107,0
HYKON INDIA LTD,0,8,0
HYUNDAI MOTOR INDIA LTD,0,0,46381
"HYUNDAI MOTORS LTD, SOUTH KOREA",0,0,2
INDERPREET AGRO INDUSTRIES,0,0,3
INDIA KAWASAKI MOTORS PVT LTD,328,0,0
INDIAN MOTORS,0,212,0
INDIA SAFE ENTERPRISE,0,5,0
INDIA YAMAHA MOTOR PVT LTD,44537,0,2
INDO FARM EQUIPMENT LIMITED,0,0,312
INDUS ELECTROTHERM INDIA LTD,0,0,2
INTERNATIONAL CARS & MOTORS LIMITED,0,0,4
INTERNATIONAL TRACTORS LIMITED,0,0,8847
INVVIGORS INDIA,0,14,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,24
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,2
ISUKII GREENS PVT LTD,0,5,0
ISUZU MOTORS INDIA PVT LTD,0,0,169
IVOOMI INNOVATION PVT LTD,230,0,0
IZANAU ELECTRIC LLP,4,0,0
JADE KOREA SPINE LIFE,0,4,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,10
JAGUAR LAND ROVER INDIA LIMITED,0,0,332
JAI BHAVANI ENGINEERING  WORKS,0,0,1
JAIDKA POWER SYSTEMS PVT LTD,0,4,0
JAIN POWER CORP,0,20,0
JAISIK BUSINESS LINKS PVT LTD,0,48,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,19,0
JAJODIA COMMODITIES PVT LTD,0,54,0
JAL ENTERPRISES,0,2,0
JAY AGRO INDUSTRIES,0,0,2
JAYDEV ENTERPRISE,0,1,0
JAY JANARDAN TRAILOR,0,0,4
JAY JANARDHAN A.T EQUIPMENTS,0,0,5
JBM AUTO LIMITED,0,0,52
JCB INDIA LIMITED,0,0,2658
JEET AGRO INDUSTRIES,0,0,1
JESSUN TECHNO PVT LTD,0,13,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),53,0,0
JIANGSU DALONG (IMPORTER: RILOX EV PVT LTD),2,0,0
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),3,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),8,0,0
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),8,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),81,0,0
JITENDRA NEW EV-TECH PVT. LTD,481,2,0
JITENDRA TEMPO PARTS,0,64,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,1
J K AGRO INDUSTRIES,0,0,1
JMT VEHICLES PVT LTD,0,45,0
JOHN DEERE INDIA PVT LTD(CROP SOLUTION DIV),0,0,2
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,5206
JOYRAM STEEL FABRICATION WORKS,0,3,0
J P AUTO TECH,0,15,0
J S AGRO INDUSTRIES,0,0,6
J. S. AUTO (P) LTD,0,960,0
JS MOBILEON PVT LTD,0,85,0
JSW MG MOTOR INDIA PVT LTD,0,0,4194
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),2,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),13,0,0
KABIRA MOBILITY LLP,12,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,26,0
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),4,0,0
KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),1,0,0
KALINGA ENGINEERING,0,0,1
KALINGA VENTURES INDIA PVT LTD,0,1,0
KALPVRIKSH ELECTOMOBILES CO,0,6,0
KAMAZ INDUSTRIES,0,7,0
KAPTECH INDIA PVT LTD,0,132,0
KARMA MECHANICAL WORKS,0,0,3
KARTAR AGRO INDUSTRIES PVT LTD,0,0,130
KARTAR TRACTORS PRIVATE LIMITED,0,0,20
KCAS ELECTRIC VEHICLES PVT LTD,0,38,0
K D AGRO INDUSTRIES,0,0,3
KERALA AUTOMOBILES LIMITED,0,5,0
KETO MOTORS PVT LTD,0,1,0
KGN,0,12,0
KGN INDUSTRIES,0,20,2
KHALSAE-VEHICLES PVT LTD,0,582,0
KHUSHI AGRO ENGINEERING,0,0,1
KIA INDIA PRIVATE LIMITED,0,0,17279
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,897,390,0
KION INDIA PVT LTD,0,0,68
KIRAN AUTOMOBILE INDUSTRY,0,10,0
KIRTI SOLAR LTD,0,2,0
KISAN ENGINEERING WORKS,0,0,3
KISSAN AGRO INDUSTRIES,0,0,2
KLB KOMAKI PVT LTD,361,0,0
KOBELCO LTD.,0,0,1
KOMATSU LTD JAPAN,0,0,4
KPT INDUSTRIES LTD,0,4,0
KPT MOTORS,0,4,0
KRISHNA ENGINEERING WORKS,0,73,0
KRISHNA INDUSTRIES,0,0,3
KRISHNA VEHICALS,0,23,0
KRUP P,0,0,1
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,18
K.S. AGROTECH  PVT LTD,0,0,7
K T ENTERPRISES,0,17,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1643
KUKU AUTOMOTIVES,0,38,1
KULAR AGRO WORKS,0,0,3
KUMARAN ENGINEERING ENTERPRISES,0,131,0
KUMAR ENGINEERING,0,283,0
KYTE ENERGY PVT. LTD.,21,0,0
LAKSHMI AUTO TRADERS,0,8,0
LAKSHMI MOTORS,0,0,1
LAKSHYA AUTO SALES CORPORATION,0,21,0
LAL CHAND AGRICULTURE WORKS,0,0,1
LAWAT MOTORS LLP,0,53,0
"LAXMI GOBINDA AGRO IND,BLS",0,0,5
L B AGRO PRODUCTS,0,0,10
LECTRIX E VEHICLES PVT LTD,1000,552,0
LEOPAN MOTORS PRIVATE LIMITED,0,2,0
LIEBHERR,0,0,4
LIUGONG INDIA PVT. LTD,0,0,69
LML LIMITED,2,0,0
LOCAL TRAILER MANUFACTURER,0,0,3285
LOHIA AUTO INDUSTRIES,0,117,0
LORDS VEHICLE MFG PVT LTD,0,25,0
LOTAY AGRO TECH,0,0,1
LOTEY AGRICULTURE WORKS,0,0,2
LOVEJEET AGRO INDUSTRY,0,0,2
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,49
LUCKY INDUSTRIES,0,5,0
MAAA MANASA TRAILOR WORKS,0,0,2
MAA KALPANA ENTERPRISE,0,12,0
"MAA MANGALA MOTORS & ENGG,RKL",0,0,3
MAA SHAKTI EXIM PVT LTD,0,206,0
MAA TARINI ENGINEERING,0,0,2
MAC AUTO INDIA,0,76,0
MACHINE WORKS,0,0,1
MACNEILL ENGINEERING LIMITED,0,0,2
MACONS EQUIPMENTS PVT LTD,0,0,1
MADHU AUTOMOBILES LTD,0,0,4
MAHABIR INDUSTRIES,0,0,1
MAHI ENTERPRISES,0,3,0
MAHINDRA DEFENCE SYSTEMS LTD,0,0,2
MAHINDRA ELECTRIC MOBILITY LIMITED,0,179,5
MAHINDRA & MAHINDRA LIMITED,11,4631,51411
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,12775
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,15833
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,3
MAHTAB BODY MAKER,0,54,1
MALAK TECHNO PVT LTD,0,8,0
MALI ENTERPRISES PVT LTD,0,1,0
MALKIT AGRO TECH PVT. LTD,0,0,61
MANDAL ENGINEERING WORKSHOP,0,0,1
MANIRAM ELECTRIC VEHICLE PVT LTD,0,6,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,33,0
MANITA CITY MOTORS LLP,0,137,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,48
MANKU AGRO TECH PVT LTD,0,0,126
MANMOHAN KAUR,0,3,0
MARATHWADA QUALITY TRAILER,0,0,2
MARINE NAVAIDS & SOLAR AUTO PVT LTD,0,2,0
MARTHWADA TRALIOR,0,0,3
MARUTHISAN PVT LTD,8,0,0
MARUTI SUZUKI INDIA LTD,6,0,123631
MARUTI UDYOG LTD,0,0,36
MATHARU ENGINEERING AGRI WORKS,0,0,5
MATHARU ENGINEERING WORKS,0,0,2
"MAYUR ENTERPRISES,BARIPADA",0,0,3
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),0,0,1
MECPOWER MOBILITY PVT. LTD.,78,0,0
MEERA AUTO IND,0,0,1
MERCEDES -BENZ AG,0,0,95
MERCEDES-BENZ INDIA PVT LTD,0,0,1116
MEW ELECTRICALS LIMITED,31,0,0
M G INDUSTRIES,0,15,0
M H AGRICULTURE WORKS,0,0,2
MICROAUTOTECH PVT. LTD.,1,0,0
MINI METRO EV L.L.P,0,1203,0
MIRAKLE 5 AUTOMOBILES PVT LTD,12,0,0
M.K. ENTERPRISES,0,67,0
MLR AUTO LTD,0,116,1
MOHAN GENERAL TRADING COMPANY,0,6,0
MONDAL TRADING,0,8,0
MOON AGRICULTURE & FABRICATION WORKS,0,0,1
MOVE STONE SERVICES PVT LTD,0,247,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,2
M/S ASHOKA INDUSTRIES,0,0,4
M/S BHARAT TRAILERS,0,0,15
M/S DAS ENGINEERING WORKSHOP,0,0,1
M/S HARITKRANTI AGRO UDYOG,0,0,6
M/S HOTA AGRO (TRAILER),0,0,4
M/S KASTKAR AGRO INDUSTRIES,0,0,5
M/S LOHIYA AGRO INDUSTRIES,0,0,1
M/S MAA MANGALA INDUSTRIES,0,0,11
M/S MAA MOTORS WORKS,0,0,1
M/S NEW SHETKARI ENGINEERING WORK,0,0,3
M/S POWER TECH TECHNOLOGY,0,0,2
M/S PRADHAN AGRO ENGINEERING,0,0,1
M/S RAM AGRO MACHINARY,0,0,4
M/S R.K. ENGINEERING WORKS,0,0,2
M/S SAI AUTO ENGINEERING WORKS,0,0,1
M/S SARANGI MOTROS,0,0,11
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,75
M/S-SHRADHA INDUSTRIES,0,0,5
M/S SHRIRAM AUTO TECH PVT LTD,0,273,0
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,2
M/S SUPERIOR MANUFACTURING COMPANY,0,0,3
MUNDE MECHANICAL WORKS,0,0,5
MYTRAH MOBILITY PVT LTD,0,0,21
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,442,0
"NAIK TROLLEY AND IMPL,SNG",0,0,86
NAND ELECTRIC MOTOR VEHICLE PVT LTD,0,2,0
NARINDERA AGRO WORKS,0,0,1
NAZAR SINGH & SONS,0,0,3
NDS ECO MOTORS PVT LTD,2,0,0
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,96,0
NEELAM CYCLE,0,3,0
NEUON MOTORS LLP,0,4,0
NEW ARCANA INDIA,0,104,0
NEW DEVE AGRO WORKS,0,0,5
NEW GAHIR AGRO INDUSTRIES,0,0,1
NEW GOBIND AGRO INDUSTRIES,0,0,1
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,12
NEW JANTA QUALITY TRAILOR,0,0,4
NEW KISAN ENGINEERING WORKS,0,0,1
NEW MALLIKARJUNA ENG WORKS,0,0,57
NEW MARTHWADA QUALITY TRAILOR,0,0,4
NEW SUPER QUALITY TRAILOR,0,0,2
NGAGE WHEEL PVT LTD,0,1,0
NHD MOTORS,0,31,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),15,0,0
NIPUN SANYANTRA PVT LTD,0,32,0
NIRMAL UTILITY SERVICES PVT LTD,0,2,0
NISIKI TECHNOLOGIES PVT LTD,31,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,2319
N K INDUSTRIES,0,0,18
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,166,0
N.S. AGRO WORKS,0,0,4
NUMEROS MOTORS PVT LTD,3,0,0
OCULUS AUTO INDUSTRIES LLP,0,1,0
ODYSSE ELECTRIC VEHICLES PVT LTD,23,0,0
OGATA MOTORS INDIA PVT LTD,0,13,0
OKAYA EV PVT LTD,3878,0,0
OKINAWA AUTOTECH PVT LTD,2908,0,0
OK PLAY INDIA LTD,0,8,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,28746,0,0
