Maker,2W,3W,4W
AMAN AUTOMOBILES,0,1,0
AMAN ELECTRIC VEHICLES,0,6,0
AMARJEET HARVESTER INDUSTRY,0,0,3
AMBIKA ENTERPRISES,0,14,0
AMBIKA INDUSTRIES,0,206,0
AMMANN APOLLO INDIA PVT LTD,0,0,13
AMO MOBILITY SOLUTIONS PVT LTD,59,0,0
AMPERE VEHICLES PRIVATE LIMITED,1414,0,0
"AMRIT ENGG WORKS,DKL",0,0,4
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,1,0,0
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),2,0,0
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),2,0,0
ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),1,0,0
ANJALI AUTO COMPONENTS,0,7,0
ANJALI TRADERS,0,7,0
"ANUP ENTERPRISES,SNG",0,0,2
ANVITA AUTO TECH WORKS PVT LTD,1,0,0
APARNA INDUSTRIES,0,3,0
A P I MOTORS PVT LTD,0,70,0
APM AUTO SALES,0,102,0
APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,11
APSARA ENTERPRISE,0,77,0
APTEC EQUIPMENT PRIVATE LIMITED,0,0,3
ARCHIT ENTERPRISES,0,115,0
ARD EXIM,0,3,0
ARMIX CONSTRUCTION MACHINERY PVT LTD,0,0,1
ARNA ELECTRIC AUTO PVT LTD,0,51,0
ARROW AUTOMOTIVE,0,386,0
ASHA IMPEX,0,13,0
ASHA METAL INDUSTRIES,0,0,1
ASHOK LEYLAND LTD,0,0,12346
ASSAM FABRICATION WORKS,0,0,4
ASTON MARTIN LAGONDA LTD,0,0,1
ATHER ENERGY LTD,6685,0,0
ATTOLENT AUTO GROUP PVT LTD,0,67,0
ATUL AUTO LTD,0,1408,0
ATUMOBILE PVT LTD,7,0,0
ATUT SANGAM,0,235,0
AUDI AG,0,0,115
AUTOECO GREEN ENERGY PVT LTD,0,85,0
AUTOHAUS PRIVATE LIMITED,0,10,0
AUTOMOBILI LAMBORGHINI S.P.A,0,0,5
A.V.AUTOMOTIVES PVT LTD,0,100,0
AVL ELECTRIC VEHICLES PVT LTD,0,231,0
AVON CYCLES LTD,0,69,0
AWACHAT INDUSTRIES LTD,0,0,38
AYAAN ELECTRONIC PVT LTD,8,0,0
BABA E-VEHICLES,0,147,0
BABA PRODUCT,0,0,10
BAGHWAN RIKSHAW UDYOG,0,3,0
BAJAJ AUTO LTD,146640,34148,73
BAJAJ IMPLEMENTS PVT. LTD,0,48,0
BALAJI AGRO INDUSTRIES,0,0,2
BALAN ENGINEERING PVT LTD,0,25,0
BAL GOPAL WHEELS PVT LTD,0,10,0
BALI AUTO INDUSTRIES,0,13,0
"BASUDEB ENGINEERING, CUTTACK",0,0,1
BATTRE ELECTRIC MOBLITY PVT LTD,135,0,0
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,195,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,27,0
BENTLEY MOTORS LIMITED,0,0,4
BEST WAY AGENCIES PVT LTD,0,768,0
BGAUSS AUTO PRIVATE LIMITED,661,0,0
BHADAURIA ENTERPRISES,0,10,0
BHAVE ELECTRIC VEHICLES PVT LTD,0,293,0
BHM INDUSTRIES,0,175,0
BHOYAR AGRO IND WARDHA,0,0,3
BIDISHA ENTERPRISES PVT LTD,0,0,1
BIG BULL TRADER PVT LTD,0,54,0
BIJNOR ENTERPRISES,0,4,0
BLIX CYCLES AND E-VEHICLES PVT LTD,1,0,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,4
BMW INDIA PVT LTD,609,0,1157
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,75,0,0
BOUNCE ELECTRIC 1 PVT LTD,198,0,0
BRIGHT AUTOZONE PVT LTD,0,298,0
BRIGHT METAL WORKS,0,1,0
BSA MOTORS,0,0,4
BULL MACHINES PVT LTD,0,0,61
BYD INDIA PRIVATE LIMITED,0,0,118
CAPITAL AUTO INDUSTRIES,0,195,0
CAPTAIN TRACTORS PVT. LTD.,0,0,1232
CART INDIA,0,18,0
CASE EQUIPMENT PRIVATE LTD,0,0,1
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,113
CATERPILLAR INDIA PRIVATE LIMITED,0,0,123
CEEON INDIA,0,95,0
CHAMPION POLY PLAST,0,1420,0
CHANDANA CORPORATION,59,0,0
CHAUHAN AUTO INDUSTRIES,0,59,0
CHEHAK BATTERIES,0,47,0
CHETAK TECHNOLOGY LIMITED,3,0,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),30,0,0
CITADEL ENTERPRISES(OPC) PVT LTD,0,3,0
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,81,0
CLASSIC LEGENDS PVT LTD,2188,0,0
C M OVERSEAS,0,1,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,3192
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,5
CONTINENTAL ENGINES PVT LTD,0,535,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,5
CYRUS AUTO INDUSTRIES PVT LTD,0,15,0
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1503
DAKSH INDUSTRIES,0,621,0
DAO EVTECH PRIVATE LIMITED,28,0,0
DASHMESH TRADERS,0,3,0
DASMESH MECHANICAL WORKS PVT.LTD,0,0,4
DAVE EXIM PVT LTD,0,30,0
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,3
DE EUSI MOTORS PVT LTD.,0,151,0
DELTA AUTOCORP LTD,0,245,0
DELTEK ENTERPRISES PVT LTD,0,1,0
DEMAG DEMAG HC 340,0,0,4
DEMAGE MOTORS LTD,0,0,1
DEVANGI ENG..,0,0,16
DHANALAKSHMI ENGINEERING WORKS,0,0,2
DHAR INTERNATIONAL,0,2,0
DHIMAN AGRICULTURE WORKS,0,0,1
"DIAMOND ENGG,CTC",0,0,1
DIAMOND E VEHICLES,0,47,0
DILLI ELECTRIC AUTO PVT LTD,0,2473,0
DIVANSU AUTOMOBILES LTD,0,13,0
DIVYA ENTERPRISES,0,123,0
DOOSAN BOBCAT INDIA PVT LTD,0,0,38
DSF INDUSTRIES PVT LTD,0,8,0
D S INDUSTRIES,0,3,0
DUCATI INDIA PVT LTD,26,0,0
DUKE AUTO INDIA,0,62,0
DULEVO INDIA PVT LTD,0,0,2
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,9
DYS IMPEX PRIVATE LIMITED,0,80,0
E-ASHWA AUTOMOTIVE PVT LTD,0,18,0
EBUZZ MOBILITY LLP,0,1,0
ECO DYNAAMIC EQUIPMENTS,0,5,0
ECO FUEL SYSTEMS (I) PVT LTD,48,0,0
ECO SMART VEHICLES PVT LTD,0,125,0
ECOYAN ELECTRIC MOTOR VEHICLES PVT LTD,0,1,0
EDMRC MANNSCHAFT LLP,0,4,0
EFEV CHARGING SOLUTION PVT LTD,0,49,0
E-GURU AUTO ENERGY,0,16,0
EICHER MOTORS LTD,0,0,2
EICHER TRACTORS,0,0,6804
ELECTRECA VEHICLES,6,0,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),8,0,0
ELITE AUTO ENGINEERS PVT LTD,0,108,0
ELTHOR ENERGY PRIVATE LIMITED,13,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,44,0
ENERGY ELECTRIC VEHICLES,0,1050,0
ENGINIA VEHICLES PVT LTD,0,18,0
ENGTIAN ELECTRIC BIKE PVT LTD,39,0,0
ENTICE IMPEX PVT LTD,0,48,0
EPOWER VEHICLES PVT LTD,0,2,0
ERISHA E MOBILITY PVT LTD,0,12,0
E ROYCE MOTORS INDIA PVT LTD,1,316,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,7
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,8538
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,386
ESCORTS R&D CENTRE,0,0,1
E-SPRINTO GREEN ENERGY PVT LTD,3,0,0
ETRIO AUTOMOBILES PVT LTD,0,10,0
EULER MOTORS PVT LTD,0,282,0
EVBHARAT RANGE PRIVATE LIMITED,0,12,0
EVEX AUTO INDIA PVT LTD,0,17,0
EVTRIC MOTORS PVT LTD,62,0,0
EXERVAL PVT LTD,5,0,0
EXIDE INDUSTRIES LTD,0,193,0
EXTRA FAST SOLUTIONS,0,47,0
EXTREME MOTORS,0,21,0
FARMTECH AGRO INDUSTRIES,0,0,2
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,529
FEDE INDUSTRIES PVT LTD,0,77,0
FERRARI INDIA PRIVATE LIMITED,0,0,1
FERRARI SPA,0,0,1
FIADO INDUSTRIES PVT LTD,13,0,0
FIELDTRACK EARTHMOVERS PVT LTD,0,0,5
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,48,0
FITWEL MOBILITY PVT LTD,0,1,0
FIVE ELEMENTS,0,4,0
FORCE MOTORS LIMITED,0,3,2595
FORD INDIA PVT LTD,0,0,1
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),4,0,0
FUJIYAMA POWER INFRA PVT. LTD.,3,0,0
GAGAN AUTOMOTIVES,0,45,0
GALVANIC AUTO PVT LTD,0,127,0
GAMZEN PLAST PVT LTD,0,0,5
GANESH AGRO INDUSTRIES,0,0,7
GAYATRI ELECTRIC VEHICLES PVT LTD,0,266,0
G & G AUTOMOTIVE,0,114,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,87,0
G.K. RICKSHAW PVT LTD,0,485,0
GODAWARI ELECTRIC MOTORS PVT LTD,0,13,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,3,0
GODREJ AND BOYCE MFG CO LTD,0,0,2
GODREJ & BOYCE MFG. CO. LTD,0,0,24
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,38,0
GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),1,0,0
GOLDHOFER INDIA LLP,0,0,4
GOPAL AUTO MOTORS PVT LTD,0,145,0
GOREEN E-MOBILITY PVT LTD,232,0,0
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,0,4,0
GRD MOTORS,0,249,0
GREAVES ELECTRIC MOBILITY PVT LTD,2159,0,0
GREEN IMPEX,0,61,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,2,0
GREEN STAR MOTORS,0,33,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,11,0
GREEN TECHNOLOGIES,0,30,0
GREEN VALLEY MOTORS,0,1,0
GREENWHEELS AUTOMOBILE PVT LTD,0,58,0
GROMAX AGRI EQUIPMENT LTD,0,0,297
GROVE INDIA PVT LTD,0,0,7
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),7,0,0
GURU JI WHEELS,0,8,0
GURUKIRPA INDUSTRIES,0,1,0
GURUKRAPA ENGINEERING WORKS,0,0,1
GURU NANAK AGRI ENGG WORKS,0,0,16
GURU NANAK AGRO INDUSTRIES,0,0,1
HAMM AG,0,0,2
HARDEV AGRO TECH,0,0,4
HARJEET AGRO INDUSTRIES,0,0,1
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),14,0,0
HARMEET AGRICULTURE WORKS,0,0,3
HAYASA E-MOBILITY (INDIA) PVT LTD,3,0,0
HEMAVATHI AGRO INDUSTRIES,0,0,2
HERO ELECTRIC VEHICLES PVT. LTD,779,0,0
HERO MOTOCORP LTD,363432,0,0
HIGHWAY ENGING WORKS,0,0,2
HIM TEKNOFORGE LTD,0,60,0
HINDUSTAN MOTOR CORPORATION,0,150,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,4
HIRA AGRO INDUSTRIES,0,0,12
HITECH ENGINEERING LTD,0,0,3
HI-TECH INDUSTRIES,0,9,0
HITENDRA WELDING WORKS,0,0,8
HONDA CARS INDIA LTD,0,0,4443
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,299899,0,3
HONGKONG YIXING (IMPORTER: ADMS MARKETING),6,0,0
HOOGHLY MOTORS PVT LTD,0,310,0
HOP ELECTRIC MOBILITY PVT LTD,11,0,0
HOP MOTORS PVT LTD,0,65,0
HOTAGE INDIA,0,1246,0
HOUSTAN INNOVATION LLP,1,0,0
HOVEL CYLINDER PVT LTD,0,4,0
H R AGRO INDUSTRIES,0,0,1
HUNDAL INDUSTRIES,0,93,0
HYKON INDIA LTD,0,3,0
HYUNDAI MOTOR INDIA LTD,0,0,41917
INDERPREET AGRO INDUSTRIES,0,0,2
INDIA KAWASAKI MOTORS PVT LTD,276,0,0
INDIAN MOTORS,0,186,0
INDIA SAFE ENTERPRISE,0,25,0
INDIA YAMAHA MOTOR PVT LTD,45861,0,0
INDO FARM EQUIPMENT LIMITED,0,0,302
INTERNATIONAL TRACTORS LIMITED,0,0,11065
INVVIGORS INDIA,0,8,0
IPL TECH ELECTRIC PVT LTD,0,0,10
ISUKII GREENS PVT LTD,0,2,0
ISUZU MOTORS INDIA PVT LTD,0,0,132
IVOOMI INNOVATION PVT LTD,227,0,0
IZANAU ELECTRIC LLP,9,0,0
JADE KOREA SPINE LIFE,0,8,0
JADHAV AGRO INDUSTRIES PVT. LTD.,0,0,1
JAGADAMBA TRAILER,0,0,1
JAGDISH ENGINEERING WORKSHOP,0,0,1
JAGUAR LAND ROVER INDIA LIMITED,0,0,258
JAI BHAVANI ENGINEERING  WORKS,0,0,26
JAIDKA POWER SYSTEMS PVT LTD,0,17,0
JAIN POWER CORP,0,2,0
JAISIK BUSINESS LINKS PVT LTD,0,54,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,12,0
JAJODIA COMMODITIES PVT LTD,0,111,0
JAL ENTERPRISES,0,5,0
JAY AGRO INDUSTRIES,0,0,21
JAY JANARDAN TRAILOR,0,0,2
JAY JANARDHAN A.T EQUIPMENTS,0,0,1
JBM AUTO LIMITED,0,0,5
JCB INDIA LIMITED,0,0,2255
JCB INDIA LTD,0,0,2
JESSUN TECHNO PVT LTD,0,9,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),82,0,0
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),2,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),4,0,0
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),4,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),3,0,0
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),9,0,0
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),1,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),77,0,0
JITENDRA NEW EV-TECH PVT. LTD,18,0,0
JITENDRA TEMPO PARTS,0,72,0
JMT VEHICLES PVT LTD,0,95,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,5546
J P AUTO TECH,0,5,0
J. S. AUTO (P) LTD,0,1085,0
JS MOBILEON PVT LTD,0,75,0
JSW MG MOTOR INDIA PVT LTD,0,0,4367
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),5,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),14,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),1,0,0
KABIRA MOBILITY LLP,9,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,32,0
KALINGA VENTURES INDIA PVT LTD,0,1,0
KALPVRIKSH ELECTOMOBILES CO,0,17,0
KAMAZ INDUSTRIES,0,10,0
KAPTECH INDIA PVT LTD,0,143,0
KARMA MECHANICAL WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,49
KARTAR TRACTORS PRIVATE LIMITED,0,0,16
KCAS ELECTRIC VEHICLES PVT LTD,0,26,0
KERALA AUTOMOBILES LIMITED,0,9,0
KGN,0,17,0
KGN INDUSTRIES,0,29,0
KHALSAE-VEHICLES PVT LTD,0,876,0
KHUSHI AGRO ENGINEERING,0,0,1
KIA INDIA PRIVATE LIMITED,0,0,14739
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,232,431,0
KION INDIA PVT LTD,0,0,75
KIRAN AUTOMOBILE INDUSTRY,0,14,0
KISAN ENGINEERING WORKS,0,0,4
KISSAN AGRO INDUSTRIES,0,0,2
KLB KOMAKI PVT LTD,364,0,0
KOMATSU LTD JAPAN,0,0,3
KPT MOTORS,0,10,0
KRISHNA ENGINEERING WORKS,0,89,0
KRISHNA VEHICALS,0,16,0
KRUP P,0,0,3
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,2
K T ENTERPRISES,0,16,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1876
KUKU AUTOMOTIVES,0,65,0
KUMAR ENGINEERING,0,192,0
KUSHAL AGRO IND,0,0,8
K. V. INDUSTRIES,0,7,0
KYTE ENERGY PVT. LTD.,12,0,0
LAKSHMI AUTO TRADERS,0,3,0
LAKSHYA AUTO SALES CORPORATION,0,24,0
LAWAT MOTORS LLP,0,34,0
LAXMI ENGINEERING WORKSHOP,0,0,1
L B AGRO PRODUCTS,0,0,19
LECTRIX E VEHICLES PVT LTD,150,741,0
LIEBHERR,0,0,3
LIUGONG INDIA PVT. LTD,0,0,51
LOCAL TRAILER MANUFACTURER,0,0,3405
LOHIA AUTO INDUSTRIES,0,168,0
LORDS VEHICLE MFG PVT LTD,0,12,0
L & T CASE EQUIPMENT PVT LTD,0,0,4
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,29
LUCKY INDUSTRIES,0,11,0
MAA ENGINEERING TRAILOR,0,0,8
MAA KALPANA ENTERPRISE,0,10,0
MAA SHAKTI EXIM PVT LTD,0,173,0
MAA TARINI ENGINEERING,0,0,5
MAC AUTO INDIA,0,54,0
MADHU AUTOMOBILES LTD,0,0,1
MAHABIR INDUSTRIES,0,0,1
MAHI ENTERPRISES,0,1,0
MAHINDRA DEFENCE SYSTEMS LTD,0,0,1
MAHINDRA ELECTRIC MOBILITY LIMITED,0,56,6
MAHINDRA GUJARAT TRACTOR LIMITED,0,0,1
MAHINDRA & MAHINDRA LIMITED,4,6189,47627
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,16384
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,20915
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,4
MAHTAB BODY MAKER,0,55,0
MALAK TECHNO PVT LTD,0,7,0
MALI ENTERPRISES PVT LTD,0,2,0
MALKIT AGRO TECH PVT. LTD,0,0,2
MANIRAM ELECTRIC VEHICLE PVT LTD,0,12,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,52,0
MANITA CITY MOTORS LLP,0,119,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,31
MANKU AGRO TECH PVT LTD,0,0,7
MANMOHAN KAUR,0,5,0
MARATHWADA QUALITY TRAILER,0,0,2
MARKUS,0,2,0
MARTHWADA TRALIOR,0,0,1
MARUTHISAN PVT LTD,23,0,0
MARUTI SUZUKI INDIA LTD,0,0,122476
MARUTI UDYOG LTD,0,0,20
MASERATI S.P.A,0,0,2
"MAYUR ENTERPRISES,BARIPADA",0,0,4
MEHER FABRIC WORKS,0,0,1
MERCEDES -BENZ AG,0,0,125
MERCEDES-BENZ INDIA PVT LTD,0,0,956
MEW ELECTRICALS LIMITED,12,0,0
M G INDUSTRIES,0,18,0
MINI METRO EV L.L.P,0,1568,0
MIRAKLE 5 AUTOMOBILES PVT LTD,12,0,0
M.K. ENTERPRISES,0,100,0
MLR AUTO LTD,0,103,0
MONDAL TRADING,0,1,0
MOON AGRICULTURE & FABRICATION WORKS,0,0,2
MOVE STONE SERVICES PVT LTD,0,283,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,9
M/S ASHOKA INDUSTRIES,0,0,1
M/S BHARAT TRAILERS,0,0,28
M/S HARITKRANTI AGRO UDYOG,0,0,2
M/S HOTA AGRO (TRAILER),0,0,1
M/S KASTKAR AGRO INDUSTRIES,0,0,3
M/S K K AGRO INDUSTRIES,0,0,1
M/S LOHIYA AGRO INDUSTRIES,0,0,4
M/S MAA MANGALA INDUSTRIES,0,0,4
M/S MAA MOTORS WORKSHOP,0,0,1
M/S NEW SHETKARI ENGINEERING WORK,0,0,1
M/S RAM AGRO MACHINARY,0,0,5
M/S. SANJUKTA AGRO MART,0,0,1
M/S SARANGI MOTROS,0,0,9
M/S SARMA ENGINEERING WORKS,0,0,1
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,67
M/S-SHRADHA INDUSTRIES,0,0,6
M/S SHREE SHYAM AGRO PRODUCTS,0,0,1
M/S SHRIRAM AUTO TECH PVT LTD,0,359,0
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,2
M/S SUPERIOR MANUFACTURING COMPANY,0,0,3
"M/S. VENKAT ENGINEERING WORKS, JAIPATNA",0,0,2
MYTRAH MOBILITY PVT LTD,0,0,11
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,476,0
"NAIK TROLLEY AND IMPL,SNG",0,0,166
NDS ECO MOTORS PVT LTD,1,0,0
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,47,0
NEELAM CYCLE,0,8,0
NEUON MOTORS LLP,0,8,0
NEW ARCANA INDIA,0,84,0
NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT.LTD.,0,0,2
NEW JANTA QUALITY TRAILOR,0,0,4
NEW MALLIKARJUNA ENG WORKS,0,0,14
NEW MARTHWADA QUALITY TRAILOR,0,0,2
NEW SUPER QUALITY TRAILOR,0,0,8
NEWTON INDIA INDUSTRIES PVT LTD,0,1,0
NGAGE WHEEL PVT LTD,0,7,0
NHD MOTORS,0,28,0
NIBE MOTORS PVT LTD,0,1,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),20,0,0
NIPUN SANYANTRA PVT LTD,0,36,0
NIRMAL UTILITY SERVICES PVT LTD,0,2,0
NISIKI TECHNOLOGIES PVT LTD,22,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,1994
N K INDUSTRIES,0,0,8
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,213,0
NUMEROS MOTORS PVT LTD,106,0,0
OBEN ELECTRIC VEHICLES PVT LTD,21,0,0
ODYSSE ELECTRIC VEHICLES PVT LTD,21,0,0
OGATA MOTORS INDIA PVT LTD,0,14,0
OKAYA EV PVT LTD,784,0,0
OKINAWA AUTOTECH PVT LTD,2265,0,0
OK PLAY INDIA LTD,0,11,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,19406,0,0
OLECTRA GREENTECH LTD,0,0,26
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,339,0
OM BALAJI AUTOMOBILES I P LTD,0,1,0
OMEGA SALES & AGRO INDUSTRIES,0,26,0
OMEGA SEIKI PVT LTD,0,345,7
OMJAY EV LIMITED,7,0,0
OM RAJ AUTOTECH LLP,0,104,0
OM SHREE SAI ENGINEERING,0,0,1
ORDINANCE FACTORY,0,0,5
OTHERS,56,280,1394
OZOTEC AUTOMOBILE PRIVATE LIMITED,43,0,0
PACE AGRO PRIVATE LIMITED,0,2,0
PANTHER ELECTRIC VEHICLES,0,15,0
PARAMOUNT AUTOMOTIVES,0,0,3
PARAS INDUSTRIES,0,280,0
PARI E-VEHICLES,0,52,0
PARI METRO E RICKSHAW,0,85,0
PARVEEN AUTO,0,7,0
PATS MOTOR CORP,0,3,0
PAUL INDUSTRIES,0,0,1
PCA AUTOMOBILES INDIA PVT LTD,0,0,671
PIAGGIO VEHICLES PVT LTD,2695,7956,32
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,3
PLAUDIT TECHNO INDIA PVT LTD,0,4,0
P M DIESELS PVT LTD,0,0,46
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,20
PODDAR INDUSTRIES,0,0,1
POLARIS INDIA PVT LTD,1,0,10
POOSHPAK AUTOMOBILES PVT LTD,0,1,0
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),12,0,0
PORSCHE AG GERMANY,0,0,49
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,18,0
PRAGATI ENGINEERING,0,0,2
PRAG MOTORS,0,15,0
PRAGYA AUTOMOBILE PVT LTD,0,4,0
PRAKASH ENTERPRISES,0,12,0
PRAKASH TRAILER,0,0,5
PRASAD AND PRASAD ENG,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,11
PREET TRACTORS PVT LTD,0,0,98
PREET TRACTORS PVT. LTD.,0,0,4
PRESTANTIA CREATIONS PVT LTD,0,1,0
PRIDE E-MOTORS,0,52,0
PUNJAB BODY BUILDERS,0,3,0
PUNJAB ENGINEERING COMPANY,0,0,2
PUNJAB HI-TECH INDUSTRIES,0,0,1
PUR ENERGY PVT LTD,517,0,0
PUSHKAR INDUSTRIES,0,0,1
PYTHOX MOTORS PVT LTD,0,49,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),87,0,0
QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),10,0,0
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),1,0,0
QUANTUM ENERGY LTD.,218,0,0
R3 ENTERPRISES,0,34,0
RACCOON MOTORS PVT LTD,0,3,0
RADHESHYAM TRAILOR,0,0,14
RAHUL AGRO EXPORTS PVT LTD,0,1,0
