Maker,2W,3W,4W
OMEGA SEIKI PVT LTD,0,228,18
OMJAY EV LIMITED,7,0,0
OM RAJ AUTOTECH LLP,0,83,0
OM SHREE SAI ENGINEERING,0,0,3
ORDINANCE FACTORY,0,0,23
OTHERS,107,272,1663
OZOTEC AUTOMOBILE PRIVATE LIMITED,34,0,0
PACE AGRO PRIVATE LIMITED,0,2,0
PANESAR AGRO TECH,0,0,11
PANTHER ELECTRIC VEHICLES,0,4,0
PARAMOUNT AUTOMOTIVES,0,0,2
PARAS INDUSTRIES,0,245,0
PARDEEP AGRO INDUSTRIES,0,0,2
PARI E-VEHICLES,0,39,0
PARI METRO E RICKSHAW,0,80,0
PARVEEN AUTO,0,6,0
PATS MOTOR CORP,0,1,0
PAUL INDUSTRIES,0,0,1
PCA AUTOMOBILES INDIA PVT LTD,0,0,798
PIAGGIO VEHICLES PVT LTD,2975,6246,15
P M DIESELS PVT LTD,0,0,1
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,18
POLARIS INDIA PVT LTD,1,0,8
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),15,0,0
PORSCHE AG GERMANY,0,0,58
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,1,0
PRAGATI ENGINEERING,0,0,2
PRAG MOTORS,0,22,0
PRAKASH ENTERPRISES,0,5,0
PRAKASH TRAILER,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,57
PREET TRACTORS PVT LTD,0,0,221
PRESTANTIA CREATIONS PVT LTD,0,4,0
PRIDE E-MOTORS,0,24,0
PRINCE AGRO WORKS,0,0,1
PUNJAB AGRO IMPLEMENTS INDUSTRIES,0,0,2
PUNJAB ENGINEERING COMPANY,0,0,2
PUNJAB TRACTORS LIMITED,0,0,2
PUR ENERGY PVT LTD,505,0,0
PURVA UDYOG PVT LTD,0,1,0
PUSHKAR INDUSTRIES,0,0,1
PYTHOX MOTORS PVT LTD,0,4,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),62,0,0
QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),6,0,0
QUANTUM ENERGY LTD.,72,0,0
R3 ENTERPRISES,0,38,0
RACCOON MOTORS PVT LTD,0,1,0
RADHESHYAM TRAILOR,0,0,1
RAHUL AGRO EXPORTS PVT LTD,0,10,0
RAM AGRO INDUSTRIES,0,0,1
RAM CHAND & SONS,0,0,4
RAMGARHIA ENGG WORKS,0,0,1
RAMJI AGRO INDUSTRIES,0,0,1
RAM JI ENGINEERING WORKS,0,0,1
RAMON INDUSTRIES,0,14,0
RANA ENGINEER WORKS,0,12,0
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,0,8,0
RATNA ENGINEERING ENTERPRISES,0,0,1
RAYON ENGINEERS,0,72,0
RCJ AUTO FORGE PVT LTD,0,60,0
REEP INDUSTRIES PVT LTD,0,90,0
REFLEX CONTROL SYSTEM PVT .LTD,0,5,0
RENAULT INDIA PVT LTD,0,0,4184
REPUBLIC MOTORS,0,2,0
REVOLT INTELLICORP PVT LTD,526,0,0
RGM BUSINESS PLUS PVT LTD,72,0,0
RIBAND ELECTRIC PVT LTD,0,53,0
RIYA ENTERPRISE,0,3,0
ROARLEO MOTOR PVT LTD,0,28,0
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),0,0,2
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),0,0,1
ROWWET MOBILITY PVT LTD,1,0,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),61879,0,5
RUPAL AGRO INDUSTRIES,0,0,1
RUTBA PRODUCT PVT LTD,0,35,0
SACHITANAND ENGINEERING WORKS,0,0,1
SAERA ELECTRIC AUTO PVT LTD,0,1856,1
SAGAR AGRO STEEL INDUSTRIES,0,0,10
SAHNIANAND E VEHICLES PVT LTD,0,427,0
SAHU INDUSTRIES,0,0,3
SAI AGRO INDUSTRIES,0,0,1
SAI ENGINEERING AND WELDING WORKS,0,0,5
"SAI KRUPA ENGG WORKS,BHMPUR",0,0,3
SAINIK CYCLE MART,0,9,0
SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD,1,0,0
SAKSHAM TECH AUTOMOBILES,0,15,0
SAMALESWARI ENGG WORKS,0,0,1
"SAMAL FABRICATOR,BARCHANA",0,0,3
SAME DEUTZ - FAHR INDIA (P) LTD.,0,0,58
SAMRAT ELECTRIC VEHICLE,0,47,0
S AND J INDUSTRIES,0,19,0
SANSAR COMBINE,0,0,1
SANTOSH ENGG WORKS,0,0,4
SANY HEAVY INDUSTRY INDIA PVT LTD,0,0,32
"SARASWATI AGRO INDUSTRIES,CTC",0,0,2
SARAVANA ENGINEERING WORKS,0,29,0
SARSWATI AGRO CO.,0,0,1
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,0,153,0
SATNAM ENGG WORKS,0,0,1
SATYANARAYANA ENGG.WORKS,0,0,2
SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,0,0,7
SEALION AUTOMOBILE PVT LTD,0,12,0
SEAMLESS AUTOTECH PVT LTD,0,0,2
SEC-RJMT ENGINEERING PVT LTD,0,0,2
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,0,1,0
SETH INDUSTRIAL CORPORATION,0,75,0
SF2 E VEHICLE PVT LTD,0,5,0
SHAKTI AUTO GREEN,0,44,0
SHAKTIMAN AGRO INDUSTRIES,0,0,5
SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,0,0,25
SHALYA AUTO SALES PVT LTD,0,55,0
"SHEKHAR ENGINEERING,JAJPUR",0,0,1
SHIGAN EVOLTZ LTD,0,36,0
SHINE METAL UDYOG PVT LTD (UNIT- II),0,12,0
SHINME ELECTRICAL VEHICLE PVT LTD,0,5,0
SHIVA GAYATRI ENGG WORKS,0,0,116
SHIV AGRO INDUSTRIES,0,0,6
SHIVAJI AGRO INDUSTRIES,0,0,3
SHIVASHAKTHI ENG WORKS,0,0,20
SHIV OM INDIA,0,3,0
SHIVRAJ TRAILOR,0,0,7
SHIVSHAKTI STEEL INDUSTRIES LATUR,0,0,1
SHOBHA ENG WORKS,0,0,1
SHREE BALAJI ENGINEERING WORK SHOP,0,0,1
SHREE MARUTI NANDAN BUSINESSS (P) LTD,0,29,0
SHREE SAI AGRO ENGINEERING WORKS,0,0,6
SHRI BARSANA E-VEHICLES PVT LTD,0,219,0
SHRI GANESH ENGINERRING WORKS,0,0,10
SHRI LAXMI ENGINEERING WORKS,0,0,3
SHRI MAHALAXMI AGRO IND,0,0,1
SHRI NAMO ELECTRIC AUTOMOTIVE,0,46,0
SHRI NANDI TRAILER WORKS,0,0,2
SHRINIWAS AGRO INDUSTRIES,0,0,1
SHRIRAJ ELECTRIC VEHICLES,0,149,0
SHRI RAMA ENGINEERING,0,0,2
SHRI SHANKAR ENG WORKS,0,0,1
SHRI SHRINIVASA ENG WORKS,0,0,51
SHRI SWASTIK ENGG,0,0,8
SHRI TIRUMALA ENGINEERING WORKS,0,0,8
SHRI VADESHWAR TRAILORS,0,0,2
SHRI VENKATARAMANA TRAILER WORK,0,0,2
SHRI VENKATESHWARA ENGINEERING WORKS,0,0,1
SHRI VISHWAKARMA AUTOMOBILE,0,0,21
SIDDHI ENGINEERING WORKS,0,0,1
SIDHI DURGA ENGINEERING,0,0,7
SINGHAL ENTERPRISES,0,7,0
SINGH AUTOMOBILES,0,23,0
SIRF INDIA VEHICLES PVT LTD,0,4,0
SIWACH STEEL PVT LTD,0,2,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,6881
SKS TRADE INDIA PVT LTD,0,604,0
SKYRIDE AUTOMOTIVE,0,7,0
SMART ELECTRO MOTORS,0,9,0
SML ISUZU LTD,0,0,1183
SN SOLAR ENERGY,0,5,0
SOLANKE ENGINEERING WORKS,0,0,2
SONALIKA INTERNATIONAL TRACTORS LIMITED,0,0,3
SPEED AUTO TECH,0,18,0
SPEEGO VEHICLES CO PVT LTD,0,292,0
"S P TRADING, KHURDA",0,0,4
S R AGRICULTURE EQUIPMENTS CO (P) LTD,0,0,1
SRD RENEWABLES,0,211,0
"SRI GANESH ENG WORKS, HALADIAPADAR, GANJAM",0,0,7
SRI SAI AGRICULTURAL EQUIPMENT,0,0,13
SRIVARU MOTORS PVT LTD,3,0,0
S.S. AGRO TECH,0,0,3
SSB INDISTRIES,0,154,0
SSEV ENTERPRISES PRIVATE LIMITED,0,61,0
STANDARD COMBINES PVT LTD,0,0,1
STANDARD CORPORATION INDIA LTD,0,0,10
STAR BULL E MOTORS,0,206,0
STAR IGLOBAL AUTOMOTIVE PVT LTD,0,9,0
STAR WELDING WORKS,0,0,1
SUBHADRA ENGINEERING NUAPADA,0,0,8
SUBRAMANYESWARA INDUSTRIES,0,0,1
SUDHA ENGINEERING WORKS,0,0,2
SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,0,14,0
SUKHDEV AGRO INDUSTRIES,0,0,1
SUKHRAJ & SUKHRAJ INDUSTRIES,0,0,1
SUMFONL AUTO TRADERS PVT LTD,0,9,0
SUNIL AGRO ENGINEERING WORKS,0,0,5
SUNSET TRADE PVT LTD,0,24,0
SUNULTRA POWER SOLUTIONS PVT LTD,0,8,0
SUPERECO AUTOMOTIVE CO,1,8,0
SUPER METRO INDUSTRIES,0,137,0
SUPER STANDARD AGRO COMBINE,0,0,2
SUPERTECH EV LIMITED,0,167,0
SUPREME SMART POWER PVT LTD,0,25,0
SURINDERA AGRO INSDUSTRIES,0,0,12
SURYA INTERNATIONAL,0,5,0
SUZUKI JAPAN,2,0,0
SUZUKI MOTORCYCLE INDIA PVT LTD,61974,0,0
SVS ENTERPRISES,0,5,0
SWARAJ AUTOMOTIVES LTD,0,0,5
SWASTIK ENGINEERING WORKS,0,0,1
SWITCH MOBILITY AUTOMOTIVE LTD,0,0,13
SYAN AGRO INDUSTRY,0,0,6
SYNDICATE AUTO COMPONENTS,0,5,0
TADANO LIMITED,0,0,1
TAFE LIMITED,0,0,6756
TAO POWER PRIVATE LIMITED,0,1,0
TARLE CONSTRUCTION EQUIPMENTS PVT LTD,0,0,1
TATA ADVANCED SYSTEMS LTD,0,0,21
TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,0,0,122
TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD,0,0,7
TATA MOTORS LTD,0,0,34442
TATA MOTORS PASSENGER VEHICLES LTD,1,0,40871
TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,482
TAURUS ELECTRIC VEHICLES,0,22,0
TEREX CORPORATION,0,0,1
TEREX INDIA PRIVATE LIMITED,0,0,3
TERRA MOTORS INDIA PVT LTD,0,488,0
THE COMMERCIAL MOTORS LIMITED,0,11,0
THUKRAL ELECTRIC BIKES PVT LTD,0,469,0
TI CLEAN MOBILITY PVT LTD,0,12,0
TII INDIA PVT LTD,0,0,7
TIL LIMITED,0,0,1
TIRTH AGRO TECHNOLOGY PVT LTD,0,0,21
TIRUPATI AGRO INDUSTRIES,0,0,1
TOGOR ENGINEERING WORKS,0,0,2
TOP TEAM MACHINES PVT LTD,0,160,0
TORK MOTORS PVT LTD,84,0,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,14554
TOYOTA MATERIAL HANDLING INDIA PVT LTD,0,0,5
TPS INFRASTRUCTURE LTD,0,0,3
TRATEC ENGINEERS PVT LTD,0,0,13
TRIMURTI AGRO INDUSTRIES,0,0,1
TRINITY ELECTRIC VEHICLES PVT LTD,0,1,0
TRISHIKA INDUSTRIES,0,86,0
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,75,0,0
TSM ENGINEERING PVT LTD,0,9,0
TSR TRADE COM,0,1,0
TUFAN MOTORS PVT LTD,0,40,0
T U K INDUSTRIES,0,182,0
TULJABHAWANI AGRO INDUSTRIES,0,0,1
TULSI TRAILER,0,0,1
TUNWAL E MOTORS PVT LTD,4,0,0
TVS MOTOR COMPANY LTD,210203,1141,7
TWASHTRE AUTOMOTIVE PVT LTD,0,1,0
TWINKLE TRADCOM PVT LTD,0,144,0
TWO FRIENDS AUTO ELECTRIC PVT LTD,0,290,0
TYST DRIVE INDIA PVT LTD,5,0,0
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,10,0,0
UMA  AUTO INDUSTRIES PVT. LTD,0,3,0
UMA MOTORS,0,21,0
UNIPAVE ENGINEERING PRODUCTS,0,0,1
UNIQUE ENTERPRISES,0,163,0
UNIQUE INTERNATIONAL,0,883,0
UNITED TRANSMOVERS PVT LTD,0,21,0
U.P. TELELINKS LIMITED,0,185,0
URWASHI ENTERPRISES,0,24,0
UTKAL INDUSTRIES,0,0,1
UTTAM CONSTRUCTION EQUIPMENTS,0,0,11
VANDANA TRAILORS AND BODY MFG PVT LTD,0,0,2
VANI ELECTRIC VEHICLES PVT LTD,0,563,0
VASHAN AGRICULTURE WORKS,0,0,1
VE COMMERCIAL VEHICLES LTD,0,0,7550
VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0,0,33
VEECTERO E VEHICLES LLP,0,26,0
VENKATESHWARA ENGINEERING WORK,0,0,3
VENKATESHWAR AGRO INDUSTRIES,0,0,1
VENUS AUTO WHEELS PVT LTD,0,41,0
VENUS EQUIPMENT,0,0,4
VERT EQUIPMENT PVT LTD,0,0,2
VICTORY ELECTRIC INTERNATIONAL,0,207,0
VIDARBHA TRAILERS,0,0,1
VIJAYA ELECTRIC AUTO PVT LTD,0,11,0
VIJAYA INDUSTRIES,0,0,2
VIJAYALAKSHIMI ENGG WORKS,0,0,1
VIJAY ENGINEERING WORKS,0,0,3
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,0,430,0
VIJAYSHREE AUTOCOM LIMITED,0,7,0
VIKRANT ENGINEERING,0,0,9
VIMAL UNIVERSAL TRADE PVT LTD,0,62,0
VINCI INDUSTRIAL CORPORATION,0,1,0
VINTAGE VEHICLES,0,0,30
VISHALA E-VEHICLES INDUSTRIES PRIVATE LIMITED,0,3,0
VISHAL AGRICULTURAL WORKS,0,0,3
VISHAL ENTERPRISES,0,5,0
VISHAVKARMA ENGINEERING WORKS,0,0,17
VISHWAKARMA AGRICULTURE UDHYOG,0,0,4
"VISWANATH INDUSTRIES,BBSR",0,0,3
VMT INDUSTRIES PVT LTD,0,0,24
VOLKSWAGEN INDIA PVT LTD,0,0,3
VOLTAS LIMITED,0,0,20
VOLVO AUTO INDIA PVT LTD,0,0,159
VOLVO CE INDIA PRIVATE LIMITED,0,0,49
"""VOLVO GROUP INDIA PVT LTD""",0,0,64
VOLVO TRUCKS CORPORATION,0,0,1
VRINDA ENTERPRISES,0,78,0
V.S.T. TILLERS TRACTORS LIMITED,0,0,309
V.T. ENGINEERING,0,1,0
V.V.A.AUTO INDUSTRIES PVT.LTD,0,9,0
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,296,0,0
WASIM MEERA ENGG WORKS,0,0,2
WHITE CARBON MOTORS PVT LTD,8,0,0
WIRTGEN INDIA PVT LTD,0,0,23
WUXI DONGMA (IMPORTER: DYNAM PRECISION),2,0,0
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),36,0,0
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),10,0,0
WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),4,0,0
WUXI SAIGE (IMPORTER: WARIVO MOTOR),3,0,0
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),4,0,0
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),6,0,0
WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),1,0,0
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),15,0,0
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),4,0,0
"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",0,0,3
XYZ1,0,0,2
YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,1
YANGGUANG LINGMU (IMPORTER: DURGA FILTERS),2,0,0
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),5,0,0
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),4,0,0
YASH AGRO ENGINEERING WORKS,0,0,1
YC ELECTRIC VEHICLE,0,2839,0
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),8,0,0
ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),7,0,0
ZENIAK INNOVATION INDIA LTD,0,114,0
ZENTHIUM EV PVT LTD,0,43,0
ZEOPLUS AXIS INDIA PVT. LTD.,0,163,0
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),10,0,0
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),24,0,0
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),3,0,0
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),6,0,0
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),10,0,0
ZHEJIANG TIANYING  (IMPORTER: NEWTRON ELECTRIC),8,0,0
ZOHAN TRADERS AND BIG METRO,0,13,0
ZOOMLION INDIA PVT LTD,0,0,9
