Maker,2W,3W,4W
ALTIUS TECHNOLOGIES,0,3,0
AMAN AGRO INDUSTRIES,0,0,6
AMAN ELECTRIC VEHICLES,0,28,0
AMBIKA ENTERPRISES,0,9,0
AMBIKA INDUSTRIES,0,236,0
AMMANN APOLLO INDIA PVT LTD,0,0,29
AMO MOBILITY SOLUTIONS PVT LTD,26,0,0
AMPERE VEHICLES PRIVATE LIMITED,586,0,0
"AMRIT ENGG WORKS,DKL",0,0,6
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,4,0,0
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),1,0,0
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),7,0,0
ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),15,0,0
ANJALI AUTO COMPONENTS,0,4,0
ANJALI TRADERS,0,11,0
ANNAPURNA INDUSTRIES,0,0,6
ANVITA AUTO TECH WORKS PVT LTD,3,0,0
APARNA INDUSTRIES,0,5,0
A P I MOTORS PVT LTD,0,69,0
APM AUTO SALES,0,49,0
APOLLO CARMIX EQUIPMENTS PVT LTD,0,0,10
APSARA ENTERPRISE,0,113,0
ARCHIT ENTERPRISES,0,97,0
ARD EXIM,0,8,0
ARNA ELECTRIC AUTO PVT LTD,0,68,0
ARROW AUTOMOTIVE,0,439,0
ASHA IMPEX,0,3,0
ASHMA-MOTORS PVT LTD,0,54,0
ASHOK LEYLAND DEFENCE SYSTEMS LTD,0,0,1
ASHOK LEYLAND LTD,0,0,13344
ASHOK STEEL INDU,0,0,3
ASSAM FABRICATION WORKS,0,0,6
ATHER ENERGY LTD,7195,0,0
ATTOLENT AUTO GROUP PVT LTD,0,93,0
ATUL AUTO LTD,0,2162,0
ATUL GREENTECH PRIVATE LIMITED,0,30,0
ATUMOBILE PVT LTD,5,0,0
ATUT SANGAM,0,263,0
AUDI AG,0,0,77
AUTOECO GREEN ENERGY PVT LTD,0,59,0
AUTOHAUS PRIVATE LIMITED,0,2,0
AUTOMOBILI LAMBORGHINI S.P.A,0,0,4
A.V.AUTOMOTIVES PVT LTD,0,148,0
AVL ELECTRIC VEHICLES PVT LTD,0,246,0
AVON CYCLES LTD,0,54,0
AWACHAT INDUSTRIES LTD,0,0,49
AYAAN ELECTRONIC PVT LTD,8,0,0
BABA E-VEHICLES,0,126,0
BABA HARI DAS FABRICATION,0,0,1
BABA PRODUCT,0,0,4
BAGHWAN RIKSHAW UDYOG,0,7,0
BAJAJ AUTO LTD,149635,38129,67
BAJAJ IMPLEMENTS PVT. LTD,0,123,0
BALAJI AGRO INDUSTRIES,0,0,8
BALAN ENGINEERING PVT LTD,0,5,0
BAL GOPAL WHEELS PVT LTD,0,20,0
BALI AUTO INDUSTRIES,0,14,0
BANKU BODY BUILDER,0,0,2
"BASUDEB ENGINEERING, CUTTACK",0,0,3
BATTRE ELECTRIC MOBLITY PVT LTD,257,0,0
"BAUTI ENGINEERING,NAYAGARH",0,0,1
BAXY LTD,0,3,0
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,167,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,45,0
BENTLEY MOTORS LIMITED,0,0,4
BEST WAY AGENCIES PVT LTD,0,889,0
BGAUSS AUTO PRIVATE LIMITED,935,0,0
BHADAURIA ENTERPRISES,0,16,0
BHAGWAN AGRO INDUSTRIES,0,0,2
BHAVE ELECTRIC VEHICLES PVT LTD,0,256,0
BHM INDUSTRIES,0,182,0
BHOYAR AGRO IND WARDHA,0,0,7
BIDISHA ENTERPRISES PVT LTD,0,0,1
BIG BULL TRADER PVT LTD,0,81,0
BLACK PEARL AUTOMOTIVE SOLUTIONS PVT LTD,0,0,1
BLIX CYCLES AND E-VEHICLES PVT LTD,5,0,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,8
BMW INDIA PVT LTD,700,0,1175
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,29,0,0
BOUNCE ELECTRIC 1 PVT LTD,153,0,0
BRIGHT AUTOZONE PVT LTD,0,348,0
BSA MOTORS,0,0,1
BSMS AGRICULTURE WORKSHOP,0,0,7
BULL MACHINES PVT LTD,0,0,74
BYD INDIA PRIVATE LIMITED,0,0,187
CAPITAL AUTO INDUSTRIES,0,227,0
CAPTAIN TRACTORS PVT. LTD.,0,0,159
CART INDIA,0,12,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,145
CATERPILLAR INDIA PRIVATE LIMITED,0,0,146
CEEON INDIA,0,82,0
CHAMPION POLY PLAST,0,1317,0
CHANDANA CORPORATION,29,0,0
CHAUHAN AUTO INDUSTRIES,0,64,0
CHEHAK BATTERIES,0,32,0
CHETAK TECHNOLOGY LIMITED,0,0,1
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),39,0,1
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,91,0
CLAAS INDIA P LTD,0,0,2
CLASSIC LEGENDS PVT LTD,2483,0,0
C M OVERSEAS,0,22,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,1908
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,9
CONTINENTAL ENGINES PVT LTD,0,399,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,10
CYRUS AUTO INDUSTRIES PVT LTD,0,16,0
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1684
DAKSH INDUSTRIES,0,557,0
DAO EVTECH PRIVATE LIMITED,30,0,0
DASHMESH TRADERS,0,9,0
DASMESH AGRICULTURE WORKS,0,0,3
DASMESH MECHANICAL WORKS PVT.LTD,0,0,5
DAVE EXIM PVT LTD,0,27,0
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,7
DE EUSI MOTORS PVT LTD.,0,170,0
DELTA AUTOCORP LTD,0,219,0
DEVANGI ENG..,0,0,13
DEV ENGINEERING WORKS,0,0,1
DHANALAKSHMI ENGINEERING WORKS,0,0,3
DHAR IN PVT LTD,0,5,0
DHAR INTERNATIONAL,0,2,0
DHIMAN AGRICULTURE,0,0,1
DHIMAN BROTHERS,0,0,2
"DIAMOND ENGG,CTC",0,0,1
DIAMOND E VEHICLES,0,62,0
DILLI ELECTRIC AUTO PVT LTD,0,2338,0
DIVANSU AUTOMOBILES LTD,0,2,0
DIVYA ENTERPRISES,0,51,0
D K DIESELS PVT LTD,0,0,1
DOOSAN BOBCAT INDIA PVT LTD,0,0,54
DSF INDUSTRIES PVT LTD,0,1,0
D S INDUSTRIES,0,3,0
DUCATI INDIA PVT LTD,28,0,0
DUKE AUTO INDIA,0,90,0
"DURGA AGRO ENGG,BALASORE",0,0,1
"DURGA & DURGA ENG WORKS, HALADIAPADAR, GANJAM",0,0,3
DURGA ENGINEERING WORKS,0,0,11
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,16
DYS IMPEX PRIVATE LIMITED,0,131,0
E-ASHWA AUTOMOTIVE PVT LTD,0,16,0
ECO DYNAAMIC EQUIPMENTS,0,7,0
ECO FUEL SYSTEMS (I) PVT LTD,71,0,0
ECO SMART VEHICLES PVT LTD,0,83,0
EDMRC MANNSCHAFT LLP,0,5,0
EFEV CHARGING SOLUTION PVT LTD,0,63,0
E-GURU AUTO ENERGY,0,9,0
EICHER MOTORS LTD,0,0,3
EICHER TRACTORS,0,0,3750
ELECTRECA VEHICLES,4,0,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),6,0,0
ELECTROTECH TRANSMISSION PVT LTD,0,1,0
ELITE AUTO ENGINEERS PVT LTD,0,136,0
ELTHOR ENERGY PRIVATE LIMITED,6,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,37,0
ENERGY ELECTRIC VEHICLES,0,1155,0
ENGINIA VEHICLES PVT LTD,0,32,0
ENGTIAN ELECTRIC BIKE PVT LTD,16,0,0
ENTICE IMPEX PVT LTD,0,60,0
EPOWER VEHICLES PVT LTD,0,5,0
ERISHA E MOBILITY PVT LTD,0,9,0
E ROYCE MOTORS INDIA PVT LTD,0,111,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,1
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,5833
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,384
ESCORTS R&D CENTRE,1,0,0
E-SPRINTO GREEN ENERGY PVT LTD,33,0,0
ESSAR ENGINEERING,0,0,1
ETRIO AUTOMOBILES PVT LTD,0,14,0
EULER MOTORS PVT LTD,0,186,0
EVAGE AUTOMOTIVE PVT LTD,0,0,11
EVBHARAT RANGE PRIVATE LIMITED,0,2,0
EVEX AUTO INDIA PVT LTD,0,4,0
EVTRIC MOTORS PVT LTD,41,0,0
EXERVAL PVT LTD,3,0,0
EXIDE INDUSTRIES LTD,0,211,0
EXTRA FAST SOLUTIONS,0,53,0
EXTREME MOTORS,0,11,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,427
FEDE INDUSTRIES PVT LTD,0,65,0
FERRARI SPA,0,0,3
FIADO INDUSTRIES PVT LTD,4,0,0
FIELDTRACK EARTHMOVERS PVT LTD,0,0,4
FINE EQUIPMENTS INDIA PVT LTD,0,0,2
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,64,0
FITWEL MOBILITY PVT LTD,0,2,0
FIVE ELEMENTS,0,4,0
FORCE MOTORS LIMITED,0,0,2122
FORD INDIA PVT LTD,0,0,4
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),7,0,0
FUJIYAMA POWER INFRA PVT. LTD.,1,0,0
GAGAN AUTOMOTIVES,0,85,0
GALVANIC AUTO PVT LTD,0,1,0
GANESH AGRO INDUSTRIES,0,0,9
GARIMA INDUSTRIES,0,0,5
GAYATRI AGRO INDUSTRIES,0,0,4
GAYATRI ELECTRIC VEHICLES PVT LTD,0,224,0
GENERAL MOTORS INDIA PVT LTD,0,0,1
G & G AUTOMOTIVE,0,107,0
GIAN AGRO INDUSTRIES,0,0,2
GILLPREETAGRO INDUSTRIES,0,0,4
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,50,0
G.K. RICKSHAW PVT LTD,0,570,0
G. M. VEHICLE INDUSTRIES,0,1,0
GOBIND INDUSTRIES PVT LTD,0,3,0
GODAWARI ELECTRIC MOTORS PVT LTD,3,12,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,3,0
GODREJ & BOYCE MFG. CO. LTD,0,0,9
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,30,0
GO GREEN EOT (ENERGY OF THINGS) PVT LTD,1,0,0
"GOPAL AGRO AGENCY,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,1
GOPAL AUTO MOTORS PVT LTD,0,121,0
GOREEN E-MOBILITY PVT LTD,236,0,0
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,0,31,0
GRD MOTORS,0,306,0
GREAVES ELECTRIC MOBILITY PVT LTD,3613,0,0
GREENETICS INDUSTRIES PVT LTD,0,84,0
GREEN EVOLVE PVT LTD,0,1,0
GREEN IMPEX,0,37,0
GREEN STAR MOTORS,0,21,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,1,0
GREEN TECHNOLOGIES,0,25,0
GREEN VALLEY MOTORS,0,3,0
GREENWHEELS AUTOMOBILE PVT LTD,0,76,0
GROMAX AGRI EQUIPMENT LTD,0,0,188
GROVE INDIA PVT LTD,0,0,4
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),8,0,0
GURMUKH AGRO INDUSTRIES,0,0,1
GURU JI WHEELS,0,3,0
GURUKIRPA INDUSTRIES,0,1,0
GURU NANAK AGRI ENGG WORKS,0,0,8
GURU NANAK AGRO INDUSTRIES,0,0,2
HAARISH AUTOMOTIVES (OPC) PRIVATE LIMITED,0,1,0
HAMM AG,0,0,2
HARJEET AGRO INDUSTRIES,0,0,3
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),21,0,0
HARMEET AGRICULTURE WORKS,0,0,8
HARSHVIE INDUSTRIES PVT LTD,0,1,0
HEMAVATHI AGRO INDUSTRIES,0,0,1
HERO ELECTRIC VEHICLES PVT. LTD,845,0,0
HERO HONDA MOTORS  LTD,1,0,1
HERO MOTOCORP LTD,354545,0,2
HIMANI AGRO INDUSTRIES,0,0,1
HIM TEKNOFORGE LTD,0,64,0
HIND AGRO INDUSTRIES,0,0,2
HINDUSTAN MOTOR CORPORATION,0,120,1
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,5
HIRA AGRO INDUSTRIES,0,0,3
HITECH ENGINEERING LTD,0,0,3
HI-TECH INDUSTRIES,0,8,0
HITECH  MECHANICAL WORKS,0,4,0
HITENDRA WELDING WORKS,0,0,11
HONDA CARS INDIA LTD,0,0,7038
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,349911,0,3
HONGKONG YIXING (IMPORTER: ADMS MARKETING),12,0,0
HOOGHLY MOTORS PVT LTD,0,484,0
HOP ELECTRIC MOBILITY PVT LTD,7,0,0
HOP MOTORS PVT LTD,0,51,0
HOTAGE INDIA,0,1262,0
HOUSTAN INNOVATION LLP,8,0,0
HOVEL CYLINDER PVT LTD,0,5,0
H R AGRO INDUSTRIES,0,0,2
HUNDAL INDUSTRIES,0,80,0
HYKON INDIA LTD,0,6,0
HYUNDAI MOTOR INDIA LTD,0,0,50623
"HYUNDAI MOTORS LTD, SOUTH KOREA",0,0,5
INDERPREET AGRO INDUSTRIES,0,0,6
INDIA KAWASAKI MOTORS PVT LTD,323,0,0
INDIAN MOTORS,0,166,0
INDIA SAFE ENTERPRISE,0,36,0
INDIA YAMAHA MOTOR PVT LTD,49643,0,1
INDO FARM EQUIPMENT LIMITED,0,0,202
INDRA TRAILORS,0,0,1
INTERNATIONAL CARS & MOTORS LIMITED,0,0,1
INTERNATIONAL TRACTORS LIMITED,0,0,7061
INVVIGORS INDIA,0,7,0
IRA EDUTECH PVT LTD,1,0,0
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,2
ISUKII GREENS PVT LTD,0,8,0
ISUZU MOTORS INDIA PVT LTD,0,0,148
IVOOMI INNOVATION PVT LTD,144,0,0
IZANAU ELECTRIC LLP,3,0,0
JADE KOREA SPINE LIFE,0,16,0
JAGDAMBA TRAILERS PVT LTD,0,0,1
JAGUAR LAND ROVER INDIA LIMITED,0,0,448
JAI BHAVANI ENGINEERING  WORKS,0,0,5
JAIDKA POWER SYSTEMS PVT LTD,0,8,0
JAIN POWER CORP,0,1,0
JAISIK BUSINESS LINKS PVT LTD,0,61,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,13,0
JAJODIA COMMODITIES PVT LTD,0,100,0
JAL ENTERPRISES,0,9,0
JAY AGRO INDUSTRIES,0,0,2
JAYDEV ENTERPRISE,0,2,0
JBM AUTO LIMITED,0,0,8
JCB INDIA LIMITED,0,0,3356
JESSUN TECHNO PVT LTD,0,12,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),18,0,0
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),1,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),8,0,0
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),7,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),7,0,0
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),0,2,0
JIANGSU SUNHOU (IMPORTER: SABOO TOR),1,0,0
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),7,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),32,0,0
JITENDRA NEW EV-TECH PVT. LTD,166,0,0
JITENDRA TEMPO PARTS,0,59,0
J K AGRO INDUSTRIES,0,0,1
JMT VEHICLES PVT LTD,0,170,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,3823
J P AUTO TECH,0,2,0
J S AGRO INDUSTRIES,0,0,4
J. S. AUTO (P) LTD,0,1295,0
JS MOBILEON PVT LTD,0,106,0
JSW MG MOTOR INDIA PVT LTD,0,0,4026
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),1,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),18,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2,0,0
KABIRA MOBILITY LLP,5,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,45,0
KADESEETLA AASHIRWAD GP INDUSTRIES PVT LTD,0,4,0
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),4,0,0
KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),2,0,0
KALPVRIKSH ELECTOMOBILES CO,0,91,0
KAMAZ INDUSTRIES,0,4,0
KAPTECH INDIA PVT LTD,0,206,0
KARMA MECHANICAL WORKS,0,0,5
KARTAR AGRO INDUSTRIES PVT LTD,0,0,32
KARTAR TRACTORS PRIVATE LIMITED,0,0,13
KCAS ELECTRIC VEHICLES PVT LTD,0,4,0
K D AGRO INDUSTRIES,0,0,6
KERALA AUTOMOBILES LIMITED,0,1,0
KETO MOTORS PVT LTD,0,2,0
KGN,0,24,0
KGN INDUSTRIES,0,44,0
"KHAGESWAR AUTO BUILD WORKS,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,1
KHALSAE-VEHICLES PVT LTD,0,918,0
KHAN ENGINEERING WORKS,0,0,17
KIA INDIA PRIVATE LIMITED,0,0,21649
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,234,343,0
KION INDIA PVT LTD,0,0,55
KIRAN AUTOMOBILE INDUSTRY,0,7,0
KISSAN AGRO INDUSTRIES,0,0,3
KLB KOMAKI PVT LTD,351,0,0
KOBELCO LTD.,0,0,1
KOMATSU LTD JAPAN,0,0,1
KPT MOTORS,0,7,0
KRISHNA ENGINEERING WORKS,0,77,0
KRISHNA INDUSTRIES,0,0,1
KRISHNA VEHICALS,0,24,0
KRUP P,0,0,1
K.S. AGROTECH  PVT LTD,0,0,3
K T ENTERPRISES,0,14,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,919
KUKU AUTOMOTIVES,0,64,0
KULAR AGRO WORKS,0,0,4
KUMAR ENGINEERING,0,224,1
KUSHAL AGRO IND,0,0,6
KYTE ENERGY PVT. LTD.,89,0,0
LAKSHMI AUTO TRADERS,0,2,0
LAKSHMI MOTORS,0,0,1
LAKSHYA AUTO SALES CORPORATION,0,24,0
LAL AGRO INDUSTRIES,0,0,1
LAWAT MOTORS LLP,0,13,0
"LAXMI GOBINDA AGRO IND,BLS",0,0,2
L B AGRO PRODUCTS,0,0,18
LECTRIX E VEHICLES PVT LTD,735,802,4
LEOPAN MOTORS PRIVATE LIMITED,0,1,0
LEXUS MOTORS LTD,0,0,1
LIEBHERR,0,0,4
LIUGONG INDIA PVT. LTD,0,0,64
LOCAL TRAILER MANUFACTURER,0,0,3041
LOHIA AUTO INDUSTRIES,0,137,0
LORDS VEHICLE MFG PVT LTD,0,14,0
L & T CASE EQUIPMENT PVT LTD,0,0,2
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,23
LUCKY INDUSTRIES,0,1,0
MAA ENGINEERING TRAILOR,0,0,8
MAA KALPANA ENTERPRISE,0,21,0
"MAA MANGALA ENTERPRISES,SNG",0,0,1
MAA SHAKTI EXIM PVT LTD,0,198,0
MAA TARINI ENGINEERING,0,0,3
MAC AUTO INDIA,0,22,0
MADHU AUTOMOBILES LTD,0,0,1
MAHI ENTERPRISES,0,1,0
MAHINDRA DEFENCE SYSTEMS LTD,0,0,7
MAHINDRA ELECTRIC MOBILITY LIMITED,0,36,2
MAHINDRA LAST MILE MOBILITY LTD,0,89,66
MAHINDRA & MAHINDRA LIMITED,1,5771,55238
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,9861
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,12605
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,4
MAHINDRA TWO WHEELERS LTD,1,0,0
MAHTAB BODY MAKER,0,75,0
MALAK TECHNO PVT LTD,0,3,0
MALKIT AGRO TECH PVT. LTD,0,0,34
MANIRAM ELECTRIC VEHICLE PVT LTD,0,21,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,41,0
MANITA CITY MOTORS LLP,0,176,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,31
MANKU AGRO TECH PVT LTD,0,0,97
MANMOHAN KAUR,0,5,0
MARATHWADA QUALITY TRAILER,0,0,3
MARKUS,0,3,0
MARUTHISAN PVT LTD,9,0,0
MARUTI SUZUKI INDIA LTD,1,0,144797
MARUTI UDYOG LTD,0,0,23
MASERATI S.P.A,0,0,2
MATHARU ENGINEERING AGRI WORKS,0,0,6
MATHARU ENGINEERING WORKS,0,0,1
"MAYUR ENTERPRISES,BARIPADA",0,0,6
MECPOWER MOBILITY PVT. LTD.,1,0,0
MEHER TRAILERS PVT LTD,0,0,1
MERCEDES -BENZ AG,0,0,107
MERCEDES-BENZ INDIA PVT LTD,0,0,1334
MEW ELECTRICALS LIMITED,7,0,0
M G INDUSTRIES,0,13,0
M H AGRICULTURE WORKS,0,0,1
MINI METRO EV L.L.P,0,1394,0
MIRAKLE 5 AUTOMOBILES PVT LTD,5,0,0
MITSUBISHI MOTORS CORPORATION,0,0,1
M.K. ENTERPRISES,0,108,0
MLR AUTO LTD,0,155,0
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),1,0,0
MOHAN GENERAL TRADING COMPANY,0,4,0
MONDAL TRADING,0,17,0
MOTOROYALE KINETIC PRIVATE LIMITED,1,0,0
MOVE STONE SERVICES PVT LTD,0,416,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,1
M/S ASHOKA INDUSTRIES,0,0,2
M/S BHARAT TRAILERS,0,0,23
M/S HARITKRANTI AGRO UDYOG,0,0,2
M/S JAVED STEEL INDUSTRIES,0,0,1
M/S KASTKAR AGRO INDUSTRIES,0,0,2
M/S K K AGRO INDUSTRIES,0,0,5
M/S LOHIYA AGRO INDUSTRIES,0,0,1
M/S MAA MANGALA INDUSTRIES,0,0,4
M/S MAA MOTORS WORKS,0,0,1
M/S NEW SHETKARI ENGINEERING WORK,0,0,2
M/S NEW SHIV SHAKTI TRAILORS,0,0,1
M/S POWER TECH TECHNOLOGY,0,0,1
M/S R.K. ENGINEERING WORKS,0,0,1
M/S SARANGI MOTROS,0,0,5
M/S SARMA ENGINEERING WORKS,0,0,1
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,67
M/S-SHRADHA INDUSTRIES,0,0,5
M/S SHRIRAM AUTO TECH PVT LTD,0,349,0
M/S S.S. AGRO INDUSTRIES,0,0,7
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,1
MUNDE MECHANICAL WORKS,0,0,14
MYTRAH MOBILITY PVT LTD,0,0,14
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,474,0
"NAIK TROLLEY AND IMPL,SNG",0,0,122
"NAIK TROLLEY&IMPLS,BHEDABAHAL",0,0,1
NAZAR SINGH & SONS,0,0,1
NDS ECO MOTORS PVT LTD,1,0,0
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,96,0
NEELAM CYCLE,0,8,0
NEUON MOTORS LLP,0,2,0
NEW ARCANA INDIA,0,122,0
NEW GAHIR AGRO INDUSTRIES,0,0,3
NEW GOBIND AGRO INDUSTRIES,0,0,6
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,26
NEW MALLIKARJUNA ENG WORKS,0,0,16
NEW MARTHWADA QUALITY TRAILOR,0,0,5
NEW SUPER QUALITY TRAILOR,0,0,1
NGAGE WHEEL PVT LTD,0,3,0
NHD MOTORS,0,30,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),6,0,0
NIPUN SANYANTRA PVT LTD,0,30,0
NIRMAL UTILITY SERVICES PVT LTD,0,2,0
NISIKI TECHNOLOGIES PVT LTD,10,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,2176
N K INDUSTRIES,0,0,16
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,274,0
N.S. AGRO WORKS,0,0,2
NUMEROS MOTORS PVT LTD,9,0,0
OBEN ELECTRIC VEHICLES PVT LTD,26,0,0
ODYSSE ELECTRIC VEHICLES PVT LTD,13,0,0
OGATA MOTORS INDIA PVT LTD,0,28,0
OKAYA EV PVT LTD,884,0,0
OKINAWA AUTOTECH PVT LTD,1791,0,0
OK PLAY INDIA LTD,0,8,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,18711,0,0
OLECTRA GREENTECH LTD,0,0,20
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,335,0
OMEGA SALES & AGRO INDUSTRIES,0,28,0
OMEGA SEIKI PVT LTD,0,347,15
OMJAY EV LIMITED,3,0,0
OM RAJ AUTOTECH LLP,0,97,0
OM SHREE SAI ENGINEERING,0,0,8
"OM VINAYAK INDUSTRIES,BGH",0,0,1
ORDINANCE FACTORY,0,0,7
OTHERS,61,284,1338
OZOTEC AUTOMOBILE PRIVATE LIMITED,4,0,0
PACE AGRO PRIVATE LIMITED,0,9,0
PANESAR AGRO TECH,0,0,4
PANTHER ELECTRIC VEHICLES,0,10,0
PARAMOUNT AUTOMOTIVES,0,0,3
PARAS INDUSTRIES,0,333,0
PARI E-VEHICLES,0,38,0
PARI METRO E RICKSHAW,0,92,0
PARVEEN AUTO,0,13,0
