Maker,2W,3W,4W
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,61
M/S SHRIRAM AUTO TECH PVT LTD,0,305,0
MS SRI SAI AGRICULTURAL EQUIPMENTS KORAPUT JEYPORE,0,0,10
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,1
M/S SUPERIOR MANUFACTURING COMPANY,0,0,2
M/S VISHNU CLEAN ENERGY VEHICLES LLP,0,3,0
MUNDE MECHANICAL WORKS,0,0,7
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,378,0
NABINA WELDING,0,1,0
"NAIK TROLLEY AND IMPL,SNG",0,0,26
"NAIK TROLLEY&IMPLS,BHEDABAHAL",0,0,1
NAMAH INDUSTRIES PVT LTD,0,37,0
NARINDERA AGRO WORKS,0,0,1
NATH AGRO IMPLEMENTS PVT LTD,0,0,1
NAZAR SINGH & SONS,0,0,2
NDS ECO MOTORS PVT LTD,1,0,0
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,80,0
NEELAM CYCLE,0,1,0
NEERAJ MOTORS PVT LTD,0,5,0
NEUON MOTORS LLP,0,23,0
NEW ARCANA INDIA,0,68,0
NEW CHAWLA INDUSTRIES,0,13,0
NEW DEVE AGRO WORKS,0,0,3
NEW GAHIR AGRO INDUSTRIES,0,0,2
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,9
NEW HOLLAND FIAT INDIA PVT. LTD.,0,0,1
NEW KISAN ENGINEERING WORKS,0,0,1
NEW MALLIKARJUNA ENG WORKS,0,0,35
NEW SUPER QUALITY TRAILOR,0,0,5
NEW VINAYAKA ENGINEERING  RAYAGADA,0,0,9
NHD MOTORS,0,31,0
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),12,0,0
NINGBO SANJIANG (IMPORTER: VABRO EVTECH),6,0,0
NIPUN SANYANTRA PVT LTD,0,12,0
NISIKI TECHNOLOGIES PVT LTD,1,0,0
NISSAN MOTOR INDIA PVT LTD,0,0,2408
N K INDUSTRIES,0,0,19
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,323,0
NUMEROS MOTORS PVT LTD,5,0,0
OBEN ELECTRIC VEHICLES PVT LTD,52,0,0
OCULUS AUTO INDUSTRIES LLP,0,1,0
ODYSSE ELECTRIC VEHICLES PVT LTD,62,0,0
OGATA MOTORS INDIA PVT LTD,0,5,0
OKAYA EV PVT LTD,502,0,0
OKINAWA AUTOTECH PVT LTD,235,0,0
OK PLAY INDIA LTD,0,8,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,29322,0,0
OLECTRA GREENTECH LTD,0,0,43
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,152,0
OMEGA SALES & AGRO INDUSTRIES,0,16,0
OMEGA SEIKI PVT LTD,0,474,2
OM INDUSTRIES,0,158,0
OM RAJ AUTOTECH LLP,0,51,0
ORDINANCE FACTORY,0,0,14
OTHERS,13,0,1438
OXEN ELECTRIC VEHICLES,0,7,0
OZOTEC AUTOMOBILE PRIVATE LIMITED,17,0,0
PANESAR AGRO TECH,0,0,4
PANTHER ELECTRIC VEHICLES,0,1,0
PARAS INDUSTRIES,0,136,0
PARDEEP AGRO INDUSTRIES,0,0,2
PARI E-VEHICLES,0,29,0
PARI METRO E RICKSHAW,0,72,0
PATEL AND SONS ENGINEERING WORKS SAMBALPUR LAIDA,0,0,2
PATEL ENGINEERING,0,0,2
PAUNIYA TRACTORS AND FARM EQUIPMENT PVT LTD,0,0,2
PCA AUTOMOBILES INDIA PVT LTD,0,0,479
PIAGGIO VEHICLES PVT LTD,3187,8840,5
PICK ELECTRIC AUTO PVT LTD,0,7,0
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,11
PLAUDIT TECHNO INDIA PVT LTD,0,102,0
P M DIESELS PVT LTD,0,0,5
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,1
POLARIS INDIA PVT LTD,1,0,3
POOSHPAK AUTOMOBILES PVT LTD,0,19,0
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2,0,0
PORSCHE AG GERMANY,0,0,62
POWERLAND AGRO TRACTOR VEHICLES PVT LTD,0,0,7
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,13,0
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,0,1,0
PRAGATI ENGINEERING,0,0,2
PRAGATI ENGINERING TRAILOR CUTTACK MADHUPATNA,0,0,1
PRAG MOTORS,0,10,0
PRAGYA AUTOMOBILE PVT LTD,0,17,0
PRAJJWAL MAHAJAN TRADERS,0,12,0
PRAKASH ENTERPRISES,0,3,0
PRAKASH TRAILER,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,56
PREET CONSRUCTION EQUIPMENTS PVT LTD,0,0,13
PREET TRACTORS PVT LTD,0,0,167
PRESTANTIA CREATIONS PVT LTD,0,1,0
PRIDE E-MOTORS,0,27,0
PROPEL INDUSTRIES PVT. LTD.,0,0,10
PUBANG ETRON ELECTRIC MOTOR PVT LTD,0,4,0
PUNJAB HI-TECH INDUSTRIES,0,0,1
PUR ENERGY PVT LTD,432,0,0
PUSHKAR INDUSTRIES,0,0,6
PYTHOX MOTORS PVT LTD,0,73,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),48,0,0
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),1,0,0
QUANTUM ENERGY LTD.,379,0,0
R3 ENTERPRISES,0,84,0
RACHANACREATIONS AUTO PVT LTD,0,32,0
RADHAKANTA IND,0,0,40
RADHESHYAM TRAILOR,0,0,1
RAFTAAR ELECTRIC GREEN VEHICLES PVT LTD,0,2,0
RAJA ARTS HITECH ENGINEERING,0,43,0
RAJ AUTOMOTIVE,0,14,0
RAJESH STEEL AND WIRE INDUSTRIES,0,1,0
RAM AGRO INDUSTRIES,0,0,7
RAMA INDUSTRIES,0,3,0
RAMGARHIA ENGG WORKS,0,0,1
RAMON INDUSTRIES,0,11,0
RANA ENGINEER WORKS,0,42,0
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,0,9,0
RATAN ENGINEERING WORKS,0,0,2
RATNA ENGINEERING ENTERPRISES BARGARH ATTABIRA,0,0,2
RAVINDRA AGRO WORKS,0,0,3
RAYON ENGINEERS,0,104,0
RCJ AUTO FORGE PVT LTD,0,94,0
RDS INDUSTRIES,0,3,0
REDDY AUTOMOTIVE PVT LTD,0,2,0
REEP INDUSTRIES PVT LTD,0,7,2
RENAULT INDIA PVT LTD,0,0,2996
REPUBLIC MOTORS,0,35,0
REVOLT INTELLICORP PVT LTD,2002,0,0
RGM BUSINESS PLUS PVT LTD,9,0,0
RIBAND ELECTRIC PVT LTD,0,16,0
RICHFORD ALLIANZ PVT LTD,0,113,0
RILOX EV PVT LTD,0,10,0
RIVER MOBILITY PVT LTD,240,0,0
RIYA ENTERPRISE,0,2,0
R K ENGINEERING WORKS JUNAGARH,0,0,1
ROANSOME MOTORS,0,6,0
ROARLEO MOTOR PVT LTD,0,5,0
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),0,0,1
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),0,0,1
ROWWET MOBILITY PVT LTD,14,0,0
ROYAL AUTOMOBILES,0,2,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),96289,0,1
ROYCE EV PVT LTD,0,55,0
RP MOTORS,0,4,0
RUN STAR ENGINEERING,0,4,0
RUTBA PRODUCT PVT LTD,0,77,0
SACHITANAND ENGINEERING WORKS,0,0,3
SAERA ELECTRIC AUTO PVT LTD,0,2261,0
SAGAR AGRO STEEL INDUSTRIES,0,0,11
SAHARA TRALIORS,0,0,23
SAHNIANAND E VEHICLES PVT LTD,0,1040,0
SAI ENGINEERING MAYURBHANJ BARIPADA,0,0,3
SAIFIAN SOLAR PVT LTD,0,34,0
SAI KISHAN MACHINERY (OPC) PVT LTD,0,8,0
"SAI KRUPA ENGG WORKS,BHMPUR",0,0,8
SAJEDA ENGINEERING BHAWANIPATNA,0,0,2
SAKSHAM TECH AUTOMOBILES,0,17,0
SAKSHAM TRADING COMPANY,0,53,0
"SAMAL FABRICATOR,BARCHANA",0,0,2
SAMAL FABRICATOR CHANDIKHOLE SUNGUDA,0,0,3
SAME DEUTZ - FAHR INDIA (P) LTD.,0,0,53
SAMRAT ELECTRIC VEHICLE,0,37,0
S AND J INDUSTRIES,0,19,0
SANSAR COMBINE,0,0,1
SANY HEAVY INDUSTRY INDIA PVT LTD,0,0,36
SARANGI MOTORS TRAILER SNG,0,0,8
SARAOGI E-VENTURES PVT LTD,0,1,0
SARASWATI AGRO INDUSTRIES CUTTACK KANDARPUR,0,0,5
SARAVANA ENGINEERING WORKS,0,258,0
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,0,399,0
SATRAC ENGINEERING PVT LTD,0,0,41
SATYANARAYANA ENGG.WORKS,0,0,6
SAYA AGRO INDUSTRIES,0,0,2
S.B. RESHELLERS PVT LTD,0,0,6
S B TRADERS,0,13,0
SEALION AUTOMOBILE PVT LTD,0,1,0
SEC-RJMT ENGINEERING PVT LTD,0,0,9
SEEKA E MOTORS PVT LTD,1,0,0
SETH INDUSTRIAL CORPORATION,0,86,0
SETHJI INDUSTRIES,0,1,0
SF2 E VEHICLE PVT LTD,0,7,0
SGLLINE MOTORS PVT LTD,0,1,0
SHAH ELECTRIC MOTERS,0,5,0
SHAILENDRA AUTOS PVT LTD,0,2,0
SHAKTI AUTO GREEN,0,100,0
SHAKTI ENGINEERING WORK,0,0,1
SHAKTIMAN AGRO INDUSTRIES,0,0,6
SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,0,0,30
SHALYA AUTO SALES PVT LTD,0,25,0
SHAMMI ELECTRONICS,0,3,0
SHARMA AND SHARMA ENGG WORKS BARGARH RLY STATION,0,0,2
SHIGAN EVOLTZ LTD,0,14,0
SHINE METAL UDYOG PVT LTD (UNIT- II),0,12,0
SHINME ELECTRICAL VEHICLE PVT LTD,0,10,0
SHIVA ENTERPRISES,0,24,0
SHIVA GAYATRI ENGG WORKS,0,0,5
SHIV AGRO INDUSTRIES,0,0,19
SHIVAJI AGRO INDUSTRIES,0,0,3
SHIVASHAKTHI ENG WORKS,0,0,13
SHIV ENTERPRISES,0,20,0
SHIVGANGA ECOGREEN LLP,0,62,0
SHIVKRUPA TRAILOR,0,0,1
SHIV OM INDIA,0,14,0
SHIVSHAKTI STEEL INDUSTRIES LATUR,0,0,4
SHRADHA INDUSTRIES KANDHAMAL PHULBANI,0,0,3
SHREE MARUTI NANDAN BUSINESSS (P) LTD,0,14,0
SHREE SHYAM AGRO PRODUCTS BARGARH RAILWAY STATION,0,0,1
SHREE SIDHIVINAYAK AUTO,0,4,0
SHREE SWASTIK ENGINEERING CUTTACK MADHUPATNA,0,0,9
SHRI BARSANA E-VEHICLES PVT LTD,0,478,0
SHRI KRISHNA INDUSTRIES,0,0,11
SHRI LAXMI ENGINEERING WORKS,0,0,1
SHRI NAMO ELECTRIC AUTOMOTIVE,0,96,0
SHRINIWAS AGRO INDUSTRIES,0,0,1
SHRIRAJ ELECTRIC VEHICLES,0,115,0
SHRI RAM TRAILOR,0,0,4
SHRI SHANKAR ENG WORKS,0,0,5
SHRI SHIVSHIDHA AGRI IMPLIMENT,0,0,5
SHRI SHRINIVASA ENG WORKS,0,0,12
SHRI SHYAM ENGG WORKS,0,0,3
SHRI SWASTIK ENGG,0,0,4
SHRI TIRUMALA ENGINEERING WORKS,0,0,34
SHRI VENKATARAMANA TRAILER WORK,0,0,5
SHRI VENKATESHWAR AGRO INDUSTRIES,0,0,2
SHRI VINAYAK INDUSTRIES,0,0,4
SHRI VISHWAKARMA AUTOMOBILE,0,0,14
SHUBHAM MANUFACTURER,0,1,0
SIDHI DURGA ENGINEERING,0,0,4
SIDHI DURGA ENGINEERING TRAILOR CUTTACK MADHUPATAN,0,0,2
SIMPLEENERGY PVT LTD,237,0,0
SINGHAL ENTERPRISES,0,15,0
SINGH AUTOMOBILES,0,61,0
SIRF INDIA VEHICLES PVT LTD,0,17,0
SIX SENSES AUTOMOTIVE PVT LTD,0,4,0
SIYARAM TRAILORS,0,0,1
SKODA AUTO AS,0,0,45
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,5919
SKS TRADE INDIA PVT LTD,0,930,0
SKYY RIDER ELECTRIC PRIVATE LIMITED,0,12,0
SMAP VEHICLES (IMPORTER: ELEGO MOTORS),1,0,0
SMARDA INDUSTRY (IMPORTER: RHYNO),2,0,0
SMART ELECTRO MOTORS,0,5,0
S.M ELECTRIC VEHICLE,0,17,0
SML ISUZU LTD,0,0,755
SMT INDUSTRIES,0,0,1
SN SOLAR ENERGY,0,56,0
SOKUDO ELECTRIC INDIA PVT LTD,16,0,0
SONALIKA INTERNATIONAL TRACTORS LIMITED,0,0,3
SONI E VEHICLE PVT LTD,0,3,0
SPEED AUTO TECH,0,8,0
SPEEGO VEHICLES CO PVT LTD,0,232,0
S P TRADING BBSR BALIANTA,0,0,8
S R AGRICULTURE EQUIPMENTS CO (P) LTD,0,0,4
SRD RENEWABLES,0,155,0
SRI AVP ENGINEERING WORKS BARGARH RENGALICAMP,0,0,3
SRINIVAS E VEHICLE,0,2,0
SRI SAI AGRICULTURAL EQUIPMENT,0,0,1
SRI SANKAR ENGINEERING WORKS SAMBALPUR MANESWAR,0,0,10
SRIVARU MOTORS PVT LTD,1,0,0
SSB INDISTRIES,0,94,0
SSEV ENTERPRISES PRIVATE LIMITED,0,86,0
S S GLOBAL,0,3,0
STANDARD CORPORATION INDIA LTD,0,0,6
STAR BULL E MOTORS,0,70,0
STAR IGLOBAL AUTOMOTIVE PVT LTD,0,22,0
STAR INDUSTRIES,0,7,0
STRENGTH AUTOELECTRIC PVT LTD,0,20,0
SUBHADRA ENGINEERING CUTTACK NUAPADA,0,0,7
SUBHADRA ENGINEERING NUAPADA,0,0,2
SUBRAMANYESWARA INDUSTRIES,0,0,4
SUDHA ENGINEERING WORKS,0,0,2
SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,0,36,0
SUMFONL AUTO TRADERS PVT LTD,0,10,0
SUNANDA GREENTECH PVT LTD,0,30,0
SUNARIYA MOTORS PVT LTD,0,1,0
SUNIL AGRO ENGINEERING WORKS ANGUL PANCHAMAHALA,0,0,1
SUN INDUSTRIES,0,38,0
SUNSET TRADE PVT LTD,0,4,0
SUNSHINE TECHNOLOGIES,0,2,0
SUPERECO AUTOMOTIVE CO,0,8,0
SUPER METRO INDUSTRIES,0,135,0
SUPER POWER MOTORS,0,13,0
SUPERTECH EV LIMITED,0,173,0
SUPER TECHNO AUTOMOTIVE LLP,0,8,0
SUPREME SALES AGENCY,0,32,0
SUPREME SMART POWER PVT LTD,0,22,0
SURAJ ENGINEERING WORKS,0,0,6
SURINDERA AGRO INSDUSTRIES,0,0,20
SUZUKI MOTORCYCLE INDIA PVT LTD,92557,0,1
SVS ENTERPRISES,0,3,4
SWARNCHAKRA AUTOMOBILES PVT LTD,0,3,0
SWITCH MOBILITY AUTOMOTIVE LTD,0,0,32
SYAN AGRO INDUSTRY,0,0,4
SYNDICATE AUTO COMPONENTS,0,10,0
TAFE LIMITED,0,0,9387
TAMARIA VENTURES,0,1,0
TARA MAA MACHINERY,0,12,0
TARLE CONSTRUCTION EQUIPMENTS PVT LTD,0,0,1
TATA ADVANCED SYSTEMS LTD,0,0,59
TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,0,0,88
TATA INTERNATIONAL VEHICLE APPLICATIONS PVT LTD,0,0,21
TATA MOTORS LTD,0,0,28564
TATA MOTORS PASSENGER VEHICLES LTD,0,0,37875
TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,4433
TAURUS ELECTRIC VEHICLES,0,9,0
TEJAS ENERGY,0,6,0
TEREX INDIA PRIVATE LIMITED,0,0,1
TERRA MOTORS INDIA PVT LTD,0,672,0
THAVE ENTERPRISES,0,12,0
THUKRAL ELECTRIC BIKES PVT LTD,0,872,0
TI CLEAN MOBILITY PVT LTD,0,703,0
TII INDIA PVT LTD,0,0,6
TIL LTD,0,0,10
TIRTH AGRO TECHNOLOGY PVT LTD,0,0,28
TOP TEAM MACHINES PVT LTD,0,104,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,21769
TOYOTA MATERIAL HANDLING INDIA PVT LTD,0,0,11
TRACLAXX TRACTORS PVT LTD,0,0,1
TRATEC ENGINEERS PVT LTD,0,0,11
TRIMURTI AGRO INDUSTRIES,0,0,2
TRINITY ELECTRIC VEHICLES PVT LTD,0,27,0
TRISHIKA INDUSTRIES,0,10,0
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,90,0,0
TRUPART AUTOMOTIVE INDIA PVT LTD,0,2,0
TSM ENGINEERING PVT LTD,0,30,0
TSR TRADE COM,0,1,0
TUFAN MOTORS PVT LTD,0,61,0
T U K INDUSTRIES,0,377,0
TVS MOTOR COMPANY LTD,423406,2139,4
TWINKLE TRADCOM PVT LTD,0,222,0
TWO FRIENDS AUTO ELECTRIC PVT LTD,0,270,0
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,29,0,0
UMA MOTORS,0,31,0
UNIPAVE ENGINEERING PRODUCTS,0,0,3
UNIQUE AUTO ELECTRIC,0,207,0
UNIQUE ENTERPRISES,0,314,0
UNIQUE INTERNATIONAL,0,1166,0
UNITED TRANSMOVERS PVT LTD,0,22,0
U.P. TELELINKS LIMITED,0,204,0
URWASHI ENTERPRISES,0,90,0
USHASONS AUTO COMPONENTS,0,3,0
UTTAM CONSTRUCTION EQUIPMENTS,0,0,12
VAHAK FUTURE SOLUTIONS LLP,0,1,0
VANI ELECTRIC VEHICLES PVT LTD,0,582,0
VE COMMERCIAL VEHICLES LTD,0,0,5614
VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0,0,43
VECTRA ADVANCED ENGINEERING (P) LTD,0,0,2
VEECTERO E VEHICLES LLP,0,5,0
VENKATESHWARA ENGINEERING WORK,0,0,14
VENUS AUTO WHEELS PVT LTD,0,43,0
VENUS EQUIPMENT,0,0,9
VERT EQUIPMENT PVT LTD,0,0,3
VICTORY ELECTRIC INTERNATIONAL,0,195,0
VIJAYA ELECTRIC AUTO PVT LTD,0,15,0
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,0,377,0
VIJAYSHREE AUTOCOM LIMITED,0,5,0
VIJEX STEEL FABRICATION,0,17,0
VIKRANT ENGINEERING,0,0,1
VIKRANT ENGINEERS TRAILOR CUTTACK KHAPURIA,0,0,1
VIMAL UNIVERSAL TRADE PVT LTD,0,150,0
VINA ENGINEERING WORKS,0,0,2
VINCI INDUSTRIAL CORPORATION,0,1,0
VINTAGE VEHICLES,0,0,7
VISHAL AGRICULTURAL WORKS,0,0,1
VISHAL ENTERPRISES,0,13,0
VISHAVKARMA ENGINEERING WORKS,0,0,9
VISHWAKARMA GNG INDUSTRY,0,3,0
VISHWAS AUTOMOBILES LLP,0,6,0
"VISWANATH INDUSTRIES,BBSR",0,0,1
VISWANATH INDUSTRIES BBSR LAXMISAGAR,0,0,2
VITAN JAGADA AUTOMOBILE PVT LTD,0,2,0
VIVEK MOTORS,0,2,0
VMT INDUSTRIES PVT LTD,0,0,20
VOLKSWAGEN INDIA PVT LTD,0,0,1
VOLTAS LIMITED,0,0,3
VOLVO,0,0,1
VOLVO AUTO INDIA PVT LTD,0,0,157
VOLVO CE INDIA PRIVATE LIMITED,0,0,49
"""VOLVO GROUP INDIA PVT LTD""",0,0,47
VOLVO TRUCKS CORPORATION,0,0,2
VORC MOTORS PVT LTD,0,3,0
VRINDA ENTERPRISES,0,122,0
V.S.T. TILLERS TRACTORS LIMITED,0,0,235
VST ZETOR PVT LTD,0,0,3
V.T. ENGINEERING,0,4,0
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,981,0,0
WARIVO MOTOR INDIA PVT LTD,51,0,0
WASAN E-MOBILITY SOLUTIONS PVT LTD,0,1,0
WASIM MEERA ENGG WORKS,0,0,1
WHITE CARBON MOTORS PVT LTD,2,0,0
WIRTGEN INDIA PVT LTD,0,0,33
WISENT INFRATECH LLP,0,0,3
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),6,0,0
WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),7,0,0
WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),1,0,0
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),7,0,0
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),6,0,0
WUXI SAIGE (IMPORTER: KKL HITECH EV),1,0,0
WUXI SAIGE (IMPORTER: WARIVO MOTOR),5,0,0
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),3,0,0
WUXI TENGHUI (IMPORTER: CAL-ON INDUSTRIES),0,0,3
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),17,0,0
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),3,0,0
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),9,0,0
WUXI TENGHUI (IMPORTER: JAIDKA POWER),20,0,0
WUXI TENGHUI (IMPORTER: JOZHI SERVICES),40,0,0
WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),1,0,0
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),26,0,0
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),2,0,0
"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",0,0,6
XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),0,0,9
XYZ1,0,0,14
XYZ2,0,0,1
YAARI AUTOMOBILES PVT LTD,0,7,0
YAGYAPRIYAA CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,1
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),9,0,0
YASH AGRO ENGINEERING WORKS,0,0,4
YC ELECTRIC VEHICLE,0,3977,0
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),10,0,0
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),5,0,0
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),1,0,0
YOUYAKU ELECTRIC (IMPORTER:ONZO EV),1,0,0
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),5,0,0
YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),12,0,0
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),1,0,0
YUVRAJ INTERNATIONAL,0,2,0
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),5,0,0
ZELIO AUTO PVT LTD,12,2,0
ZENIAK INNOVATION INDIA LTD,0,672,0
ZENMO PRIVATE LIMITED,0,7,0
ZENTHIUM EV PVT LTD,0,148,0
ZEOPLUS AXIS INDIA PVT. LTD.,0,627,0
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,0,7,0
ZESAR MOTORS PVT LTD,0,3,0
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),3,0,0
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),12,0,0
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),1,0,0
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),8,0,0
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),20,0,0
ZHONGHUALONG (IMPORTER: POWORO PVT LTD),14,0,0
ZOHAN TRADERS AND BIG METRO,0,16,0
ZOOMLION INDIA PVT LTD,0,0,16
