Maker,2W,3W,4W
AWACHAT INDUSTRIES LTD,0,0,164
AYAAN ELECTRONIC PVT LTD,1,0,0
B24 ROKET EV,0,149,1
BABA E-VEHICLES,0,53,0
BABAJI ENGINEERING TRAILOR WORKS,0,0,2
BABA PRODUCT,0,0,6
BADSHAH ENTERPRISES,0,11,0
BAGHWAN RIKSHAW UDYOG,0,6,0
BAJAJ AUTO LTD,139522,28994,15
BAJAJ IMPLEMENTS PVT. LTD,0,56,0
BALAJI AGRO INDUSTRIES,0,0,10
BALAJI TRADING COMPANY,0,32,0
BALAN ENGINEERING PVT LTD,0,10,0
BAL GOPAL WHEELS PVT LTD,0,5,0
BALI AUTO INDUSTRIES,0,19,0
"BASUDEB ENGINEERING, CUTTACK",0,0,5
BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA,0,0,3
BATTRE ELECTRIC MOBLITY PVT LTD,177,0,0
BAXY LTD,0,407,0
BEML LIMITED,0,0,4
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,23,0,0
BENTINCK INDUSTRIES PVT. LTD.,0,17,0
BENTLEY MOTORS LIMITED,0,0,7
BEST WAY AGENCIES PVT LTD,0,505,0
BESTWAY BANARASH,0,1,0
BGAUSS AUTO PRIVATE LIMITED,1102,0,0
BHADAURIA ENTERPRISES,0,3,0
BHAGWAN AGRO INDUSTRIES,0,0,3
BHAVE ELECTRIC VEHICLES PVT LTD,0,194,0
BHM INDUSTRIES,0,285,0
BHOGAL COMBINE SPARE PARTS,0,0,8
BHOYAR AGRO IND WARDHA,0,0,8
BIG BULL TRADER PVT LTD,0,490,0
BLUE ENERGY COMMERCIAL VEHICLES PVT. LTD.,0,0,7
BMW INDIA PVT LTD,481,0,1365
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,83,0,0
BOSS ENTERPRISES,0,10,0
BOUNCE ELECTRIC 1 PVT LTD,1007,0,0
BRIGHT AUTOZONE PVT LTD,0,199,0
BSERAIL ENGINEERING PVT LTD,0,11,0
BU4 AUTO PVT LTD,1,0,0
BULL MACHINES PVT LTD,0,0,173
BYD INDIA PRIVATE LIMITED,0,0,308
CAPCO INDUSTRIES PVT LTD,0,1,0
CAPTAIN TRACTORS PVT. LTD.,0,0,1210
CARREE YUNUS VEHICLE PVT LTD,0,7,0
CART INDIA,0,12,0
CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,0,0,167
CATERPILLAR INDIA PRIVATE LIMITED,0,0,164
CEEON INDIA,0,41,0
CELLETRON MOTOR WORKS,0,17,0
CG & BROTHER CO,0,5,0
CHAANY AGRO INDUSTRIES,0,0,1
CHAMPION POLY PLAST,0,750,0
CHANDAKE-AUTOMOBILES LLP,0,21,0
CHANDANA CORPORATION,15,0,0
CHAUHAN AUTO INDUSTRIES,0,45,0
CHEHAK BATTERIES,0,51,0
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),28,0,0
CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),1,0,0
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,18,0
CIVIMEC ENGINEERING PVT LTD,0,0,1
CLAAS INDIA P LTD,0,0,2
CLASSIC LEGENDS PVT LTD,2403,0,0
C M OVERSEAS,0,2,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,4064
COMETTO TRAILER,0,0,9
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,15
CONTINENTAL ENGINES PVT LTD,0,23,1
CONVENIENT MACHINES PVT LTD,0,0,3
COVAI GREEN RIDE,0,3,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,24
DABASIYA LOADERS,0,0,1
DAIMLER AG,0,0,1
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,1600
DAKSH INDUSTRIES,0,607,0
DAO EVTECH PRIVATE LIMITED,2,0,0
DASHMESH TRADERS,0,9,0
DASMESH AGRICULTURE WORKS,0,0,4
DASMESH MECHANICAL WORKS PVT.LTD,0,0,35
DAVE EXIM PVT LTD,0,32,0
DEBU AUTOMOBILES,0,3,0
DEEP DRAWN TECHNOLOGIES,0,8,0
DE EUSI MOTORS PVT LTD.,0,243,0
DELTA AUTOCORP LTD,0,131,0
DELTEK ENTERPRISES PVT LTD,0,4,0
DEVAM ELECTRIC VEHICLES PVT LTD,0,15,0
DEVANGI ENG..,0,0,15
DEVCHHAYA MOTORS,0,1,0
DEV ENGINEERING WORKS,0,0,7
DEV MOTORS,0,132,0
DEWAN AGRICULTURE WORKS,0,0,2
DHANALAKSHMI ENGINEERING WORKS,0,0,1
DHANALAXMI ENGINEERING PURI CHARINALA,0,0,1
DHANAVENKAT ENGINEERING WORKS BARGARH CANAL ROAD,0,0,1
DHAR IN PVT LTD,0,17,0
DHAR INTERNATIONAL,0,4,0
DHIMAN AGRICULTURE,0,0,1
DHIMAN AGRICULTURE WORKS,0,0,1
DHIMAN BROTHERS,0,0,1
DHRITI ENTERPRISES,0,5,0
"DIAMOND ENGG,CTC",0,0,2
DIAMOND E VEHICLES,0,48,0
DILLI ELECTRIC AUTO PVT LTD,0,2061,0
DIVANSU AUTOMOBILES LTD,0,10,0
DIVYA ENTERPRISES,0,73,0
DOOSAN BOBCAT INDIA PVT LTD,0,0,43
DSR EV MOBILITY PVT LTD,0,3,0
DUCATI INDIA PVT LTD,23,0,0
DUKE AUTO INDIA,0,67,0
DULEVO INDIA PVT LTD,0,0,1
DURGA AGRO WORKS,0,0,1
"DURGA&DURGA ENGG WORKS,BHMPUR",0,0,1
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,11
DYS IMPEX PRIVATE LIMITED,0,115,0
E-ASHWA AUTOMOTIVE PVT LTD,0,4,0
EBUZZ MOBILITY LLP,0,2,0
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),2,0,0
ECO DYNAAMIC EQUIPMENTS,0,9,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,42,0
ECO FUEL SYSTEMS (I) PVT LTD,10,0,0
ECO SMART VEHICLES PVT LTD,0,90,0
EDMRC MANNSCHAFT LLP,0,2,0
EFEV CHARGING SOLUTION PVT LTD,0,93,0
E-GURU AUTO ENERGY,0,6,0
EICHER MOTORS LTD,0,0,2
EICHER TRACTORS,0,0,6976
ELECTRA INTERNATIONAL,0,7,0
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),1,0,0
ELECTRODRIVE VEHICLES PVT LTD,0,18,0
ELEGO MOTORS PVT LTD,5,0,0
ELEPHANTA INDUSTRIES PVT LTD,0,1,0
ELITE AUTO ENGINEERS PVT LTD,0,57,0
ELSA CONCRETING MACHINERY INDIA PVT LTD,0,0,4
ELTHOR ENERGY PRIVATE LIMITED,50,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,54,0
ENABLING E-VEHICLE PVT LTD,0,26,0
ENERGY ELECTRIC VEHICLES,0,1152,0
ENGINIA VEHICLES PVT LTD,0,100,0
ENGTIAN ELECTRIC BIKE PVT LTD,31,0,0
ENTICE IMPEX PVT LTD,0,88,0
EPOWER VEHICLES PVT LTD,0,2,0
E ROYCE MOTORS INDIA PVT LTD,1,322,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,0,0,1
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,9258
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,444
ESCORTS TRACTORS LTD,0,0,1
E-SPRINTO GREEN ENERGY PVT LTD,5,0,0
ESSAR ENGINEERING MAYURBHANJ BARIPADA,0,0,2
ESSEL ENERGY INFRA PVT LTD,1,0,0
EULER MOTORS PVT LTD,0,233,6
EVBHARAT RANGE PRIVATE LIMITED,0,13,0
EVCO AUTOMOBILES PVT LTD,0,122,0
EVEX AUTO INDIA PVT LTD,0,5,0
EVGREEN PVT LTD,0,1,0
EVTRIC MOTORS PVT LTD,3,0,0
EXERVAL PVT LTD,1,0,0
EXIDE INDUSTRIES LTD,0,155,0
EXTRA FAST SOLUTIONS,0,66,0
EXTREME MOTORS,0,5,0
EYUG AUTOMOBILE PVT LTD,0,5,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,326
FEDE INDUSTRIES PVT LTD,0,177,0
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),0,0,5
FIADO INDUSTRIES PVT LTD,1,0,0
FIELDTRACK EARTHMOVERS PVT LTD,0,0,20
FIORI CONCRETE MACHINES INDIA PVT LTD,0,0,1
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,22,0
FIVE ELEMENTS,0,6,0
FORCE MOTORS LIMITED,0,0,1668
FORD INDIA PVT LTD,0,0,2
FRN MOTORS PVT LTD,0,2,0
FUJIYAMA POWER INFRA PVT. LTD.,4,0,0
GAGAN AUTOMOTIVES,0,80,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,3
GAHIR AGRO INDUSTRIES LIMITED,0,0,14
GALAXY ELECTRIC VEHICLES,0,1,0
GANESH AGRO INDUSTRIES,0,0,1
GARIMA INDUSTRIES,0,0,2
GAURA ELECTRIC VEHICLES PVT LTD,49,0,0
GAUTAM AGRO INDUSTRIES,0,0,1
GAYATRI ELECTRIC VEHICLES PVT LTD,0,172,0
G & G AUTOMOTIVE,0,84,0
GILL AGRICULTURE WORKS,0,0,6
G.K E-VEHICLS INDUSTRIES PVT LTD,0,77,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,21,0
G.K. RICKSHAW PVT LTD,0,249,0
GLAZE EV LLP,0,54,0
G. M. VEHICLE INDUSTRIES,0,2,0
GOBIND AGRO INDUSTRIES,0,0,1
GOBIND INDUSTRIES PVT LTD,0,3,0
GODAWARI ELECTRIC MOTORS PVT LTD,61,24,0
GODREJ AND BOYCE MFG CO LTD,0,0,1
GODREJ & BOYCE MFG. CO. LTD,0,0,30
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,4,0
GOLDEN ELECTRIC VEHICLES,0,12,0
GOLDHOFER INDIA LLP,0,0,3
GOPAL AUTO MOTORS PVT LTD,0,85,0
GOREEN E-MOBILITY PVT LTD,134,0,0
GRD MOTORS,0,391,0
GREAVES ELECTRIC MOBILITY PVT LTD,2794,0,0
GREEN EVOLVE PVT LTD,0,20,0
GREENFIT INDUSTRIES LLP,0,33,0
GREEN IMPEX,0,59,0
GREEN SHUTTLE TECHNOLOGY PVT LTD,0,2,0
GREEN STAR MOTORS,0,15,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,1,0
GREEN TECHNOLOGIES,0,72,0
GREEN VALLEY MOTORS,0,2,0
GREENWHEELS AUTOMOBILE PVT LTD,0,60,0
GRINDIA G MOTORS PVT LTD,0,1,0
GROMAX AGRI EQUIPMENT LTD,0,0,400
GROVE INDIA PVT LTD,0,0,1
GTP ELECTRIC VEHICLES PVT LTD,0,1,0
G.T TRADER,0,1,0
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),4,0,0
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),4,0,0
GURMUKH AGRO INDUSTRIES,0,0,4
GURU NANAK AGRI ENGG WORKS,0,0,18
GURU NANAK AGRI WORKS,0,0,9
GURU NANAK AGRO INDUSTRIES,0,0,3
HAITEK AUTOMOTIVE PVT LTD,0,29,0
HAMM AG,0,0,2
HANUMAN UDYOG,0,24,0
HARJEET AGRO INDUSTRIES,0,0,4
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),20,0,0
HARMEET AGRICULTURE WORKS,0,0,3
HARNISHA AUTO PVT LTD,0,1,0
HARSH TRADING CO,0,20,0
HARSHVIE INDUSTRIES PVT LTD,0,7,0
HARYANA MOTORS PVT LTD,0,15,0
HBSS E MOBILITY PVT LTD,0,5,0
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,13
H-D MOTOR COMPANY INDIA PVT LTD,1,0,0
HEMAVATHI AGRO INDUSTRIES,0,0,3
HERO ELECTRIC VEHICLES PVT. LTD,58,0,0
HERO MOTOCORP LTD,329397,0,0
HIMANI AGRO INDUSTRIES,0,0,2
HIM TEKNOFORGE LTD,0,14,0
HIND AGRO INDUSTRIES,0,0,2
HINDUSTAN MOTOR CORPORATION,0,72,1
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,2
HIRA AGRO INDUSTRIES,0,0,4
HI TECH ENGINEERING BHADRAK CHARAMPA,0,0,7
HI-TECH INDUSTRIES,0,2,0
HITECH  MECHANICAL WORKS,0,1,0
HITENDRA WELDING WORKS,0,0,9
HOLLAND TRACTORS PVT LTD,0,0,1
HOMFEEL VEGH AUTOMOBILES PVT LTD,1,0,0
HONDA CARS INDIA LTD,0,0,4938
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,317473,0,3
HONGKONG YIXING (IMPORTER: ADMS MARKETING),22,0,0
HOOGHLY MOTORS PVT LTD,0,461,0
HOP ELECTRIC MOBILITY PVT LTD,18,0,0
HOP MOTORS PVT LTD,0,21,1
HOTAGE INDIA,0,917,0
HOVEL CYLINDER PVT LTD,0,8,0
H R AGRO INDUSTRIES,0,0,1
HUNDA EV PVT LTD,0,65,0
HUNDAL INDUSTRIES,0,57,0
HYUNDAI MOTOR INDIA LTD,0,0,40299
"HYUNDAI MOTORS LTD, SOUTH KOREA",0,0,1
IDEAL JAWA INDIA PVT LTD,2,0,0
INDIA KAWASAKI MOTORS PVT LTD,222,0,0
INDIAN MOTORS,0,199,0
INDIA SAFE ENTERPRISE,0,11,0
INDIA YAMAHA MOTOR PVT LTD,41804,0,3
INDO FARM EQUIPMENT LIMITED,0,0,264
INDUS ELECTROTHERM INDIA LTD,0,0,1
INS AUTOMOBILES PVT LTD,0,176,0
INTERGLOBE ENERGY PVT LTD,0,450,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,3
INTERNATIONAL TRACTORS LIMITED,0,0,12783
INVVIGORS INDIA,0,1,0
IPL TECH ELECTRIC PVT LTD,0,0,19
IRA EDUTECH PVT LTD,1,0,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,4
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,3
ISUKII GREENS PVT LTD,0,2,0
ISUZU MOTORS INDIA PVT LTD,0,0,135
IVOOMI INNOVATION PVT LTD,72,0,0
IZANAU ELECTRIC LLP,5,0,0
JADE KOREA SPINE LIFE,0,1,0
JAGUAR LAND ROVER INDIA LIMITED,0,0,312
JAI BHAVANI ENGINEERING  WORKS,0,0,34
JAIDKA POWER SYSTEMS PVT LTD,0,1,2
JAI HANUMAN MOTORS,0,0,1
JAIN POWER CORP,0,72,0
JAISIK BUSINESS LINKS PVT LTD,0,48,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,14,0
JAJODIA COMMODITIES PVT LTD,0,208,0
JAL ENTERPRISES,0,16,0
JANTA SUPER TRAILOR,0,0,2
JAY AGRO INDUSTRIES,0,0,12
JAYATI TOOLS,0,4,0
JAYNA AUTOMOBILES LLP,0,6,0
JBM AUTO LIMITED,0,0,10
JBM ELECTRIC VEHICLES PVT LTD,0,0,5
JCB INDIA LIMITED,0,0,3695
JESSUN TECHNO PVT LTD,0,9,0
JIANGSU AIMA (IMPORTER: FUTURE EV),2,0,0
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),1,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),5,0,0
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),0,3,0
JIANGSU SUNHOU (IMPORTER: SABOO TOR),2,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),3,0,0
JIANGSU ZHONGXING (IMPORTER: CAL-ON INDUSTRIES),0,1,0
JINDAL ELECTRIC VEHICLES,0,2,0
JITENDRA NEW EV-TECH PVT. LTD,36,1,0
JITENDRA TEMPO PARTS,0,52,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,1
JMSSP AGRO INDUSTRIES PVT LTD,0,0,6
JMT VEHICLES PVT LTD,0,236,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,6370
JOYRAM STEEL FABRICATION WORKS,0,2,0
J P AUTO TECH,0,9,0
J S AGRO INDUSTRIES,0,0,6
J. S. AUTO (P) LTD,0,1038,0
JS MOBILEON PVT LTD,0,81,0
JSW MG MOTOR INDIA PVT LTD,0,0,5687
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),7,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),3,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),13,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,18,0
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),36,0,0
KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE),1,0,0
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),1,0,0
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),1,0,0
KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),1,0,0
KAIZER ELECTRIC VEHICLES,0,3,0
KAKKAR ELECTRIC AUTO PVT LTD,0,40,0
KALPVRIKSH ELECTOMOBILES CO,0,4,0
KAMAZ INDUSTRIES,0,7,0
KANHA ELECTRIC VEHICLES,0,17,0
KAPTECH INDIA PVT LTD,0,155,0
KAPURA PANCHAL ENGINEERING WORKS,0,0,1
KARTAR AGRO INDUSTRIES PVT LTD,0,0,206
KARTAR TRACTORS PRIVATE LIMITED,0,0,35
KCAS ELECTRIC VEHICLES PVT LTD,0,11,0
K D AGRO INDUSTRIES,0,0,2
KERALA AUTOMOBILES LIMITED,0,2,0
KETO MOTORS PVT LTD,0,3,0
KETRON ELECTRIC VEHICLES PVT LTD,0,14,0
KGN,0,40,0
KGN INDUSTRIES,0,93,0
KHALSAE-VEHICLES PVT LTD,0,675,0
KHAN ENGINEERING WORKS,0,0,6
KIA INDIA PRIVATE LIMITED,0,0,17893
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,603,178,0
KION INDIA PVT LTD,0,0,87
KIRAN AUTOMOBILE INDUSTRY,0,27,0
KISAN ENGINEERING WORKS,0,0,4
KISAN ENGINEERING WORKS AP29391457,0,0,1
KLB KOMAKI PVT LTD,286,62,0
KOMATSU INDIA PRIVATE LIMITED,0,0,1
KOMATSU LTD JAPAN,0,0,3
KPT MOTORS,0,14,0
KRISHNA ENGINEERING WORKS,0,118,0
KRISHNA VEHICALS,0,5,0
KRUSHI KISAN TRAILORS,0,0,1
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,7
K.S. AGROTECH  PVT LTD,0,0,25
KSR SOLUTION (IMPORTER: KAWVELOCE MOTORS PVT LTD),0,0,1
K T ENTERPRISES,0,14,0
KTM MOTORRAD AG,2,0,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1490
KUKU AUTOMOTIVES,0,14,0
KULAR AGRO WORKS,0,0,1
KUMARAN ENGINEERING ENTERPRISES,0,42,0
KUMAR ENGINEERING,0,1,0
KYTE ENERGY PVT. LTD.,28,0,0
LAKSHYA AUTO SALES CORPORATION,0,24,0
LAKSHYA MOTORS,0,9,0
LALA G E RICKSHAW AND SPARE PARTS,0,14,0
LAL AGRO INDUSTRIES,0,0,1
LAWAT MOTORS LLP,0,26,0
LAXMI GOVINDA AGRO INDUSTRIES BALASORE BALIA,0,0,3
LECTRIX E VEHICLES PVT LTD,562,338,0
LEOPAN MOTORS PRIVATE LIMITED,0,5,0
LIMO AUTO CARE PVT LTD,0,2,0
LIONIZE AUTOMOBILE PVT LTD,0,33,0
LIUGONG INDIA PVT. LTD,0,0,73
LOCAL TRAILER MANUFACTURER,0,0,3851
LOHAKA INDUSTRIES PVT LTD,0,6,0
LOHIA AUTO INDUSTRIES,0,94,0
LORDS AUTOMATIVE PVT LTD,1,0,0
LOTAY AGRO TECH,0,0,3
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,20
LUCKY INDUSTRIES,0,9,0
LUXUS GREEN MOBILITY PVT LTD,0,5,0
MAA KALPANA ENTERPRISE,0,23,0
MAA SHAKTI EXIM PVT LTD,0,147,0
MAA TARINI ENGINEERING CUTTACK KANDARPUR,0,0,1
MAC AUTO INDIA,0,120,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),5,0,0
MAHAK TEEN UDYOG,0,41,0
MAHAVIR TRACTOR AND IMPLEMENTS,0,0,72
MAHINDRA ELECTRIC MOBILITY LIMITED,0,6,0
MAHINDRA LAST MILE MOBILITY LTD,0,6124,1402
MAHINDRA & MAHINDRA LIMITED,0,28,54658
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,18237
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,24300
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,17
MAHTAB BODY MAKER,0,59,0
MALAK TECHNO PVT LTD,0,3,0
MALI ENTERPRISES PVT LTD,0,3,0
MALKIT AGRO TECH PVT. LTD,0,0,45
MANIRAM ELECTRIC VEHICLE PVT LTD,0,83,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,15,0
MANITA CITY MOTORS LLP,0,191,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,38
MANKU AGRO TECH PVT LTD,0,0,136
MANMOHAN KAUR,0,2,0
MARATHWADA QUALITY TRAILER,0,0,1
MARCEL BOSCHUNG (IMPORTER:KAM-AVIDA ENVIRO),0,0,5
MARKUS,0,3,0
MARTHWADA TRALIOR,0,0,1
MARUTHISAN PVT LTD,27,0,0
MARUTI BHIWANI E AUTOMOBILES,0,13,0
MARUTI SUZUKI INDIA LTD,0,0,121411
MARUTI UDYOG LTD,0,0,3
MASERATI S.P.A,0,0,1
MASTO INDUSTRIES PVT LTD,0,3,0
MATHARU ENGINEERING AGRI WORKS,0,0,2
MATTER MOTOR WORKS PVT LTD,1,0,0
MAYUR ENGINEERING MAYURBHANJ BARIPADA,0,0,2
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),0,0,1
MD RASUL ENGG WORKS,0,0,1
MECPOWER MOBILITY PVT. LTD.,7,0,0
MERCEDES -BENZ AG,0,0,123
MERCEDES-BENZ INDIA PVT LTD,0,0,1391
MERCURY EV TECH LTD,2,0,0
M G INDUSTRIES,0,1,0
M H AGRICULTURE WORKS,0,0,1
MINI METRO EV L.L.P,0,1197,0
M K BROTHERS,0,6,0
M.K. ENTERPRISES,0,99,0
MLR AUTO LTD,0,438,0
MOHAN GENERAL TRADING COMPANY,0,1,0
MOMU AUTOMOTIVE,0,54,0
MONA GREEN AUTOMOBILES PVT LTD,0,7,0
MONDAL ENGINEERING WORKSHOP,0,0,2
MONDAL TRADING,0,23,0
MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),0,0,11
MOTOVOLT MOBILITY PVT LTD,51,0,0
MOVE STONE SERVICES PVT LTD,0,287,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,2
M/S ASHOKA INDUSTRIES,0,0,1
M/S DAS ENGINEERING WORKSHOP,0,0,1
M/S HARITKRANTI AGRO UDYOG,0,0,4
M/S JAVED STEEL INDUSTRIES,0,0,1
M/S J.K. ENGINEERS,0,0,1
