Maker,2W,3W,4W
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,0,33,0
CLASSIC LEGENDS PVT LTD,2837,0,0
C M OVERSEAS,0,1,0
CNH INDUSTRIAL (INDIA) PVT LTD,0,0,2426
CONMAT HEAVY INDUSTRIES PVT LTD,0,0,23
CONTINENTAL ENGINES PVT LTD,0,47,0
CRANE KRAFT INDIA PRIVATE LIMITED,0,0,19
CYRUS AUTO INDUSTRIES PVT LTD,0,11,0
DAIMLER AG,0,0,2
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,0,0,2006
DAKSH INDUSTRIES,0,441,0
DAO EVTECH PRIVATE LIMITED,12,0,0
DASHMESH TRADERS,0,13,0
DASMESH AGRICULTURE WORKS,0,0,5
DASMESH MECHANICAL WORKS PVT.LTD,0,0,41
DAVE EXIM PVT LTD,0,17,0
DEEP DRAWN TECHNOLOGIES,0,2,0
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI",0,0,1
DE EUSI MOTORS PVT LTD.,0,121,0
DELTA AUTOCORP LTD,0,148,0
DELTEK ENTERPRISES PVT LTD,0,4,0
DEVAM ELECTRIC VEHICLES PVT LTD,0,6,0
DEVANGI ENG..,0,0,23
DEVI ENGINEERING WORKS,0,0,1
DEV MOTORS,0,14,0
DEWAN AGRICULTURE WORKS,0,0,5
DHANALAKSHMI ENGINEERING WORKS,0,0,4
DHAR IN PVT LTD,0,2,0
DHAR INTERNATIONAL,0,1,0
DHIMAN AGRICULTURE,0,0,2
DHRITI ENTERPRISES,0,9,0
"DIAMOND ENGG,CTC",0,0,3
DIAMOND E VEHICLES,0,23,0
DILIGENT MOBILITY SERVICE PVT LTD,0,1,0
DILLI ELECTRIC AUTO PVT LTD,0,1612,0
DIVANSU AUTOMOBILES LTD,0,2,0
DIVYA ENTERPRISES,0,47,0
D.K. MOTORS,0,2,0
DODGE MOTORS,0,0,1
DONGMA VEHICLE (IMPORTER: MERCURY METALS),0,8,0
DOOSAN BOBCAT INDIA PVT LTD,0,0,82
DSR EV MOBILITY PVT LTD,0,5,0
DUCATI INDIA PVT LTD,37,0,0
DUKE AUTO INDIA,0,62,0
DULEVO INDIA PVT LTD,0,0,1
"DURGA AGRO ENGG,BALASORE",0,0,2
"DURGA&DURGA ENGG WORKS,BHMPUR",0,0,3
"DURGA & DURGA ENG WORKS, HALADIAPADAR, GANJAM",0,0,1
DURGA ENGINEERING WORKS,0,0,3
DYNAPAC ROAD CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,2
DYS IMPEX PRIVATE LIMITED,0,88,0
E-ASHWA AUTOMOTIVE PVT LTD,0,5,0
EBUZZ MOBILITY LLP,0,2,0
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),11,0,0
ECO DYNAAMIC EQUIPMENTS,0,12,0
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,0,12,0
ECO FUEL SYSTEMS (I) PVT LTD,14,0,0
ECO SMART VEHICLES PVT LTD,0,98,0
EDMRC MANNSCHAFT LLP,0,4,0
EFEV CHARGING SOLUTION PVT LTD,0,18,0
E-GURU AUTO ENERGY,0,43,0
EICHER TRACTORS,0,0,3885
EIMCO ELECON,0,0,1
ELECTRECA VEHICLES,1,0,0
ELITE AUTO ENGINEERS PVT LTD,0,109,0
ELSA CONCRETING MACHINERY INDIA PVT LTD,0,0,1
ELTHOR ENERGY PRIVATE LIMITED,2,0,0
E-MOTION AUTOMOTIVE INDUSTRY LLP,0,37,0
ENERGY ELECTRIC VEHICLES,0,953,0
ENGINIA VEHICLES PVT LTD,0,14,0
ENGTIAN ELECTRIC BIKE PVT LTD,11,0,0
ENIGMA AUTOMOBILES PVT LTD,1,0,0
ENTICE IMPEX PVT LTD,0,63,0
ERISHA E MOBILITY PVT LTD,0,16,1
E ROYCE MOTORS INDIA PVT LTD,0,240,0
ESCORTS CONSTRUCTION EQUIPMENT LTD,1,0,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),0,0,5874
ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),0,0,510
ESCORTS TRACTORS LTD,0,0,1
E-SPRINTO GREEN ENERGY PVT LTD,6,0,0
ESSAR ENGINEERING,0,0,4
ESSAR ENGINEERING MAYURBHANJ BARIPADA,0,0,2
EULER MOTORS PVT LTD,0,165,0
EVCO AUTOMOBILES PVT LTD,0,22,0
EVTRIC MOTORS PVT LTD,23,0,0
EXERVAL PVT LTD,2,0,0
EXIDE INDUSTRIES LTD,0,183,0
EXTRA FAST SOLUTIONS,0,70,0
EXTREME MOTORS,0,7,0
EYUG AUTOMOBILE PVT LTD,0,4,0
FARMTECH AGRO INDUSTRIES,0,0,1
FCA INDIA AUTOMOBILES PRIVATE LIMITED,0,0,397
FEDE INDUSTRIES PVT LTD,0,27,0
FERRARI INDIA PRIVATE LIMITED,0,0,1
FIADO INDUSTRIES PVT LTD,2,0,0
FIELDTRACK EARTHMOVERS PVT LTD,0,0,11
FIORI CONCRETE MACHINES INDIA PVT LTD,0,0,2
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,0,25,0
FIVE ELEMENTS,0,6,0
FORCE MOTORS LIMITED,0,0,2783
FORD INDIA PVT LTD,0,0,1
FRN MOTORS PVT LTD,0,2,0
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),3,0,0
GAGAN AUTOMOTIVES,0,53,0
GAHIR AGRICULTURAL INDUSTRIES,0,0,3
GALVANIC AUTO PVT LTD,0,12,0
GANESH AGRO INDUSTRIES,0,0,30
GAURA ELECTRIC VEHICLES PVT LTD,25,0,0
GAYATRI ELECTRIC VEHICLES PVT LTD,0,119,0
G & G AUTOMOTIVE,0,86,0
GIAN AGRO INDUSTRIES,0,0,1
GILL AGRICULTURE WORKS,0,0,5
GILL AGROTECH,0,0,6
GILL MECHANICAL WORKS,0,0,1
GILLPREETAGRO INDUSTRIES,0,0,4
G.K E-VEHICLS INDUSTRIES PVT LTD,0,57,0
GKON ELECTRIC MOTOR VEHICLES PVT LTD,0,21,0
G.K. RICKSHAW PVT LTD,0,348,0
G. M. VEHICLE INDUSTRIES,0,2,0
GOBIND AGRO INDUSTRIES,0,0,2
GOBIND INDUSTRIES PVT LTD,0,1,0
GOBIND MOTOR GARAGE,0,0,1
GODAWARI ELECTRIC MOTORS PVT LTD,23,31,0
GODAWARI TECHNO SOLUTIONS PVT LTD,0,4,0
GODREJ & BOYCE MFG. CO. LTD,0,0,28
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,0,10,0
GOGORO INDIA PVT LTD,35,0,0
"GOPAL AGRO AGENCY,HALADIAPADAR,BERHAMPUR,GANJAM",0,0,1
GOPAL AUTO MOTORS PVT LTD,0,172,0
GOREEN E-MOBILITY PVT LTD,149,0,0
GOVIND MOTOR GARRAGE,0,0,1
GRD MOTORS,0,268,0
GREAVES ELECTRIC MOBILITY PVT LTD,2512,0,0
GREENFIT INDUSTRIES LLP,0,26,0
GREEN IMPEX,0,28,0
GREEN STAR MOTORS,0,16,0
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,0,4,0
GREEN TECHNOLOGIES,0,36,0
GREEN VALLEY MOTORS,0,2,0
GREENWHEELS AUTOMOBILE PVT LTD,0,62,0
GROMAX AGRI EQUIPMENT LTD,0,0,138
GROVE INDIA PVT LTD,0,0,1
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),11,0,0
GURDEEP ENGINEERING WORKS,0,0,2
GURMUKH AGRO INDUSTRIES,0,0,1
GURU NANAK AGRI ENGG WORKS,0,0,24
GURU NANAK AGRI WORKS,0,0,2
GURU NANAK AGRO INDUSTRIES,0,0,3
HAITEK AUTOMOTIVE PVT LTD,0,21,0
HAMM AG,0,0,3
HANUMAN UDYOG,0,5,0
HARDEV AGRO TECH,0,0,2
HARJEET AGRO INDUSTRIES,0,0,4
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),24,0,0
HARMEET AGRICULTURE WORKS,0,0,6
HD HYUNDAI CONSTRUCTION EQUIPMENT INDIA PVT LTD,0,0,3
HERO ELECTRIC VEHICLES PVT. LTD,279,0,0
HERO MOTOCORP LTD,512675,2,0
HIMANI AGRO INDUSTRIES,0,0,3
HIM TEKNOFORGE LTD,0,28,0
HIND AGRO INDUSTRIES,0,0,8
HINDUSTAN MOTOR CORPORATION,0,58,0
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,0,0,3
HIRA AGRO INDUSTRIES,0,0,9
HITECH ENGINEERING LTD,0,0,8
HI-TECH INDUSTRIES,0,1,0
HITENDRA WELDING WORKS,0,0,4
HONDA CARS INDIA LTD,0,0,6248
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,395513,0,6
HONGKONG YIXING (IMPORTER: ADMS MARKETING),18,0,0
HOOGHLY MOTORS PVT LTD,0,340,0
HOP ELECTRIC MOBILITY PVT LTD,39,0,0
HOP MOTORS PVT LTD,0,26,0
HOTAGE INDIA,0,882,0
HOVEL CYLINDER PVT LTD,0,2,0
H R AGRO INDUSTRIES,0,0,4
HUNDA EV PVT LTD,0,48,0
HUNDAL INDUSTRIES,0,71,0
HYKON INDIA LTD,0,2,0
HYUNDAI MOTOR INDIA LTD,0,0,49247
INDERPREET AGRO INDUSTRIES,0,0,8
INDIA KAWASAKI MOTORS PVT LTD,329,0,0
INDIAN MOTORS,0,131,0
INDIA SAFE ENTERPRISE,0,20,0
INDIA YAMAHA MOTOR PVT LTD,56135,0,1
INDO FARM EQUIPMENT LIMITED,0,0,217
INDUS ELECTROTHERM INDIA LTD,0,0,1
INS AUTOMOBILES PVT LTD,0,25,0
INTERNATIONAL CARS & MOTORS LIMITED,0,0,3
INTERNATIONAL TRACTORS LIMITED,0,0,7416
INVVIGORS INDIA,0,12,0
ISHWAR FARMLINE EQUIPMENTS PRIVATE LIMITED,0,0,4
ISHWAR FARMLINE EQUIPMENTS PVT LTD,0,0,1
ISUZU MOTORS INDIA PVT LTD,0,0,217
IVOOMI INNOVATION PVT LTD,85,0,0
IZANAU ELECTRIC LLP,1,0,0
JADE KOREA SPINE LIFE,0,5,0
JAGUAR LAND ROVER INDIA LIMITED,0,0,303
JAI BHAVANI ENGINEERING  WORKS,0,0,2
JAIDKA POWER SYSTEMS PVT LTD,0,5,0
JAIN POWER CORP,0,12,0
JAISIK BUSINESS LINKS PVT LTD,0,37,0
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,0,17,0
JAJODIA COMMODITIES PVT LTD,0,76,0
JAY AGRO INDUSTRIES,0,0,7
JAYATI TOOLS,0,1,0
JAY BHAVANI TRAILOR,0,0,1
JAYNA AUTOMOBILES LLP,0,4,0
JBM AUTO LIMITED,0,0,25
JCB INDIA LIMITED,0,0,3467
JESSUN TECHNO PVT LTD,0,22,0
JIANGSU AIMA (IMPORTER: FUTURE EV),9,0,0
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),1,0,0
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),1,0,0
JIANGSU DALONG (IMPORTER: SABOO TOR),4,0,0
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),1,0,0
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),0,4,0
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),1,0,0
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),26,0,0
JITENDRA NEW EV-TECH PVT. LTD,44,0,0
JITENDRA TEMPO PARTS,0,31,0
JIWAN AGRICULTURAL IMPLEMENTS WORKSHOP CIS LTD,0,0,1
J K AGRO INDUSTRIES,0,0,2
JMSSP AGRO INDUSTRIES PVT LTD,0,0,4
JMT VEHICLES PVT LTD,0,215,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),0,0,4794
JOYRAM STEEL FABRICATION WORKS,0,1,0
J P AUTO TECH,0,2,0
J S AGRO INDUSTRIES,0,0,3
J. S. AGRO INDUSTRIES,0,0,1
J. S. AUTO (P) LTD,0,788,0
JS MOBILEON PVT LTD,0,106,0
JSW MG MOTOR INDIA PVT LTD,0,0,4267
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),4,0,0
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),17,0,0
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),12,0,0
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),2,0,0
KABIRA MOBILITY LLP,2,0,0
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,0,16,0
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),2,0,0
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),3,0,0
KAISER WILLYS JEEP,0,0,1
KAKKAR ELECTRIC AUTO PVT LTD,0,11,0
KALPVRIKSH ELECTOMOBILES CO,0,42,0
KAMAL COACH WORKS PVT LTD,0,0,2
KAMAZ INDUSTRIES,0,2,0
KANHA ELECTRIC VEHICLES,0,1,0
KAPTECH INDIA PVT LTD,0,126,0
KARMA MECHANICAL WORKS,0,0,2
KARTAR AGRO INDUSTRIES PVT LTD,0,0,109
KARTAR TRACTORS PRIVATE LIMITED,0,0,22
KCAS ELECTRIC VEHICLES PVT LTD,0,20,0
K D AGRO INDUSTRIES,0,0,3
KERALA AUTOMOBILES LIMITED,0,1,0
KESAR ROAD EQUIPMENTS(I) PVT LTD,0,0,1
KETO MOTORS PVT LTD,0,48,0
KETRON ELECTRIC VEHICLES PVT LTD,0,1,0
KGN,0,11,0
KGN INDUSTRIES,0,32,0
KHALSAE-VEHICLES PVT LTD,0,623,0
KHAN ENGINEERING WORKS,0,0,4
KIA INDIA PRIVATE LIMITED,0,0,19809
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,442,174,0
KION INDIA PVT LTD,0,0,81
KIRAN AUTOMOBILE INDUSTRY,0,1,0
KIRTI SOLAR LTD,0,2,0
KISAN ENGINEERING WORKS,0,0,14
KISSAN AGRO INDUSTRIES,0,0,2
KLB KOMAKI PVT LTD,201,13,0
KOMATSU LTD JAPAN,0,0,3
KPT MOTORS,0,1,0
KRISHNA ENGINEERING WORKS,0,127,0
KRISHNA VEHICALS,0,24,0
K.S. AGRICULTURAL INDUSTRIES PVT. LTD,0,0,13
K.S. AGROTECH  PVT LTD,0,0,13
K T ENTERPRISES,0,14,0
KUBOTA AGRICULTURAL MACHINERY INDIA PVT.LTD.,0,0,1078
KUKU AUTOMOTIVES,0,7,0
KUMAR ENGINEERING,0,145,1
KUSHAL AGRO IND,0,0,2
K. V. INDUSTRIES,0,4,0
KYTE ENERGY PVT. LTD.,24,0,0
LAKSHYA AUTO SALES CORPORATION,0,35,0
LAKSHYA MOTORS,0,1,0
LALA G E RICKSHAW AND SPARE PARTS,0,6,0
LAWAT MOTORS LLP,0,16,0
"LAXMI GOBINDA AGRO IND,BLS",0,0,5
LECTRIX E VEHICLES PVT LTD,122,469,1
LEOPAN MOTORS PRIVATE LIMITED,0,2,0
LIONIZE AUTOMOBILE PVT LTD,0,25,0
LIUGONG INDIA PVT. LTD,0,0,90
LOCAL TRAILER MANUFACTURER,0,0,3093
LOHIA AUTO INDUSTRIES,0,102,0
LORDS VEHICLE MFG PVT LTD,0,7,0
LOTAY AGRO TECH,0,0,2
LOTEY AGRICULTURE WORKS,0,0,1
L & T CASE EQUIPMENT PVT LTD,0,0,1
L&T CONSTRUCTION EQUIPMENT LIMITED,0,0,39
LUCKY INDUSTRIES,0,14,0
M2J E VAHAN PVT LTD,0,1,0
MAAA MANASA TRAILOR WORKS,0,0,1
MAA ENGINEERING TRAILOR,0,0,7
MAA KALPANA ENTERPRISE,0,38,0
"MAA MANGALA ENTERPRISES,SNG",0,0,1
MAA SHAKTI EXIM PVT LTD,0,167,0
MAC AUTO INDIA,0,16,0
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),4,0,0
MADHU AUTOMOBILES LTD,0,0,1
MAHABIR INDUSTRIES,0,0,1
MAHESH ENGINEERING WORKS,0,0,1
MAHINDRA DEFENCE SYSTEMS LTD,0,0,3
MAHINDRA ELECTRIC MOBILITY LIMITED,0,7,0
MAHINDRA LAST MILE MOBILITY LTD,0,3638,1570
MAHINDRA & MAHINDRA LIMITED,0,172,57826
MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),0,0,11038
MAHINDRA & MAHINDRA LIMITED (TRACTOR),0,0,12658
MAHINDRA & MAHINDRA LTD FARM MACHINERY DIVISION,0,0,8
MAHTAB BODY MAKER,0,81,0
MALAK TECHNO PVT LTD,0,3,0
MALI ENTERPRISES PVT LTD,0,1,0
MALKIT AGRO TECH PVT. LTD,0,0,75
MANIRAM ELECTRIC VEHICLE PVT LTD,0,120,0
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,22,0
MANITA CITY MOTORS LLP,0,151,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,50
MANKU AGRO TECH PVT LTD,0,0,146
MANMOHAN KAUR,0,11,0
MARATHWADA QUALITY TRAILER,0,0,1
MARKUS,0,12,0
MARUTHISAN PVT LTD,4,0,0
MARUTI SUZUKI INDIA LTD,0,3,142552
MARUTI UDYOG LTD,0,0,29
MASERATI S.P.A,0,0,1
MATHARU ENGINEERING AGRI WORKS,0,0,5
MATHARU ENGINEERING WORKS,0,0,3
"MAYUR ENTERPRISES,BARIPADA",0,0,4
MB AGRO INDUSTRIES,0,0,1
MECPOWER MOBILITY PVT. LTD.,13,0,0
MERCEDES -BENZ AG,0,0,182
MERCEDES-BENZ INDIA PVT LTD,0,0,1434
M G INDUSTRIES,0,3,0
M H AGRICULTURE WORKS,0,0,2
MICROAUTOTECH PVT. LTD.,1,0,0
MINI METRO EV L.L.P,0,962,0
MIRAKLE 5 AUTOMOBILES PVT LTD,2,0,0
M K BROTHERS,0,1,0
M.K. ENTERPRISES,0,97,0
MLR AUTO LTD,0,334,2
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),2,0,0
MOHAN GENERAL TRADING COMPANY,0,4,0
MOMU AUTOMOTIVE,0,29,0
MONDAL TRADING,0,4,0
MOTOVOLT MOBILITY PVT LTD,4,0,0
MOVE STONE SERVICES PVT LTD,0,241,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,12
"M/S AKRITI,BAMRA",0,0,1
M/S BHARAT TRAILERS,0,0,21
M/S DAS ENGINEERING WORKSHOP,0,0,3
M/S HOTA AGRO (TRAILER),0,0,2
M/S JAVED STEEL INDUSTRIES,0,0,2
M/S KASTKAR AGRO INDUSTRIES,0,0,4
M/S K K AGRO INDUSTRIES,0,0,4
M/S LOHIYA AGRO INDUSTRIES,0,0,2
M/S MAA MANGALA INDUSTRIES,0,0,14
M/S MAA MOTORS WORKS,0,0,4
M/S MAA MOTORS WORKSHOP,0,0,4
M/S NANDI ENGINEERING WORKS,0,0,1
M/S NEW SHETKARI ENGINEERING WORK,0,0,7
M/S NEW SHIV SHAKTI TRAILORS,0,0,3
M/S. PALLAVI INDUSTRIES,0,0,2
"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",0,0,2
M/S RAM AGRO MACHINARY,0,0,9
M/S SARANGI MOTROS,0,0,15
M/S SARMA ENGINEERING WORKS,0,0,1
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,102
M/S-SHRADHA INDUSTRIES,0,0,1
M/S SHRI DATTA WELDING WORKS,0,0,1
M/S SHRIRAM AUTO TECH PVT LTD,0,186,0
"M/S SUBHAM ENGINEERING WORKSHOP, BALIAPAL, BALASORE",0,0,3
M/S SUPERIOR MANUFACTURING COMPANY,0,0,4
M/S VISHNU CLEAN ENERGY VEHICLES LLP,0,0,1
MUNDE MECHANICAL WORKS,0,0,8
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,368,0
"NAIK TROLLEY AND IMPL,SNG",0,0,66
NAMAH INDUSTRIES PVT LTD,0,14,0
NARINDERA AGRO WORKS,0,0,6
NAZAR SINGH & SONS,0,0,1
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,39,0
NEELAM CYCLE,0,3,0
NEUON MOTORS LLP,0,6,0
NEW ARCANA INDIA,0,92,0
NEW CHAWLA INDUSTRIES,0,6,0
NEW DEVE AGRO WORKS,0,0,3
NEW GAHIR AGRO INDUSTRIES,0,0,7
NEW GOBIND AGRO INDUSTRIES,0,0,3
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,24
NEW MALLIKARJUNA ENG WORKS,0,0,45
NEW MARTHWADA QUALITY TRAILOR,0,0,5
